35639.8	33830.8	-73995.6	-15941.8	-18220.7	
20221.2	602.532	43612.5	945.606	-29013.5	
6145.46	50724	33794.4	-48695.8	32005.9	
8120.57	12236.8	28065	55862.8	-8644.38	
21829.4	-64673.2	15855.3	-52028.9	53793.2	
26400.4	10759.5	-19334.5	4013.24	38069.8	
-51790.3	40485.9	-15505.3	-28762.6	22949.3	
-21908.1	6343.19	30887.7	14148.1	47979	
32151	-74438.7	-91667.5	15752.2	-31044.6	
37362.3	12999.2	27590	29534.5	58787.2	
3016.92	1673.21	9691.4	-16420.1	42239.5	
-70742.8	11441.9	35564.7	-18056.9	-31541.6	
29495.8	-50954.8	3635.16	-19236.1	-35288.1	
29928.6	-17777.4	22194	-70942.2	-29415.7	
-31475	-7880.27	18713.5	28092.2	-42569.3	
-37069.8	-33098.6	-34493.8	-19812.2	93639.6	
35029.3	-624.415	13298.4	-14324	-56894.2	
-49761.2	68301.9	-94469.4	-128683	27552.4	
53595	-57609.8	-26148.7	2139.68	36420	
26552.7	-41226.8	57813.8	-5561.43	-8226.16	
19387.6	13771	23747.3	-2805.18	-50659.3	
-104119	-17608.5	-27027.8	13076.5	55440.4	
-63229.6	-49057.1	-55749.9	28226.7	-36499.8	
-110917	-129612	86528.1	-117281	-24961.8	
-18901.3	54602.7	30250.1	13345.7	-28508.7	
52670.8	-17312.1	62657.3	-83349.2	1158.91	
23115.3	-12293.6	-6420.29	-52369.4	4888	
6528.85	-75712.5	-19849.7	-43664.9	-9969.77	
2499.34	-87596.9	-45144.3	61413.4	127540	
-12808.4	-8250.62	-3294.57	-32623.5	8187.66	
-23495.7	101408	114215	-160879	91964.7	
-6748.38	33341.6	-58680.5	41778.6	8343.47	
50496.4	45382.7	39119.7	-47782.3	19546.6	
2182.23	12542.8	-35504.7	89260.3	7137.82	
-45131.8	-73437.8	56739.8	-57669.6	11494.6	
-27558.6	58326.1	-15767.5	51760.3	-51637.7	
-39678.4	-38032.3	-10168.2	-46939.7	-38034.5	
-16216.5	7085.62	67823.9	117599	-18506.2	
-21335	31831.8	17692.5	25453.8	8672.81	
8598.06	43802.6	-53514	-46835.6	-82599.5	
-3014.02	-44252.5	26426.1	113218	23059.2	
38805.5	-95880.4	-7004.16	71796.2	-39729.6	
14643.2	-3264.8	36624.7	5531.64	-44926.5	
-33058.8	11092.2	-20691	16063	31432.2	
-75823.3	80836.3	8880.65	-34988.3	95868.7	
-16462.8	-27060.6	-45975.3	-85502.8	-9462.57	
-56650.1	-17533.5	34893.4	-11161.4	43285.5	
-34128.2	-10197.2	-64813.6	104083	14537.9	
46098.6	41375.7	25048.7	-46511.2	52404.9	
41938.8	13382.3	-18492.7	-3227.15	16907.7	
