-7131.43	5696.01	-10713.4	-8253.67	-7716.13	-12803.3	6097.04	-4514.94	4132.65	2584.39	13923.1	16194.8	-3955.6	-11001.2	-15536.5	-16730.6	51965.7	7941.62	-1170.55	19516.3	-2647.6	10422.5	6517.66	5808.69	-65.0449	-4257.4	-10506.3	-9128.28	-15353.5	20097.9	
-11184.1	-12730.6	9757.31	-168.819	-2709.46	-3821.97	-4994.51	7716.42	17846.5	-497.295	-2992.8	3212.77	-3684.97	-3764.08	-22909.5	12922	-32373.1	24434.5	-292.54	-9670.62	-20928.8	-11740.6	-24377.9	27194.7	-19005.7	24510.6	10257.8	-23554.2	-12532.1	6525.32	
4679.95	3909.07	-7104.41	-14285.9	-4510.94	18393.6	-4227.1	10259.3	-24043.5	15972	20864.5	4519.54	8778.5	529.622	9787.14	-6036.98	-3988.16	34677.7	-11158.1	2058.98	-9564.81	-21276.8	20019.7	-15585.9	37292.5	2702.64	-45883	-53061.3	-41350.6	7176.25	
10910.2	-14932.5	-34065.9	829.532	10979.7	4828.3	-11534.6	2684.14	4225.66	-4025.43	-6798.02	37050.4	9413.07	4592.36	-12011.4	-53028.1	-64126.9	-12679.4	19553.6	-30722.2	-17254.8	-29916.2	24008.4	29344.3	21795.1	-34579.7	19424.3	27081.5	-9864.63	-42651	
1292.5	-12947.5	-8177.19	-12861.3	4637.67	-11869.6	-15352.5	5057.41	17873	-882.663	4606.94	-24913.6	5150.45	-13914.2	6785.77	972.153	26721.2	12346	16000.2	11955.8	-11373.8	-1856.68	-17850.3	-13149	10915.6	14006.9	-7783.78	-26155.7	26346	-31776.4	
4074.81	-14958.3	-1189.49	-22974.6	2488.73	-6480.25	10124	-8990.84	-3318.46	25819.3	7275.25	14363.9	-5964.25	-5490.71	-2110.07	-27619.8	25847.4	-24538.6	6891.08	-10853.4	-34785.7	-7775.6	14701.3	-7583.25	1253.61	-2106.19	8263.33	10999.3	-12495.9	-16182.3	
-5191.78	6323.73	4156.91	-5064.77	10789.4	-6574.81	-643.354	-4661.14	17197.3	13496.7	-7661.01	14555.1	11499.4	7278.02	21678.7	-17904.9	-6706.38	-13911.6	-26106.1	-12518.8	4871.21	33777.8	-17639.5	-6943.8	21226.7	-20897.1	3035.87	13988	5665.48	30002.2	
-8879.41	9150.43	-3620.58	-6590.02	-6257.89	-6399.9	9592.11	-10316.4	-22533.6	-13496.9	10752.5	-5688.41	-13136.5	4576.29	-30345.7	4094.67	-32632.2	9121.9	-14810.9	1201.74	4791.71	18935.3	11189.4	-19378.5	3701.41	-14732	-18416.6	7521.67	-29191.8	-18718.5	
-2984.57	-2837.82	-1127.46	6312.2	1983.03	4224.97	4132.04	3596.56	-13253.1	7629.46	218.383	-13810.2	-11171.8	-12387.4	-20090.8	4416.17	32670.8	15823.1	-16419.1	602.494	-1139.09	-23193.3	13963	6754.27	-6305.3	-20984.8	10143.5	22805.8	-22870.5	-25486.7	
-5312.6	4142.43	5707.1	-644.675	-3794.74	1273.84	-11390.7	-28963.6	25382.9	1804.35	-31787.6	23021.8	-13628.2	10188.8	30161.5	-5699.48	-8393.45	-6779.06	7699.98	-4042.59	1244.92	8923.07	10095.9	-23023.5	14966.7	-12334.7	12828.7	51813.6	-11647.1	-26976.3	
445.864	19074.8	-17421.7	22458.9	-173.638	-12491.7	-26304.8	11655.7	10275.8	-56142.6	-16622.8	-12132.5	15443.1	9635.35	-33516.7	34402.9	41661.4	33524.8	1465.53	10206.3	13048.8	-30296.9	-480.395	16367.9	41940.6	36489.6	24988.7	-24474.2	2126.16	45374.2	
3064.69	8934.38	-20478.6	-3461.59	-18572.2	-8330.44	-3131.81	23254.5	-27936.1	-9698.67	3740.76	-3245.31	5628.3	-16811.8	-12337.8	-13135.7	-51590.2	15515.1	6943.68	-37610.7	-24912	31675.8	5613.33	-56468.9	25488.4	2600.44	-49764.2	-13573.6	-1747.98	-33803.3	
490.213	6910.47	21522.6	-21053	8047.93	-9931.74	10124.2	23820.1	-459.816	9767.04	7174.69	10614.2	14193.1	6375.61	17018.9	-48603.7	29009.6	-11470.2	1230.31	-33200.5	142.408	14126.5	-8928.36	-37630.4	48443.2	25477	-6276.42	-19621.6	14204	35103.1	
-4364.98	-1184.18	2240.78	-22727.4	-4168.08	-22159.2	8413.1	-12569.1	-1964.5	-8061.92	-27550.5	-1006.94	1458.2	-8660.76	-7202.85	27981.4	-4669.97	-17513.3	-11440.7	16103.9	-25582.9	-27302.5	193.338	-12602.6	-4341.86	-49004.2	-21630.1	21654.8	-26562.4	-46411.8	
1488.46	-607.047	-12793.9	-9768.06	3620.1	4954.71	-11499.9	415.848	-1021.78	-20424	-5948	-11797.6	22595.3	-5720	-896.495	43439.6	7167.56	42452.9	17391.6	197.954	4711.96	5504.78	20010.9	-38676	-19497	10177.9	1793.31	16597.3	43138.5	-25124.8	
214.679	-1247.34	12234.2	29340.4	-9203.8	20399.2	1721.06	25234.9	3472.16	7048.37	3579.84	-6334.08	-3443.35	5578.42	22979	-22043.5	-12000.4	17010.9	-2316.07	962.455	-12842.4	-3875.77	11393.6	-4343.13	-14457.3	-12979.3	26233.1	-13190.1	-10678.9	-16561.9	
-3945.78	-9850.19	-7777.51	15156.7	-1770.97	7006.85	-9105.79	9682.52	11327.5	-12537.4	7125.18	4808.26	3692.83	4374.37	22931.9	-6036.81	11125	-11534.6	16122.5	-6922.28	1856.49	6943.85	2304.63	9591.51	-12265.4	13388.7	-17790.3	3218.82	-12576.1	3524.57	
-648.805	-3799.3	988.072	24702.5	10839.9	-7621.77	-316.431	11060.9	4723.94	4025.23	2904.7	-2545.05	-3758.3	8437.47	-19728.4	-18768.4	-62112.3	3817.78	-21121.1	3386.08	2101.77	23954.9	-711.709	-922.254	8438.67	20162.8	10565.5	-53797.4	-15047.3	24701	
-223.678	-229.829	-22023.8	-13638.7	-13938.6	19065.3	-7845.23	3573.54	7295.13	-11237.3	-6257.15	-1355.71	29029.7	-9230.19	-35008.8	-24054.6	4538.7	-27864.8	-2739.66	-12100.7	-23679	-7126.82	-42915.4	-19596.2	-5722.97	-5212.31	18851.8	36473.4	506.295	-108.483	
10974.8	-8714.69	-5949.24	3019.14	-4632.62	-2412.17	-115.181	-9241.63	11840.4	3554.64	-4800.56	-6673.54	-6464.69	8733.68	-22641.3	-12140.9	-45066.7	-8314.25	5590.05	8622.23	1230.9	41524.6	4123.12	-36652.4	54185.1	-6169.1	-6084.86	-14746.5	12095.9	27501.1	
224.578	-4035.83	-4483.11	-703.167	5963.19	-10655.9	2461.5	8606.47	-12828.8	-2887.64	-11350.5	-1406.54	-22962.6	-1491.53	5909.22	-16038	-41146.1	-13889.1	13744.1	-2351.2	532.289	4561.89	-2593.77	-15502.3	1969.34	-10974	23017.8	13412.5	-21685.2	-32536.1	
-2532.6	9489.63	18550.8	13639.9	7461.97	11854.6	9604.75	-9662.58	-14647.9	-2080.55	-3173.34	2685.84	-1945.42	16300.4	-34877	-4647.12	-38988.1	15531.1	10584.7	2499.67	-1595.81	50741	-25009.8	9314.24	40043.6	18737.9	1792.36	-41168.8	12060.2	-12620.1	
-2136.11	-10993.1	-4625.11	-5773.53	12270.7	-6264.65	-11275.3	-25225	-560.494	22398.9	-18460	26171.3	-17496.9	-18282	-14144.3	8343.66	51971.8	-19302.1	-29248.3	-52616.8	18226.6	21544.7	3617.82	15075.2	-9359.48	27109.8	-47726.6	-2195.62	13424.7	-21733.5	
474.347	7376.32	22882.5	-5648.16	4604.65	3932.84	-9053.38	-362.436	16395.7	-7761.42	10712.1	6254.65	-4496.62	791.574	-20956.6	-9357.85	1173.13	-18376	-15893.7	4738.14	-11504.5	10621.7	4440.36	15100.3	12410.5	-21324.2	-7598.7	-24050.9	8155.79	-9460.71	
-2946.26	-20750.5	4785.39	-17470.7	-8587	-18001.4	-490.968	14626.2	2912.08	13165.4	-5499.14	-11457.8	-2782.56	14571.9	-5410.97	21569.2	-1026.22	-25812.5	-45773.2	-10360.7	4511.48	-19676.7	76904.5	46854.4	-13559.1	44645.2	11920.6	11863.6	-25122.8	45868.9	
-5707.37	5072.85	-4719.51	-13351.2	-968.212	-6630.53	-7259.68	16736.3	36646.4	12528.1	15272.9	24196.2	4176.28	-14836.4	-15717.6	356.569	-54684.5	26381.3	-18387.8	906.156	6893.96	10724	7377.65	15255.5	-33064.6	-19820.5	-5221.78	4300.35	-79337.5	-16463.4	
-19290.1	-3125.83	-6374.16	27.0279	-5291.75	2743.27	6752.66	13157.1	-5166.32	8478.93	-2491.09	1387.92	31573.3	7977.75	-2684.64	-17007.8	303.328	2046.16	19551	1203.54	16116.5	-21666.7	-12311.6	26877	3724.69	-4574.99	9410.84	-23039.8	1144.85	-20653.9	
3101.25	1325.04	13254	-12522.1	-4937.64	1834.03	-1818.46	-4170.73	11967.9	-33322.6	29428.6	20332.1	12975.1	18559.9	-9480.32	52597.9	44694.1	-28190.4	-39027.8	-16145.1	26045.1	-1025.49	-38209.9	-17329.8	15928.3	-13396.8	5218.38	42932.3	-59528.2	35496.8	
-7005.67	8171.17	13251.7	-7219.25	8899.75	-5618.37	-7708.94	19972.3	4400.64	-5531.09	5655.18	-4078.86	-6720.55	-14825.9	-6670.15	13649.9	15717.7	576.156	6762.89	12629.3	12406.4	27153.4	-10314.7	-21702.6	-26970.1	9105.27	-3639.99	10209.9	-15092.9	-4655.31	
4855.81	-30171.2	26951	-18328.5	-14474.2	7936.84	732.484	17763	-26862.2	-13028.5	-10569.3	-28333.8	14107	7503.68	2948.94	-8510.83	8480.58	24873.7	27906.9	21011.4	31199.7	15591.8	20302.2	-907.941	-2717.28	24673.5	-10732	-580.637	10312.8	13500.9	
-5337.61	1478.65	9479.78	-4041.08	862.93	-818.529	-2618.8	-1864.72	-260.93	-18264.3	1835.19	-8753.56	2580.26	-5095.22	-11414.2	-7073.33	-37233.3	3327.15	-53088.6	33214.1	-12538.7	-18099.2	-36214.4	-28889.4	6589.14	-4556	27397.4	-10322.1	4240.03	-20943	
-16730.5	16118.5	44308.4	785.278	-12619.2	24540	-8978.72	14101.7	17411.4	-29342.6	6448.28	-12071.3	-9270.78	-129.92	-20493.1	-9251.22	10130.4	35359.9	4967.7	31898.4	2144.6	-17435.1	20468.2	22009	7794.73	10197.2	57906.1	59531.9	-76912.5	23743.6	
9750.67	13307.8	-8320.78	2986.68	11847.3	5310.2	8987.67	-13161.5	-8766.72	-17718.8	16763.4	12214.2	-5541.01	22972.7	-6325.93	-22862.5	66093.4	-5487.17	23412.6	15227.6	-93.7272	-550.825	17467.9	-4219.89	-17539	1083.68	16392.7	6347.25	-2277.74	-18422.3	
-4699.79	16426	1919.84	4825.72	-2329.42	21537.1	-5991.44	24683.7	19650.2	-17559.9	-12462.5	-7516.27	-7625.41	26920.3	-4670.38	-6772.6	-36000.8	-5188.11	-12612.7	11661.2	6811.98	-21562.5	2694.41	-19975.9	5823.87	18442.7	-47217.3	-4515.55	8998.9	-16544.9	
9958.5	-19274.5	-13130	-8224.01	5564.15	-269.259	-15721	964.867	10686.4	-2698.67	-13755.2	25559.9	25180.4	9623.59	14490.8	-21957.4	30125.1	-18095.8	26197.2	40014.9	-17085.2	-4351.36	-5293.69	-9345.24	-10978.2	13791	1632.11	-16167.5	15684.9	11993.2	
-1424.3	1100.08	-4867.96	-16612.1	8088.88	-6363.08	10459.4	8457.3	-11528.1	-4734.51	-5546.64	-5369.03	3608.67	-3233.13	-8655.87	5403.47	3932.16	15274	3908.11	33871.4	2280.31	19243.5	19777.8	-8310.61	28963.7	38901	35929.1	11808.4	18503.7	-17130.6	
-2751.38	-2892.92	8734.49	-18398	-17847.8	-39506.1	-19176	-13216.5	3296	-18251.1	48861.8	-3854.73	-31480.9	-23130.5	-19654.4	-3033.13	24395	-14527.1	3255.37	9576.17	5355.75	26387.7	24191.9	46352.1	40972.5	-20289.7	38.6221	22760	-10199.5	27834.3	
968.67	-17480.1	-10625.9	14974	-17845.6	-25762.6	18990.7	-3423.14	6664.23	-5494.91	-8311.11	-8972.7	-1365.89	3549.71	-19896.3	-10775.7	4843.07	-9948.54	-10201.4	-19830.7	-24968.2	-3205.45	-31713	-15182.3	-2652.57	30253.2	42720.5	3473.94	7037.71	-42344.7	
1523.44	-6613.88	16218.3	-20494.6	-10029.6	8124.23	11936.4	30842	-891.111	11574.1	-5921.85	-17104.7	9631.37	2673.71	-11887.3	12951.9	-28977.5	1985.47	11438.2	-10855.7	8620.4	7823.79	-20869.6	-825.804	-14035.4	11129.6	10190.3	-11402	12023.3	-5775	
9555.36	-4922.81	10982.9	3948.35	3561.9	-9415.29	-30564.4	13447.5	11020.1	-15872.9	-3779.58	-5014.9	-34217.3	-2751.08	19800.9	13323.9	20375.7	-11766.4	-276.345	-8333.24	27011.5	-8870.5	-3642.13	-11896.3	25079.8	-3124.23	14884.8	-17083	-13842.9	10228.9	
814.782	-11468.8	-12773.7	7934.11	7710.76	10446.5	-1188.16	24057.9	-21140.4	-16211.6	-16399.3	7361.13	-140.461	8226.1	21441.5	-5774.42	-25185.8	-6352.14	20686.4	36971.2	23663.9	28704.9	19918.1	-8060.93	1485.94	5093.27	33818.9	10516.1	6088.23	-6079.25	
5913.3	10283.4	14020.2	1261.78	5560.69	-4274.24	-14838.1	-2088.66	-5410.94	4498.15	1911.29	4391.89	9366.59	7261.41	-3916.83	-17596.5	4260.55	17904.7	-28210.2	-16454.4	-18311	-1576.18	24604.4	18229.6	-47815.5	1602.97	25250.5	9893.01	1612.23	-17027.3	
-14175.4	9343.88	3418.07	-13963.5	-14471.4	34557.1	13217.3	-10787	-34735.8	-25115.2	-21538.4	-3299.9	9065.62	12081.2	-4033.94	25018.7	-85044.4	-31752.1	-48752.4	15610.8	5238.76	-32646	-3580.75	14396.8	6870.26	-22601.2	36334	-11225.8	18155	34970.5	
-3125.27	-5287.06	651.593	330.481	1578.76	-10881.5	-11794.2	19807.3	4641.24	-15210.9	-9550.42	22422.3	-17153.7	3461.59	-25828.5	-10585.1	47577.5	4661.18	-5014.44	14186	2489.65	31831.1	-6715.56	-8856.81	-769.849	-12930.5	-2753.68	-1531.28	-33263.3	847.578	
-8062.54	22979.2	2533.47	-763.554	-19703.3	5165.64	6100.57	6016.7	-33068.6	-10931.3	-5720.94	14810	-14363.6	10398.8	35578.9	-30913.3	3014.85	21453.6	-33848.8	-30522.6	-6740.08	-11274.3	14116.2	-19970.2	47678.7	-4741.44	16549.1	13300.5	54448.6	-41656	
-7003.08	-30624.2	-10393.9	5978.32	-1795.71	8409.76	-18551.7	-11814.9	25145.4	-32906.3	-7227.49	15586.8	-7258.03	4444.22	5447.97	-11271.4	28598.7	-3351.72	33167.5	35937.7	-2559.17	11395.8	37217.9	2599.23	11136.7	28020.1	-52242.4	-13969.7	29352.5	-21258.3	
1528.78	41.5553	-1346.93	10617.4	125.468	-4995.6	-2502.68	-913.029	-7343.26	-4838.51	24115.7	-36699.5	5206.96	9290.24	31020.6	5531.53	12558.3	16760	-304.314	-1724.71	-15041.1	34080.4	400.075	-24634.2	16885.9	-12905.6	21532.4	3585.92	21648.7	-7229.81	
-1737.4	-6148.1	-5441.64	11982.6	-1670.59	8545.38	493.094	-13693.1	-15067.1	4003.29	7731.74	9140.8	2515.73	564.656	87.2023	-2561.7	-28744.3	11676.5	-40733.2	3936.91	-5971.89	-6024.6	-16048.8	3205.04	-17458	-2735.71	-40738	24516	-7710.09	33740.1	
-7966.03	-5594.54	7111.1	-5933.05	-861.724	-3643.54	-16113.4	-9234.41	-9076.81	-16400.4	4759.64	21425.3	3095.09	-22661.9	2904.02	34985.8	-7070.79	-7053.85	20943.9	2299.06	21974.9	13718.8	-2366.53	-6916.26	35375.6	5594.54	-1403.13	-360.55	-53661.8	4961.12	
-3155.59	1783.03	8434.47	-11175.2	11012.2	1677.4	18809.1	-5781.34	6240.08	-2331.44	3065.83	-1399.76	-24705.1	25686.3	6502.32	-30149.1	-25296.6	24259.4	5474.24	29790.8	-3343.43	-9623.92	-16813.4	4870.54	-10962.3	-6672.99	16531.7	6640.11	-116.741	-3961.92	
1157.38	-1429.95	-11499.9	8530.27	-5451.9	15207.5	-9340.32	-10792.1	-9369.27	-2358.24	516.849	-12670.5	-889.728	-22113.8	-9291.52	10247.9	-6827.6	6909.7	-6412.87	-16319.3	-731.271	1032.76	-5714.24	11366	-8454.7	-9746.66	-692.638	7174.21	16489.2	-28409	
-14837.8	-34877.4	-7341.67	3786.52	-5617.6	15964.3	-14528	14868.4	9992.33	-5271.12	-10977.8	9203.48	-4985.39	-13620.9	-26850	-4312.69	-18449.6	-12666.9	-9764.79	15906.5	12027.4	3247.76	-5510.39	-23168.3	-33637.5	-35682.4	26644.4	-17054.6	-10365.1	63945	
-8523.19	315.81	-24576.7	17022.3	-13.903	13146.2	11451.5	32634.6	-12709.6	11855.1	7289.6	-13047.3	-5428.12	-102.573	-4904.84	-19138.6	-11348.6	-11135.7	17359.9	5893.75	-25472	20248.5	-28322.1	-18332.7	-49443.9	9229	-25263.1	21146.8	31785.6	-16736.8	
-7693.43	-1153.24	-1996.94	8961.05	1311.18	-15649.3	8517.79	-3718.75	-11947.1	-12255	-2536.15	-3003.91	14.3433	15151.3	27111.6	14226.9	41013.5	-3104.66	-7125.73	7249.17	-7670.15	18971.5	3101.98	-7770.35	27644.6	4211.94	1445.13	22075.4	-7470.51	-2666.26	
-7487.95	-4063.59	-9735.37	404.706	-8657.13	20226.3	-4936.46	7913.32	18197.5	-12413.4	8400.44	-12424.2	-11989.6	-1690.61	-26783.9	1586.14	-83073.4	17881.3	-12739	-13964	-2264.78	-5819.94	19403.5	8050.68	14391.7	25225.6	-847.756	-14265	18095	-47192.7	
-3934.55	1430.67	9772.91	929.569	-9986.41	-5151.5	-6177.17	-7389.76	-7819.96	2694.78	2843.38	8116.06	8175.76	-1157.5	26738.1	-23395	-2599.84	-8717.48	-15434	-13574.4	-14247.8	-11203.7	8457.49	22444.2	-2990.35	-19395.7	29137.8	-22318.7	24098.3	-73.1495	
-4680.31	-14614.2	-6776.35	431.662	2074.45	6686.25	16911.6	-29161.9	28344.3	-526.409	-39123.4	-22640	11432.8	-15794.7	52353.6	-15288.6	21802	-16989.3	-3969.87	35481.4	-11787.5	-30634.5	39405.4	-28040.3	5559.7	-7321.64	45118	-17090.6	3748.41	-67134.9	
-9037.27	-28436.2	-1292.36	6136.31	14946.4	-43443.6	-31207.4	14208.3	1500.87	11016.5	-10650.6	-11244.5	17729.1	1108.31	27924.7	-4657.27	-24805	-14091.4	20856.4	12789.3	-8906.42	-31825.7	31041.7	-55161.2	3832.87	-36524.7	3943.34	8102.39	-3408.45	-23889.8	
1668.24	5963.02	2585.35	9260.43	-6579.81	1157.32	19888.8	-10672.9	10493.4	-2323.57	9301.74	6254.52	1636.57	11381.4	19633.3	6449.88	-11890.9	9511.99	25685.1	-2547.75	-6852.54	-1389.06	5084.07	-17045.5	5289.22	-14978.8	11932.9	-3521.24	-3565.84	14610.3	
-1372.01	10859.4	-13831.3	4634.18	5533.72	-34033.5	2634.67	6633.98	19787	22515.2	-9317.07	-6781.21	7731.72	16611.8	-1014.27	-50087.6	-29874.5	35772.3	14262	8027.1	-2557.97	17031.8	6528.13	3006.59	-1396.26	31600	-11523.2	-48840.8	-26335	-15679.2	
16727.5	16149.9	-18420.6	19427.2	-1344.88	-6441.39	-11770	1665.41	4589.93	-38731.2	-1198.79	10990	-34897.8	-26575.1	-32249	-6471.57	16906.1	2498.17	-8385.39	30408.8	18559.5	-32862.2	-46599.7	-24966.5	-8011.64	5754.22	28934.2	29340.7	-82553	-13112.2	
-2612.88	2956.7	17845.1	-11480.8	13900.6	15160.9	-1143.44	-9640.03	-5240.09	15017.1	21736.5	-5843.46	2388.24	31.2282	11638.3	2989.42	-51511.6	21649.3	-1033.12	-5830.54	-3356.99	9885.14	-20005.5	-4676.22	-13316.8	23639.3	-1713.79	-10572.3	1580.91	1605.49	
-3240.69	-16228.6	3394.69	-26974.2	10981.9	-4444.95	18983	-3539.42	-1646.61	3358.11	8641.72	19122.3	6138.24	730.038	2692.46	12820	-10321.3	1469.22	26224.8	12275.4	5197.34	-11303.8	-18482.5	35498	-8261.01	-8269.62	11207.6	-9552.3	-4989.07	19661.2	
4487.35	-16150.7	7226.85	-17724.6	13354.4	-12839.6	7560.43	-11916.6	24465	18571.8	-16430.3	-19683.7	6940.91	9567.18	-39518.5	-25980.9	68010.3	-11609.7	81456.6	3747.14	38248.5	-4827.23	48917.2	-23671.8	-16993.7	25664.1	15432.4	53342.1	2356.5	-17982.8	
1392.48	11519.8	3036.79	-15745.9	-4047.87	5037.17	9824.43	-2714.6	-12608.8	-33272.8	-15060.7	-30685.9	1253.15	-6200.46	-2346.29	30325.4	-95476.3	15473.6	18213.2	-5254.97	3091.64	-17515.3	4907.39	35740	-25963.3	-19399.7	2004.79	18112.8	-9477.56	33122.1	
1082.01	-4233.99	5786.02	-24877	-6485.4	4644.67	24836	5372.89	12469.9	12443.1	14148.1	-6493.54	-12342.7	-31300.6	3101.77	-33650.1	46156.2	-71929.8	-43183.8	-20796.8	-22723.4	4539.43	-18363.3	-1142.6	11465.1	-12058.3	25766.8	35309.9	35171.1	-8306.5	
-10827.1	-5342.38	2797.25	-2541.07	6046.39	-33267.7	7829.77	21898.8	-4958.6	6598.94	6115.03	-39441.1	-8477.97	-6557.93	-7731.65	5945.23	-15082.5	-16025.3	25257.1	467.942	-1172.04	-5027.02	4025.15	-10084	6257.72	26492.4	36706.4	1485.23	-8248.23	-10301.8	
-7151.9	663.89	2152.57	4011.91	2901.9	12995.3	-8852.12	11146.8	19223.1	19111.3	-4342.28	16955.1	-5288.27	7622.98	-19815.6	9009.62	12599.6	-43848.3	-8451.83	25700	9588.25	-41232	-9367.08	4144.36	1625.99	5407.1	-19724.7	34139.4	-6692.5	-26239.1	
5572.77	-11643.4	1223.19	-15226.9	-20755.1	6769.11	2830.91	-11134.9	5806.76	27105.9	-8084.23	16482.3	-8170.24	-11016.4	-5560.37	30594.4	-26188.5	-17265.2	-5845.51	21034.9	-11741.9	-18786.3	27683	48299.9	4074.05	5571.47	1487.83	-42749.8	35934.6	17475	
-1102.84	-2009.98	7300.12	4635.91	-8925.89	11791.2	4855.12	10145.6	-7538.51	-17932.6	-5858.91	10472.2	-1402.66	-1535.31	-571.315	-2190.83	-10029.6	-3716.86	-17724.1	-8637.07	-3509.48	-22459.8	10334.8	-24442.6	-22973.6	46934.5	21740.1	6208	-436.658	21970.8	
7486.62	-11776.7	15497.2	-23947.2	-8848.94	3554.32	-8053.43	-8405.53	-43665.9	6182.47	-8110.24	-14886.2	-8216.47	20293.9	-4786.17	-10401.5	-15275.2	-1362.21	-19789.3	6800.54	9289.56	45977	228.306	-22127.2	-18792.1	-48688.5	4533.02	14446.2	-41173.5	-70.0402	
-1200.77	-18767.6	10606.8	-24867.8	-7622.31	-12230.1	11170.5	-8801.11	-12151.3	28308.2	8841.58	12985.6	1876.7	-4848.74	18723.7	-322.424	-54311.7	30312.2	-8374.63	-9191.08	-2786.17	20152.4	72248.4	-45155.1	-57772.9	-945.508	10149.2	23858.3	-15526.8	-3129.7	
-7767.74	4143.46	-9286.83	-12193	13400.2	-2298.59	-10855.4	-9014.21	-26337.9	9428.34	-17376.9	-10598.1	-8353.95	-8170.19	-7415.21	7710.33	13375.8	13727.4	-54629.3	-16643.5	-36872.6	7202.47	-43834.2	30149.1	-25064.9	12267.6	16603	6594.79	5947.85	7324.38	
-284.928	-4219.09	8872.99	3031.27	-2066.67	6308.62	-9983.04	-4617.35	2860.76	-1944.1	-3558.29	-1251.55	23262.7	-3005.68	8292.26	-13890.7	-15470.4	12271.8	-14486.9	-367.303	24667.4	21366.1	-36151.6	5980.55	-10618.6	-30059.5	14156.8	-33622.4	-9684.29	6683.67	
-3009.78	8061.3	2639.3	-18815.7	-12002.3	3690.24	-8662.65	1573.95	-18711.7	-13691.2	-9679.5	10888	3220.95	13813.4	-3828.94	-5503.68	35567.7	2798.6	17770.2	-25284.1	4062.28	-17996.7	-30663.6	-24198.9	2115.73	-3312.14	-884.032	5435.33	47998.5	-2624.4	
-5117.09	6672.91	5954.78	-20488.6	5649.07	-9219.47	5023.9	50079.3	-8563.75	-20222.4	-2368.48	-8181.7	31556.5	-9833.76	-15976.3	3353.52	-21843.9	-1498.46	-20973.8	-12926.9	27484.5	-13737.7	-8498.93	1924.01	7628.46	-42503.2	15195.2	20454.3	98407.2	-11938.3	
