-361.165	-221.476	-432.91	-329.07	584.214	-84.4528	-160.752	48.3925	-671.174	-219.464	-237.277	287.027	-588.201	
304.893	-331.617	-378.379	113.119	-1104.33	321.15	-278.535	-269.421	541.173	517.137	-1025.28	-205.44	384.007	
1907.69	2319.56	815.119	1416.18	-122.359	714.525	-451.029	857.088	629.169	219.126	295.521	285.155	956.868	
-163.758	459.232	-662.861	497.849	591.754	503.289	893.672	1090.69	750.99	1044.44	1101.23	220.097	7.38822	
-2074.26	-404.784	-1020.58	-148.177	-209.43	400.331	-44.6374	178.254	549.146	900.826	-34.475	363.651	307.739	

1193.51	-82.0863	984.257	-249.105	641.177	66.9653	562.376	343.617	27.3667	76.2653	206.227	-361.749	-541.769	
643.519	-332.854	617.849	-659.095	531.34	389.143	556.332	408.355	-347.154	-416.677	407.059	-630.488	328.644	
-1464.49	-1072.94	187.915	-1114.04	-984.093	-35.7852	-961.885	-496.883	-773.831	-856.679	-611.262	-526.519	-106.062	
196.53	333.476	88.3489	-1138.08	-673.901	-65.4894	-1788.66	982.548	-1201.9	-429.017	311.658	286.333	-487.684	
-279.265	-20.3756	-1358.98	-406.934	-1339.55	385.894	172.401	1659.05	-403.112	-611.633	264.557	-157.11	163.375	

-144.146	-158.137	-107.266	-367.625	571.752	282.081	737.049	480.994	407.979	194.37	-33.8458	132.049	139.65	
286.251	2259.03	587.584	452.396	426.432	743.105	788.641	455.782	82.3318	-350.984	503.446	-2.72858	-424.938	
1962.37	1713.66	668.863	692.162	999.178	556.097	1068.27	344.895	265.848	848.854	-33.5678	368.7	-557.792	
-831.207	-1314.42	-485.167	521.586	-838.898	329.172	303.465	-250.437	39.6773	361.54	253.88	-484.654	-260.458	
-632.935	-714.805	-632.728	384.518	-665.637	137.992	-868.909	289.844	-21.6842	-911.138	-344.516	-144.491	102.669	

837.824	884.482	-1012.86	337.597	-796.931	2.90137	929.193	-18.4831	847.109	493.042	401.594	633.031	517.454	
831.461	359.158	-517.869	440.75	345.707	-66.0685	228.854	87.2297	530.851	-201.425	-92.0872	493.88	231.135	
