0.108816	0.00435765
0.109236	0.00405217
0.109659	0.00375928
0.110086	0.00347887
0.110516	0.00321079
0.110949	0.00295493
0.111386	0.00271113
0.111826	0.00247926
0.11227	0.00225916
0.112717	0.00205066
0.113168	0.00185361
0.113623	0.00166783
0.114081	0.00149314
0.114543	0.00132936
0.115008	0.0011763
0.115478	0.00103376
0.115951	0.000901542
0.116428	0.000779435
0.116909	0.000667226
0.117394	0.000564694
0.117884	0.000471616
0.118377	0.000387759
0.118874	0.000312887
0.119376	0.00024676
0.119882	0.00018913
0.120392	0.000139747
0.120906	9.83535e-05
0.121425	6.46896e-05
0.121949	3.84902e-05
0.122476	1.9486e-05
0.123009	7.40398e-06
0.123546	1.96749e-06
0.124088	2.89633e-06
0.124635	9.90722e-06
0.125186	2.2714e-05
0.125743	4.10278e-05
0.126304	6.45576e-05
0.12687	9.30105e-05
0.127442	0.000126092
0.128018	0.000163505
0.1286	0.000204954
0.129188	0.000250141
0.12978	0.000298768
0.130378	0.000350538
0.130982	0.000405153
0.131591	0.000462319
0.132206	0.000521739
0.132827	0.000583122
0.133453	0.000646178
0.134086	0.000710617
0.134724	0.000776157
0.135369	0.000842516
0.13602	0.000909417
0.136677	0.000976588
0.13734	0.00104376
0.13801	0.00111068
0.138687	0.00117708
0.13937	0.00124272
0.14006	0.00130735
0.140757	0.00137075
0.14146	0.00143267
0.142171	0.00149292
0.142889	0.00155126
0.143615	0.00160752
0.144347	0.00166148
0.145088	0.00171298
0.145835	0.00176185
0.146591	0.00180792
0.147355	0.00185105
0.148126	0.0018911
0.148906	0.00192794
0.149693	0.00196147
0.15049	0.00199159
0.151294	0.00201821
0.152108	0.00204125
0.15293	0.00206066
0.153761	0.00207638
0.154601	0.00208839
0.155451	0.00209667
0.15631	0.0021012
0.157178	0.00210199
0.158056	0.00209908
0.158944	0.00209248
0.159842	0.00208224
0.16075	0.00206843
0.161669	0.00205112
0.162598	0.00203039
0.163538	0.00200634
0.164489	0.00197908
0.165451	0.00194872
0.166424	0.00191541
0.167409	0.00187927
0.168405	0.00184046
0.169414	0.00179914
0.170434	0.00175548
0.171467	0.00170965
0.172513	0.00166182
0.173571	0.0016122
0.174642	0.00156097
0.175727	0.00150833
0.176825	0.00145448
0.177938	0.00139961
0.179064	0.00134394
0.180204	0.00128766
0.181359	0.00123098
0.182529	0.00117409
0.183715	0.00111721
0.184915	0.00106051
0.186132	0.00100419
0.187365	0.000948431
0.188614	0.000893414
0.18988	0.000839305
0.191163	0.000786266
0.192463	0.000734448
0.193781	0.000683992
0.195118	0.000635029
0.196473	0.000587679
0.197847	0.000542049
0.19924	0.000498234
0.200653	0.000456316
0.202086	0.000416365
0.20354	0.000378435
0.205015	0.00034257
0.206511	0.000308797
0.20803	0.000277132
0.209571	0.000247578
0.211135	0.000220122
0.212722	0.000194742
0.214334	0.000171401
0.21597	0.000150054
0.217631	0.000130641
0.219318	0.000113096
0.221032	9.73416e-05
0.222772	8.32925e-05
0.22454	7.08568e-05
0.226337	5.99364e-05
0.228162	5.04284e-05
0.230017	4.22261e-05
0.231902	3.52206e-05
0.233819	2.93014e-05
0.235767	2.43584e-05
0.237748	2.02823e-05
0.239763	1.69665e-05
0.241813	1.43078e-05
0.243897	1.22078e-05
0.246018	1.05733e-05
0.248176	9.31803e-06
0.250372	8.36267e-06
0.252608	7.63591e-06
0.254884	7.07485e-06
0.257201	6.62529e-06
0.25956	6.24194e-06
0.261964	5.88838e-06
0.264412	5.5369e-06
0.266906	5.1681e-06
0.269448	4.77033e-06
0.272039	4.33897e-06
0.27468	3.87559e-06
0.277373	3.38689e-06
0.28012	2.88366e-06
0.282921	2.37956e-06
0.285778	1.88994e-06
0.288695	1.43065e-06
0.291671	1.01692e-06
0.294709	6.62343e-07
0.297811	3.78e-07
0.300979	1.71777e-07
0.304216	4.79054e-08
0.307523	6.73617e-09
0.310902	4.47632e-08
0.314356	1.54883e-07
0.317888	3.26872e-07
0.321501	5.48039e-07
0.325196	8.04006e-07
0.328978	1.07955e-06
0.332848	1.35947e-06
0.33681	1.62933e-06
0.340868	1.87616e-06
0.345025	2.08891e-06
0.349285	2.25879e-06
0.353651	2.37936e-06
0.358127	2.44649e-06
0.362719	2.45814e-06
0.367429	2.41417e-06
0.372264	2.31614e-06
0.377228	2.16719e-06
0.382325	1.97218e-06
0.387563	1.73799e-06
0.392945	1.47404e-06
0.39848	1.19279e-06
0.404172	9.10106e-07
0.41003	6.45092e-07
0.41606	4.1912e-07
0.42227	2.53818e-07
0.428668	1.68054e-07
0.435263	1.74345e-07
0.442064	2.75468e-07
0.44908	4.62355e-07
0.456324	7.14239e-07
0.463804	1.00157e-06
0.108816	0.00394763
0.109236	0.00365664
0.109659	0.00337824
0.110086	0.0031123
0.110516	0.0028587
0.110949	0.00261729
0.111386	0.00238792
0.111826	0.00217044
0.11227	0.00196468
0.112717	0.00177048
0.113168	0.00158767
0.113623	0.00141607
0.114081	0.00125548
0.114543	0.00110573
0.115008	0.000966596
0.115478	0.00083789
0.115951	0.000719394
0.116428	0.000610894
0.116909	0.000512165
0.117394	0.000422979
0.117884	0.000343101
0.118377	0.00027229
0.118874	0.000210302
0.119376	0.000156884
0.119882	0.000111782
0.120392	7.47344e-05
0.120906	4.54747e-05
0.121425	2.3733e-05
0.121949	9.23441e-06
0.122476	1.70023e-06
0.123009	8.47721e-07
0.123546	6.39054e-06
0.124088	1.8039e-05
0.124635	3.55003e-05
0.125186	5.84789e-05
0.125743	8.66768e-05
0.126304	0.000119794
0.12687	0.000157528
0.127442	0.000199576
0.128018	0.000245633
0.1286	0.000295395
0.129188	0.000348554
0.12978	0.000404807
0.130378	0.000463848
0.130982	0.000525373
0.131591	0.00058908
0.132206	0.000654667
0.132827	0.000721836
0.133453	0.000790291
0.134086	0.00085974
0.134724	0.000929893
0.135369	0.00100047
0.13602	0.00107118
0.136677	0.00114176
0.13734	0.00121193
0.13801	0.00128144
0.138687	0.00135002
0.13937	0.00141744
0.14006	0.00148343
0.140757	0.00154779
0.14146	0.00161027
0.142171	0.00167066
0.142889	0.00172876
0.143615	0.00178438
0.144347	0.00183732
0.145088	0.00188742
0.145835	0.00193451
0.146591	0.00197844
0.147355	0.00201908
0.148126	0.00205629
0.148906	0.00208997
0.149693	0.00212001
0.15049	0.00214633
0.151294	0.00216885
0.152108	0.00218753
0.15293	0.00220231
0.153761	0.00221316
0.154601	0.00222006
0.155451	0.00222302
0.15631	0.00222205
0.157178	0.00221717
0.158056	0.00220842
0.158944	0.00219587
0.159842	0.00217957
0.16075	0.0021596
0.161669	0.00213607
0.162598	0.00210908
0.163538	0.00207875
0.164489	0.00204521
0.165451	0.0020086
0.166424	0.00196908
0.167409	0.00192681
0.168405	0.00188196
0.169414	0.00183471
0.170434	0.00178526
0.171467	0.00173379
0.172513	0.0016805
0.173571	0.00162561
0.174642	0.00156932
0.175727	0.00151184
0.176825	0.0014534
0.177938	0.00139419
0.179064	0.00133445
0.180204	0.00127438
0.181359	0.00121419
0.182529	0.0011541
0.183715	0.0010943
0.184915	0.00103499
0.186132	0.000976361
0.187365	0.000918599
0.188614	0.000861877
0.18988	0.000806358
0.191163	0.000752197
0.192463	0.000699537
0.193781	0.000648509
0.195118	0.000599232
0.196473	0.000551811
0.197847	0.000506338
0.19924	0.000462892
0.200653	0.000421537
0.202086	0.000382323
0.20354	0.000345286
0.205015	0.000310447
0.206511	0.000277815
0.20803	0.000247384
0.209571	0.000219135
0.211135	0.000193037
0.212722	0.000169047
0.214334	0.00014711
0.21597	0.000127161
0.217631	0.000109127
0.219318	9.29256e-05
0.221032	7.8466e-05
0.222772	6.56527e-05
0.22454	5.43847e-05
0.226337	4.45572e-05
0.228162	3.60626e-05
0.230017	2.87921e-05
0.231902	2.26364e-05
0.233819	1.74871e-05
0.235767	1.32378e-05
0.237748	9.78502e-06
0.239763	7.0293e-06
0.241813	4.87591e-06
0.243897	3.23571e-06
0.246018	2.02573e-06
0.248176	1.16976e-06
0.250372	5.98681e-07
0.252608	2.5078e-07
0.254884	7.18357e-08
0.257201	1.51174e-08
0.25956	4.12365e-08
0.261964	1.17867e-07
0.264412	2.19346e-07
0.266906	3.2617e-07
0.269448	4.24391e-07
0.272039	5.04941e-07
0.27468	5.62905e-07
0.277373	5.96756e-07
0.28012	6.07593e-07
0.282921	5.98399e-07
0.285778	5.73346e-07
0.288695	5.37181e-07
0.291671	4.9471e-07
0.294709	4.50403e-07
0.297811	4.08129e-07
0.300979	3.71035e-07
0.304216	3.41547e-07
0.307523	3.21503e-07
0.310902	3.12353e-07
0.314356	3.15425e-07
0.317888	3.32182e-07
0.321501	3.64427e-07
0.325196	4.14405e-07
0.328978	4.8476e-07
0.332848	5.78315e-07
0.33681	6.97681e-07
0.340868	8.44716e-07
0.345025	1.0199e-06
0.349285	1.22171e-06
0.353651	1.44612e-06
0.358127	1.68627e-06
0.362719	1.93257e-06
0.367429	2.17301e-06
0.372264	2.394e-06
0.377228	2.58137e-06
0.382325	2.72165e-06
0.387563	2.80324e-06
0.392945	2.81751e-06
0.39848	2.75951e-06
0.404172	2.62838e-06
0.41003	2.4274e-06
0.41606	2.16393e-06
0.42227	1.8492e-06
0.428668	1.49847e-06
0.435263	1.13131e-06
0.442064	7.72366e-07
0.44908	4.52171e-07
0.456324	2.07968e-07
0.463804	8.38778e-08
0.108816	0.00415886
0.109236	0.00386109
0.109659	0.00357588
0.110086	0.00330309
0.110516	0.00304259
0.110949	0.00279424
0.111386	0.0025579
0.111826	0.00233341
0.11227	0.00212062
0.112717	0.00191937
0.113168	0.00172947
0.113623	0.00155077
0.114081	0.00138306
0.114543	0.00122617
0.115008	0.0010799
0.115478	0.000944039
0.115951	0.000818391
0.116428	0.000702739
0.116909	0.000596863
0.117394	0.00050054
0.117884	0.000413538
0.118377	0.000335621
0.118874	0.000266549
0.119376	0.000206074
0.119882	0.000153945
0.120392	0.000109906
0.120906	7.36953e-05
0.121425	4.5048e-05
0.121949	2.36941e-05
0.122476	9.3596e-06
0.123009	1.76697e-06
0.123546	6.34974e-07
0.124088	5.67913e-06
0.124635	1.66119e-05
0.125186	3.31431e-05
0.125743	5.49801e-05
0.126304	8.18281e-05
0.12687	0.000113391
0.127442	0.00014937
0.128018	0.000189466
0.1286	0.000233381
0.129188	0.000280813
0.12978	0.000331463
0.130378	0.000385032
0.130982	0.00044122
0.131591	0.000499731
0.132206	0.00056027
0.132827	0.000622542
0.133453	0.000686257
0.134086	0.000751129
0.134724	0.000816872
0.135369	0.000883208
0.13602	0.000949861
0.136677	0.00101656
0.13734	0.00108304
0.13801	0.00114905
0.138687	0.00121433
0.13937	0.00127863
0.14006	0.00134173
0.140757	0.00140338
0.14146	0.00146338
