550.18	-414.84	68.6854	-35.0912	241.761	343.034	-82.8698	-121.9	65.235	5.08904	204.202	-152.78	-276.432	
269.055	28.0648	183.672	-265.367	157.973	-242.936	-2.37891	118.334	-419.367	56.8838	265.976	154.548	183.045	
53.5685	-390.305	-559.528	-18.6295	218.512	261.673	-52.4393	-97.147	-231.285	24.3737	367.611	-18.6032	-59.5814	
-47.662	-153.123	185.926	164.507	-304.111	-304.979	-125.564	-143.763	167.163	-183.485	244.677	338.68	-160.35	
753.233	-545.317	-305.095	-220.604	634.548	71.8308	-390.731	99.86	72.7814	-240.948	398.423	-141.86	3.62989	
509.168	-32.3305	-18.8059	-392.235	320.686	164.664	524.328	-89.3719	15.9417	-29.0248	-553.671	115.006	58.5661	
552.974	203.55	254.756	34.7498	-167.895	226.457	-58.9859	239.561	61.4655	-462.678	-242.628	-91.0831	-113.78	
-242.791	-173.513	339.051	913.497	-404.856	50.3033	-102.338	79.312	417.236	-372.631	118.715	168.363	634.679	
-68.3812	190.611	190.446	97.5625	-277.512	164.418	79.6576	-99.7094	-142.332	-192.691	-397.993	-17.3164	232.595	
481.444	1324.83	404.634	162.534	240.508	-93.6572	-247.645	387.199	160.406	-184.318	104.84	-46.9955	133.36	
-596.628	-561.518	213.014	-221.259	-191.993	-10.7138	500.565	426.563	410.995	-52.9295	-58.3268	292.35	155.79	
-511.154	-442.341	-362.5	234.737	-91.6797	491.912	171.023	79.4415	411.141	127.585	19.2641	-359.505	-17.6902	
-23.4522	-330.021	398.09	-6.58761	21.0776	-227.921	21.9458	-588.763	122.365	183.034	-10.0064	-13.8473	382.603	
-78.8772	866.256	-387.545	-249.411	147.529	185.626	546.692	506.923	-159.057	6.21833	-6.25167	96.1879	-57.2415	
-36.318	-325.426	64.7818	71.5278	381.846	16.0944	340.831	466.211	-30.5209	-13.1653	72.4262	175.331	-180.772	
-621.857	240.565	105.757	294.255	45.4793	-241.567	-524.767	289.608	-1.84078	-90.6348	-81.0173	59.3612	695.351	
-444.279	-721.147	43.4881	-330.414	-137.382	-114.777	-97.7771	30.8455	77.6861	36.1113	108.911	-219.676	332.515	
298.748	99.6439	-88.7731	216.144	-224.769	342.739	-48.1325	375.586	-7.17679	108.423	-133.327	-89.9601	101.46	
146.21	1200.62	336.036	-113.746	175.324	100.022	-33.045	118.278	323.31	144.732	-12.7674	-306.857	142.972	
-141.524	-558.528	177.569	-113.14	-71.5508	-381.263	-230.064	229.974	56.4155	-173.669	-147.859	-4.02093	-578.364	
85.019	-98.814	-420.779	498.285	96.988	-110.974	432.228	-216.326	2.41737	-401.509	-120.666	-66.7728	-30.2554	
-62.3909	-529.745	308.711	-75.1098	21.1747	-16.7015	-258.362	-117.8	-430.971	-136.077	210.041	-156.985	33.6163	
-75.6007	1108.69	-190.843	-171.184	-111.619	-80.577	456.07	51.1412	233.688	-150.841	-287.125	36.7639	110.564	
15.818	-28.5932	-46.927	-647.896	-469.872	-406.831	-369.115	-597.631	-256.41	-892.285	-108.486	-320.457	-300.715	
-68.4111	98.8396	-18.0318	356.405	586.527	-296.263	228.873	-71.3497	566.644	146.964	80.5412	281.21	-1.16509	
-432.325	141.121	120.879	95.6969	46.2833	290.038	302.402	251.754	113.984	60.7628	-384.092	71.0606	-92.7899	
315.04	320.174	872.262	78.639	154.743	-37.657	-8.49427	126.062	134.756	-106.541	-100.67	408.99	45.0165	
718.319	103.275	156.825	-73.2449	-252.471	26.7745	-382.084	-279.616	123.906	83.876	-210.063	267.799	292.088	
125.691	-813.208	116.958	-520.33	-70.8282	26.4198	-275.445	410.73	-224.875	381.439	-277.272	-777.587	234.409	
71.7698	281.503	-235.695	-303.999	69.9018	-284.505	-234.995	222.402	-291.59	450.311	-198.207	-138.181	38.8002	
429.338	466.571	457.086	-7.99488	-369.373	138.721	176.055	189.001	-305.661	181.271	343.072	57.888	-128.886	
275.112	-152.877	15.7021	-294.04	-146.442	380.396	-333.721	-463.364	-333.304	-328.739	12.472	156.103	-56.5479	
-625.591	-818.585	-224.688	340.606	310.839	-225.912	-269.183	-372.932	231.956	-134.507	-89.581	371.392	310.539	
-471.363	341.315	-98.078	37.128	-138.934	655.858	-69.7287	-24.921	-357.522	170.987	-235.027	-241.893	-97.2705	
-562.279	-358.266	5.19342	207.519	-433.302	-236.827	-41.8015	-100.268	-222.267	24.6525	-144.314	109.138	94.3294	
-570.425	399.446	-44.2978	87.0778	-150.892	56.1546	278.293	378.549	-213.859	-202.347	2.21699	48.5276	-256.96	
