289163	360861	251489	182327	138593	111232	191233	155061	136060	122007	112958	103865	95457.6	
294537	360698	254347	185304	140631	111827	190286	158852	139503	123894	115085	104345	97289.9	
293358	362013	251393	184761	139650	114022	194756	156653	139038	123799	113620	104712	97651.8	
298921	356565	253290	180996	141459	112293	191847	157313	138983	124561	112804	104715	96214.5	
285717	355898	249060	180530	137983	111652	190308	158232	138906	122296	113635	104330	96157.7	
298101	358827	251294	184905	139739	111790	190299	157100	140380	123351	115830	106967	97086.3	
288074	361034	252440	183918	140587	111956	190270	156011	139444	123192	115512	105523	98202.6	
291493	368233	251681	181761	139432	112118	191103	156514	140009	122568	116335	104040	96309.1	
286529	364162	254078	183383	139789	112789	194200	156917	140748	123609	115409	105667	96656.8	
288151	354811	252360	183064	138366	110012	189284	155112	138401	120247	111560	105077	94604.6	
289842	360039	254861	180502	138451	113531	192207	155735	137695	122534	114908	105417	95297.5	
289819	355314	252533	182757	138250	111254	190135	155841	137130	120868	114645	102688	96693.7	
289488	367325	254359	184116	140537	113051	192105	156835	140850	123772	114660	106759	97675.1	
290148	356396	251853	180649	141831	111930	192792	156688	141238	123107	115335	106375	97364.5	
294427	358882	249996	182595	139799	113732	190975	155639	137566	123410	114835	104666	97478.8	
291281	360863	245774	182242	140059	110647	188926	156012	137719	121984	112526	105447	95613.4	
295631	358090	255274	181777	141420	112662	189276	157153	139050	123025	113178	105403	96217.5	
286057	355747	251155	179808	139813	111423	190845	154585	138146	123888	113839	104248	96352.9	
294461	362976	252119	183259	139690	112981	191043	155959	140700	123546	114424	106083	97335.3	
286469	351745	252176	178426	137577	111513	189940	155283	137834	121978	112401	105011	95774.5	
289179	362684	251606	185065	141252	113819	190270	156616	137812	123880	113954	104924	98216.9	
290759	360566	253654	182374	138506	111827	191888	158948	138625	123024	115074	102077	97345.1	
292343	365812	249360	184236	142114	113033	190076	155978	139767	122887	114596	105521	96782.9	
294415	359466	252025	180294	141964	113624	185943	155183	138939	122747	112571	103615	96307.4	
291045	364123	251805	183786	143335	114182	191965	158128	139987	125006	114731	106072	98187.5	
294585	360691	249764	183059	139236	111519	192454	159997	138384	124055	113987	103815	96894.7	
290025	356987	253266	183259	137901	113808	189849	155590	138048	123254	114041	104926	96873.8	
285828	355199	247303	182005	137378	112415	192140	154059	138081	122933	114333	103673	97339.8	
296165	366998	255764	181983	142782	113626	191971	159466	140025	126153	116913	105753	99628.3	
287419	355779	251536	183593	138168	112449	189880	154286	138309	120303	113608	104746	95156.1	
288552	354196	250682	179130	138191	110637	191247	154065	138611	119850	110353	104824	96473.5	
289213	357577	252371	181529	138824	112561	191893	156918	137577	121753	112597	106075	96025.9	
293815	360059	254684	183930	141078	112522	190403	159259	138653	123706	113956	104896	97873.3	
293192	353337	251596	180819	139535	111650	190418	157058	138574	122285	116145	103926	97301.2	
287796	358700	245740	183343	139723	112549	190683	155186	137930	122902	112826	102734	95004.9	
290963	362337	254166	183744	141337	113560	192890	157895	140117	124393	115869	106170	96799.8	
294029	359327	253472	181321	140328	113254	189156	158992	139257	124169	113504	106687	97237.2	
291143	363016	244321	180229	140291	113673	188674	154675	139141	120808	113147	103705	96640.8	
288033	357423	253670	181193	139110	112227	193359	158423	137909	124071	114094	103855	95037.5	
284278	366185	248145	178986	139465	109820	188123	154830	136380	122605	112642	103063	96423	
285054	357800	250924	179536	137734	110933	191168	152586	137123	121519	113029	102929	96164.2	
292024	357124	253751	183982	141638	112619	192531	156609	140736	124223	114525	105615	97921.9	
290724	355809	246647	185912	140298	110523	189442	155867	137787	122223	116417	104428	96414.1	
297014	360887	259224	184359	143793	112950	192551	158651	141232	125278	117188	106581	99494.8	
285608	362639	248823	178288	139665	112144	192601	154420	137895	120704	112070	102064	95065.7	
286924	354642	250290	181312	139864	109587	187502	156912	139388	122383	114033	104315	97501	
288041	357919	246156	183125	139394	112684	191288	156021	139441	123764	116135	102549	96728.7	
290164	359454	249095	176348	137674	112631	189489	154130	140523	122451	113515	104517	95966.2	
292753	362138	249069	181297	139717	112237	194976	156732	136746	123568	113073	105296	97573.6	
283924	357275	248324	180080	140397	112715	190487	155278	138345	122971	113840	103183	95915.5	
291962	361428	248467	184882	140611	112899	192160	158382	138165	124805	113911	105245	96842.6	
