1557.33	-3310.91	-5658.18	-3165.52	-3276.91	-594.41	1066.33	698.401	-4555.48	-4083.23	
-106.882	-1046.39	-6776.92	1034.55	111.343	-4553.26	367.15	376.104	4643.04	3397.92	
5833.45	89.9797	-2437.86	-164.475	553.968	2162.5	-503.609	-2141.15	-147.135	-722.145	
-4880	-2135.19	-5274.56	3397.24	2115.15	3206.99	3055.79	-4173.63	-1958.98	5877.34	
956.177	79.9653	872.847	2075.05	1079.16	2120.94	3470.18	1636.24	3037.42	-977.499	
2372.22	5537.38	-514.451	2898.88	2006.81	-1361.8	1568.51	1738.59	-1537.63	81.3673	
299.811	843.423	-2198.38	-3248.61	47.3283	10413.5	1108.39	-6832.88	-88.9932	5738.03	
1314.62	155.411	349.024	177.908	502.173	-5204.66	-876.379	2942.49	34.0838	-201.763	
4429.42	2313.9	-2998.04	-7336.76	3342.61	2352.51	-1572.24	191.666	-1038.32	-3697.39	
-2749.78	-302.255	3881.26	565.391	-2944.05	-2286.95	-3323.19	-722.696	-4552.98	-4384.35	
1621.41	-4718.23	-403.816	2101.4	4771.19	1804.93	-3254.88	1351.86	6689.02	3168.09	
-1812.15	800.303	332.677	386.597	-6588.08	-8339.4	221.238	-4436.89	-10406.1	-1638.96	
-14361.6	-8275.87	1769.86	3344.76	1684.07	-2195.04	-2440.15	-2766.97	4709.93	13734.1	
5446.41	-30.4905	-3191.58	-2213.98	-1813	-3466.06	-4832.85	2705.26	2727.04	-3994.45	
3197.74	-234.379	-9783.65	-3937.16	7190.05	2320.85	-1478.86	-1000.02	-7244.73	-8706.58	
2769.33	2706.55	-346.278	2106.14	3372.21	10386.9	3331.46	-311.483	-5125.74	-1361.54	
105.556	-1154.39	1224.91	-1965.19	-1838.99	3237.81	3009.38	1240.33	-3695.99	-3224.53	
795.06	877.737	1901.45	-2060.88	-6167.08	-6147.56	-2761.46	-106.368	788.515	-1702.99	
