57645.3	60944.7	61412.1	64792.7	69158.1	68506.6	65522.2	60781.8	53666.1	53253	26191.8	57145.3	52775.2	58007.5	58566	
16397.1	16743.7	15657	14167.9	13357.4	13463.5	14232.9	13903.9	12267.1	12245.1	7690.97	13422	12774.5	14272	15525.7	
132833	142264	140080	138812	145134	149640	152680	146342	130574	140432	72462.7	157354	140930	144692	138701	
93763.4	100171	101921	105685	109432	106787	103788	98991.5	90335.1	95571.3	54150.9	104298	91836.6	95347.7	94209.3	
105739	113363	112927	113236	115678	115871	117083	112498	97722.6	97811.7	52114.9	108941	99930	104917	104852	
63796.8	68550.9	68963.6	69518.7	71178.1	72859.4	76769.8	75879	68670.1	70546.5	42404.4	74699.1	68573.7	71818.1	67667.4	
54700.8	63163.7	66715.7	67158.3	67254.5	65962.5	65587.5	62730.1	56376.8	59566.3	25444.3	63757.6	57143.3	60567.4	56492.7	
101395	111288	114679	118132	121764	121424	121510	115933	100698	102017	44088.1	119216	106873	109287	104352	
64069.1	70090.7	73639.4	75629.7	75640.4	72190.4	69529	66466.5	61427.7	62906.2	33365.3	66398.4	60861.2	65297.9	64603.8	
65434.1	69860.8	69014.5	66466.9	64573.1	62788.9	64109.7	63730.6	56262.6	54642.9	26430.6	60701	58270.3	64823.3	65674	
108430	120890	123862	126783	130574	126920	122544	117089	108578	117793	72851.2	132991	118860	120030	112092	
59016.8	62537.2	62490.8	62485.7	62674.5	60255.6	58811.3	57334	53911.2	57412.7	18104.3	65584.7	62587	66910.8	63141.3	
143551	148680	144575	142379	145452	145930	147681	145245	133537	134328	63576	145239	137130	148641	147748	
119699	127788	131197	137837	142823	139765	137372	130958	115999	122539	62087.4	145834	134650	136087	127020	
95655.4	102381	98460.2	95273.7	97572.4	100090	103422	101539	91747.5	92719.8	36563.4	99110	88286	94740	94994.1	
164230	180219	184952	188399	192764	192145	193057	186528	168761	177822	100290	204295	185658	184653	171632	
108462	124028	124960	118915	116761	116815	119785	116729	103733	106976	52860.3	127769	115778	114004	106504	
107926	116218	119815	124989	126876	119383	111424	104253	94512.4	101561	39976.1	122015	114934	120088	113837	
179505	190266	189344	188700	188934	184016	184470	182384	168086	171797	71692.1	185149	168018	180693	180365	
131613	141414	140738	139916	142794	144968	150125	146881	129731	129932	48717.1	145219	130890	136196	133476	
167548	173481	172184	174922	180904	182096	184768	179907	162496	168175	108505	190751	176738	181325	175352	
52446.3	56550.1	54238.1	50997.1	51436.9	54191.1	57114.6	54721	47014.2	48897.1	31520.6	59332.6	52564.7	52508.3	51496.3	
150662	162993	165793	168355	172017	171991	176000	175117	160309	160713	60112.6	169243	151860	162814	157963	
10182.6	12699.3	14120.8	14132.1	13172.8	12008.8	12051.4	12655.1	12379.6	12414.1	7787.88	12241.3	11050.3	11602.2	10604	
134685	143352	139031	134065	135998	138609	142857	139749	126191	129438	67452.7	145337	130223	136703	135694	
276690	288325	291251	300872	313905	315246	316207	305350	275141	285302	153340	326998	304500	310493	294316	
129539	142614	144502	144755	148255	149866	154026	153736	142377	142933	67257.5	149081	135958	139464	131708	
87040.7	98722.2	103263	104688	105200	104081	105901	105469	97120.4	98062.9	42848.7	107306	96833.3	96016.1	88702.9	
176585	188325	187407	190128	196957	195973	195556	189354	169364	169089	76870.8	188501	170635	181493	179037	
258998	286817	290570	293061	299015	294549	292731	284868	259253	262148	125598	288253	257360	263003	254568	
166200	176814	179094	184876	191297	188455	187043	184703	174344	179988	78452.8	194399	175874	182042	173918	
168679	176322	171219	168069	171500	171726	173886	170596	154337	151774	49986.2	159931	149431	166465	169035	
253945	274699	273791	275437	282970	282114	282794	272876	241846	246413	101429	281324	259810	270335	260195	
160879	169197	165513	164574	167706	166464	166053	159555	141366	144577	40627.1	159355	142852	155173	158055	
