801	134461	117678
1054	171013	149607
1339	209801	183302
1674	252985	220865
2099	305590	266310
2441	341779	297634
962	161346	141416
1240	201553	175973
1529	239349	209218
1817	274589	239582
2423	352907	307576
2913	408284	355273
894	150127	131287
1145	185808	162509
1456	228286	199233
1871	282882	246823
2298	334608	291624
2627	367784	320390
911	152880	133758
1116	181350	158339
1383	216452	189357
1805	273115	238137
2269	330623	288058
2540	356029	309671
960	160946	140972
1194	194089	169438
1485	232792	203188
1970	298005	259832
2513	366139	319005
2943	412450	358874
883	148207	129689
1243	201681	176347
1475	231345	201940
1909	289028	251866
2232	325163	283298
2766	387157	337183
1197	200786	175800
1573	255006	223279
1874	293905	256501
2393	361944	315739
3030	441148	384554
3789	530913	462128
985	165742	144646
1252	203243	177612
1621	253973	221944
1027	172320	150815
2024	305930	266946
1100	184772	161556
1051	176478	154402
1127	189506	165572
1279	214585	187882
1361	221083	193223
1752	274681	239875
2223	336031	293222
2655	386839	336989
3178	445114	387486
1351	219603	191804
1522	247133	215926
1386	225167	196612
1302	211359	184839
2085	326482	285432
1853	290394	253686
1740	272943	238237
1746	273197	238969
2587	391152	341235
2247	339891	296443
2093	316276	275971
2198	332272	289923
2802	407452	355542
3152	458825	400019
2531	369161	321226
2636	384026	334614
3721	521152	453879
3011	422153	367088
3208	449969	391098
3207	449282	391041
1257	211027	184679
2560	373205	324989
1781	288881	252662
1485	249450	218224
1602	269136	235266
941	158112	138248
1117	187544	164040
3012	422083	367354
2156	337825	295121
767	128781	112648
1919	322126	281946
859	144139	126174
1702	285679	250038
2097	340912	297686
1221	198044	173172
1371	222450	194608
1779	279298	243548
1572	246297	215117
2224	336283	293479
2278	382366	334588
2065	312052	272353
2083	349303	305946
2040	342191	299651
1335	223963	196101
1093	177344	155104
2164	351015	307062
2772	450322	393393
1366	214551	187091
3687	578018	504872
2777	435721	380321
4530	684783	597479
1773	268173	233897
3518	531440	463940
5562	810184	705818
2227	324253	282669
1165	195755	171182
905	151956	132896
2184	367490	320759
2369	384677	336067
1262	211578	185346
1087	182541	159683
