339464	324903	144784	321505	283556	
241724	191577	415300	297097	287200	
277327	328113	194698	408702	197365	
310928	256307	210999	370090	290344	
247494	253199	289928	316960	297676	
284030	279011	294171	274799	303678	
314942	296057	354744	252733	197960	
322123	265069	273662	248793	312062	
296878	389930	208188	211888	276970	
259450	356580	308823	342958	169429	
222684	372926	250053	297835	274481	
324862	295955	293953	238809	260155	
197027	327818	264488	362329	265002	
288318	206132	348477	299696	269513	
272057	340379	241132	241031	350604	
228217	247400	335684	325850	275287	
271138	285643	297314	282081	252869	
277612	310276	348638	222875	274151	
249227	289380	241811	365724	278725	
335457	322113	266629	263504	228991	
201058	325433	277057	290436	304351	
319339	398492	259469	204577	251938	
374600	168722	318081	224504	338281	
327917	170402	231868	334637	338034	
284984	262677	237121	320794	308688	
247852	269899	266236	240438	384990	
295042	299822	197258	290654	327550	
285544	289625	289262	221813	308450	
303147	326535	234978	237118	322281	
340165	238150	218461	332893	272521	
198346	243793	338798	301152	352639	
314810	248704	348173	220518	288676	
297491	192966	295159	289191	319882	
280826	268445	348079	260201	295381	
279193	277258	339278	247300	283804	
283379	227475	189190	347255	378130	
261197	349493	255085	231618	313630	
280476	348707	286548	262782	265564	
315470	295677	282671	223119	327523	
288772	274851	242391	323025	300615	
254664	302001	298289	260594	315909	
244871	284930	393878	254610	245871	
347439	275339	272702	281554	248914	
245058	316477	269218	259987	323985	
297695	284613	289269	248277	307595	
313792	301759	251410	217913	340639	
305318	284046	230315	283862	297836	
298851	300036	250743	299863	260094	
350903	236111	173387	291414	352902	
348901	286019	287922	231919	258376	
312442	339634	233642	270224	263313	
244245	365903	332483	263258	232652	
222774	330775	344316	275819	252850	
237755	323182	272365	267933	336603	
287425	286223	344021	259191	278734	
287821	323392	295977	345294	162876	
250844	225417	307351	303246	335033	
320557	280828	265875	235245	328679	
359154	154096	345784	304847	253159	
305529	354742	290494	243973	216517	
317492	348678	298105	225710	235082	
323977	251296	311538	243705	295902	
414023	193020	239165	218614	323864	
203341	292490	324385	270126	321216	
207482	280429	319171	261383	330663	
225004	329104	282318	277440	301871	
233246	285180	290998	347605	261749	
355011	330957	287962	210617	227899	
329728	327598	164888	379548	223238	
392682	292401	171740	275961	281034	
251849	213953	329844	285888	349845	
199143	303600	308028	313130	305827	
265572	185697	240935	399850	319136	
227292	267217	315605	278404	338888	
279495	221409	395202	240440	283876	
330898	348447	314771	286992	138704	
360531	329816	329496	201886	205833	
293325	353139	300639	254411	213694	
187253	331479	290570	322703	288034	
248881	224055	344524	270411	329943	
252155	284238	237344	315146	332806	
248487	343696	318219	290511	213294	
252936	279121	282351	285283	315658	
306107	276320	376037	244380	217180	
248458	316029	305575	276405	279939	
352346	203335	293057	335752	227010	
327961	232355	273378	272944	325036	
252227	218046	312820	396651	243870	
193984	250551	307652	336455	342854	
338549	190070	293299	270514	320874	
300638	360085	271655	222393	246106	
273272	222225	251639	297850	348361	
289570	329123	295475	246187	261702	
254376	254602	199623	342892	344191	
326314	377377	216570	302255	189016	
279560	264638	305483	304645	267469	
326806	253029	306789	292804	251007	
244812	202885	345122	382664	252225	
318913	272873	278109	344403	194684	
363365	304075	293133	218483	240311	
285501	341162	234942	300694	237593	
344042	272909	256851	203771	348017	
226335	347420	262609	301875	276845	
292760	303941	238264	182572	409377	
282860	223540	286068	297491	336134	
338914	232259	206370	325790	318435	
287032	322936	221398	325820	268857	
379439	378004	177086	224757	263111	
324742	255082	387126	195930	270532	
305664	298670	249844	343852	216324	
326847	323627	242734	228870	299750	
394497	290384	293045	194527	267438	
274982	302353	288440	239394	337535	
328377	275805	202066	248090	345924	
292894	295985	229184	335923	285909	
284135	208620	264867	353946	302484	
371197	373891	228854	224887	222247	
252238	328522	243336	227984	358824	
263388	249384	368051	302281	225514	
287648	308232	278270	263076	309247	
170891	245560	298418	310041	373798	
321415	270316	242636	302372	264602	
281923	272552	264773	362477	236871	
290658	233108	290460	303859	306523	
322427	304541	229926	235969	332350	
300578	246389	267222	292616	316738	
273733	254139	283726	315084	301714	
350755	245823	205717	271931	358490	
311043	304005	322486	240249	241938	
271933	337431	274409	235621	300657	
282779	300018	250666	285122	321784	
422925	241287	258054	186154	300202	
327011	336558	313362	253515	191914	
195474	316892	356575	266672	277494	
273401	436033	185553	272883	246693	
245187	261974	239597	325743	345578	
335582	329536	287461	279578	190583	
279094	318547	267379	193380	350776	
352138	291573	271661	235267	286321	
304456	321609	229476	312960	242297	
256660	291151	323439	273318	304843	
265664	354290	236087	279441	279132	
331677	244553	269311	306690	268712	
261440	256116	348342	268829	293917	
406501	330493	287243	195717	200611	
193230	273456	411587	265498	273551	
247237	231981	304759	347820	283145	
214778	300036	292647	315719	285892	
272831	239914	304038	301218	302582	
392027	212369	242799	300375	282994	
340353	333540	278700	236957	230880	
237640	303795	332462	282258	274827	
343190	321453	254797	209223	292776	
280480	265103	299957	329379	233637	
302025	291180	323030	256986	268067	
280463	291827	307414	197025	335876	
343983	315117	292124	211590	281976	
260121	304088	285549	276709	304814	
346222	290519	202473	245247	308679	
275072	276740	331256	197042	312671	
328426	329323	259570	198683	308612	
364677	279502	242394	280276	271682	
222831	197522	238109	343922	400866	
370122	245138	232759	254302	317114	
303869	245588	303884	249101	326999	
236572	240883	209224	349459	379089	
322679	325451	229622	247088	275606	
419571	308744	245328	191420	253978	
334269	319870	226107	227069	308824	
324496	274233	281329	270320	255716	
322714	287687	355948	261668	179257	
326482	234920	291263	243086	295887	
277924	241887	350262	315759	257933	
155299	355251	266920	326340	299282	
388271	230808	232543	196797	368281	
284815	278559	271321	211473	373911	
219021	313183	317522	239034	326269	
324043	217479	259251	324890	294933	
335025	269461	287040	260293	266521	
364405	224939	254223	251070	315384	
284399	254020	203355	258766	407116	
314681	349902	234656	220116	320348	
380283	270247	278033	250410	260270	
334906	258204	257259	248218	330704	
262146	295941	371418	218088	257672	
250595	209931	371200	256448	325844	
221050	359461	286927	295173	263447	
285699	242229	288190	277757	329059	
327012	212111	293809	287041	309542	
254911	310011	292297	239909	331095	
256492	250310	301062	319982	284270	
310736	234495	276516	240916	348839	
222884	363497	284917	334850	229158	
281587	314366	277355	292802	262992	
226643	205232	372932	354084	283762	
286996	307450	236151	259908	312716	
342048	214254	294039	340934	229692	
251489	332639	296432	230457	289708	
261012	265386	301887	262669	314622	
221958	307208	316600	275027	310291	
342822	339842	249434	194437	303200	
282419	326577	296035	245504	282775	
218263	232833	314339	330298	327587	
311456	299297	259172	213117	313909	
266377	343989	214247	259915	331392	
272098	331525	279291	248671	257537	
388271	230808	232543	196797	368281	
201886	319448	220281	315362	350538	
328786	278613	305947	268406	217464	
230280	298794	335881	308830	255620	
361239	252975	299373	267892	225727	
235962	301676	260062	297344	332354	
242858	261750	429742	294293	193515	
292717	230739	288659	301259	304085	
421071	244151	271156	196708	281297	
231458	268715	314086	259429	344758	
176762	288001	330695	315487	312732	
311331	259967	290243	281394	281297	
344230	268440	270967	279156	247010	
330163	328776	306567	174942	285833	
278426	251840	342630	268225	255654	
244344	291019	219518	353849	317859	
277333	279268	438290	231222	193222	
315850	252620	294463	235208	304565	
252545	243250	341638	344636	228701	
202221	314957	342183	305987	251624	
340198	273217	373484	244084	202502	
320655	288705	273235	272023	280791	
380251	272575	239483	271328	266034	
289806	266452	250182	290321	320620	
199761	311277	327573	285539	287004	
315902	307978	292287	294557	222426	
253116	262170	279156	298675	333396	
287969	220290	268608	349261	294164	
276543	271452	260243	371576	237065	
210315	313349	315401	262592	325272	
338190	298345	229878	250829	314144	
213810	315669	226979	401681	267440	
205963	283887	364823	329712	264025	
321581	298573	317755	232942	268007	
290473	368393	229367	351796	180216	
286990	166432	361863	371308	251632	
261181	335929	208985	283791	318074	
257454	219569	276511	359799	302171	
248824	319073	206713	331227	319524	
282739	344212	238384	264609	285367	
325234	291123	278611	307548	226474	
235962	301676	260062	297344	332354	
284476	257011	317301	285300	292788	
233860	316522	363454	302159	221096	
351615	254793	235726	216173	348795	
257460	368951	304141	178582	289572	
328693	326121	210015	229928	317269	
205271	345010	348343	314038	208770	
332210	270753	217924	311269	285958	
312227	251309	224278	255585	370043	
331295	246783	272268	307984	282346	
297545	311545	272159	254579	306978	
260304	355463	308930	258427	234516	
241852	289334	374717	228469	285705	
335168	200071	244782	302638	326224	
234402	293430	334609	320885	248601	
268636	319209	307071	294609	225818	
368297	283708	308632	216643	232129	
224406	298893	307541	321284	270998	
300101	299503	194684	296840	332633	
299890	281817	325713	285719	240501	
297144	303140	396465	217171	197285	
291369	284357	309622	277136	245157	
309322	204031	322458	360817	226628	
362415	276868	260738	167321	354288	
223054	330315	219590	320645	323637	
270466	282402	266915	232893	357942	
400687	223704	248146	205929	323310	
232478	288278	351256	233223	323188	
275959	361501	295498	240158	273235	
398427	233234	292579	188369	301665	
377907	286351	203905	265559	292420	
316429	221181	277686	349557	253620	
330083	283459	284820	247748	257931	
242809	254035	343916	322214	266612	
270171	340950	302487	273241	234693	
288226	195645	207274	414825	319671	
265214	273657	278024	238289	345629	
217381	288730	270250	313800	329083	
