-1160.12	-4427.22	-61.2337	2166.96	68.2589	-274.737	-630.016	3395.44	3557.08	277.175	
-3079.48	22658.2	8947.18	19879.2	18927.7	-28928.8	-30345.2	-14377.7	-2471.75	8293.74	
23755.2	18469.1	-19742.3	-856.958	18914.5	20593	-20121.5	-7511.85	-6491.42	-8814.27	
-1668.92	24972.1	28271.7	8737.8	-12967.6	-9227.85	-6066.08	-12803.4	20386.5	11206.6	
-1691.02	-1118.97	-915.741	-158.767	-909.831	-577.869	-150.567	913.729	-1721.72	-645.339	
-94.5014	515.183	-4042.81	2450.53	2288.48	-1350.67	-1215.51	2846.23	2407.85	-328.941	
1999.34	1480.34	-917.422	2051.24	1717.31	1829.35	1040.15	-1304.41	-36.8601	-1500.63	
882.165	2618.28	-128.252	-3240.57	-2018.68	-419.784	-110.321	-927.383	-312.726	-1431.22	
-2647.89	605.812	803.003	898.339	1855.86	1605.21	1143.75	3354.22	3842.23	-1069.14	
-2898.64	-141.42	2250.02	-1995.63	-1402.61	-1444.79	-448.736	267.591	3507.25	2125.06	
-18112.7	-28459.7	-4617.59	1929.44	11570.3	5410.83	-10898.8	-2811.98	8542.62	7831.11	
2078.24	1538.54	-1203.64	-342.47	20434.5	14240.4	-7191.96	-18826.7	-7920.68	17418.2	
9900.22	-44623.2	-17925.1	13717.1	21508.7	-4027.33	23316.7	28860.2	47484.4	15824	
19626.4	9964.31	27118	6729.2	15496.7	16481.8	-3079.76	9312.37	27588.4	10641.9	
-18748.7	41062.7	5883.84	24257.5	41388.2	27037.3	-5915.8	24311.4	-16633.5	-35335.8	
2218.21	408.954	1443.91	11.8373	-1790.46	152.366	798.192	-971.752	-1455.64	-1409.27	
-1311.36	1286.07	2146.33	1129.8	-402.486	980.001	4659.24	2973.33	-260.705	-547.172	
-1598.31	-2339.39	-2035.95	-824.028	527.209	-314.71	966.537	1495.3	908.5	359.405	
-2652.62	-5751.79	-886.342	2007.12	206.867	-771.04	-2027.14	-3084.63	-1444.04	-628.3	
2430.03	1687.56	1900.49	-1015.64	-922.224	1972.45	3457.97	1805.81	-1179.2	-995.14	
-11345.2	-16953	-19004.1	22355	19021.3	25479.9	18378.3	2780.03	-18183.2	2943.76	
-1952.36	209.29	-5141.38	-5237.07	-11837.1	-8873.64	-2966.54	-2502.5	-524.616	-151.733	
13078.2	-20452.3	-9345.71	9688.28	9150.93	8490.8	-8108.17	17284.1	23749.5	15359.5	
