-209.842	-801.147	48.264	1204.36	1770.5	1323.57	181.013	-1178.75	
-381.676	-912.712	-848.419	-557.005	-91.3455	99.745	-630.515	-877.685	
-327.128	303.85	293.762	-111.822	-14.4392	245.316	296.056	181.833	
55.1445	81.7112	175.203	144.143	129.41	12.8082	-87.7679	-8.19369	
702.534	935.704	633.074	-354.541	-582.008	130.251	277.201	370.408	
423.607	-153.705	78.3376	462.865	436.843	-49.1736	4.96369	-368.221	
161.718	219.404	763.172	995.661	1570.55	1648.48	127.412	-614.469	
957.69	484.329	-224.846	1689.63	2095.66	1666.04	1515.36	493.263	
173.274	430.935	-457.817	-1068.76	-210.444	1668.34	1095.62	276.281	
-30.6133	58.9035	-8.24372	-214.776	-574.679	-247.548	937.518	236.647	
-559.538	-609.075	-169.775	-529.905	-352.771	593.626	-256.594	212.474	
126.139	296.34	-623.86	-680.702	-371.008	166.268	249.688	-179.502	
381.731	190.504	-10.4051	124.75	-0.856863	40.1998	563.719	422.486	
-1089.44	-402.286	338.482	574.297	728.215	437.469	-1011.97	80.0255	
200.654	532.314	1078.83	388.719	115.245	579.903	220.04	201.032	
63.1026	-539.892	-785.203	92.6574	165.28	-797.614	-1168.48	458.168	
84.8399	69.4862	68.5271	65.3449	-37.0177	-21.2385	59.3589	-69.2026	
-201.576	556.71	1064.01	982.543	939.115	400.975	-540.742	-882.845	
-303.299	-590.358	-489.549	-287.02	299.081	325.651	523.83	569.066	
633.425	475.458	237.166	-283.74	343.711	725.779	-23.2241	-741.933	
-162.833	216.338	799.442	546.992	570.747	266.045	881.301	552.123	
12.6782	69.7616	7.50884	-36.8914	20.4822	54.6317	-68.5025	-82.4069	
-679.482	-573.983	-147.753	19.1611	285.598	328.601	847.315	856.987	
-60.5887	-339.719	564.688	849.61	699.889	762.749	47.1222	21.4115	
457.701	727.52	-328.909	-215.366	142.798	381.124	347.152	-522.269	
-740.404	438.377	98.0443	-274.073	31.3296	-335.025	-608.202	251.156	
-1958.26	-869.673	-167.296	24.6294	545.561	848.767	1382.47	1488.84	
23.02	12.1475	-1.92827	-11.4317	-17.3543	-26.2387	-32.6097	-39.92	
-278.809	-424.223	-56.864	835.567	1084.04	1719.07	1701.43	966.108	
-264.112	-271.443	-305.202	-205.283	-105.803	-65.8083	18.8302	403.862	
451.498	-133.744	-158.998	1117.35	971.132	-298.744	447.479	223.586	
-384.72	-501.437	359.415	989.879	44.3808	288.972	1465.29	1083.62	
-1542.64	-759.163	-426.138	515.898	329.988	-314.284	901.906	1768.01	
-44.014	19.4148	3.84636	-27.717	50.4987	76.0785	57.4494	62.694	
-1129.04	-1045.54	-1035.26	330.983	402.656	-410.817	-151.405	364.428	
308.287	1216.79	815.342	-357.872	-474.202	173.198	326.937	61.0912	
279.184	403.725	929.625	472.148	325.108	-372.323	-326.541	-775.882	
-956.886	-203.379	1005.5	181.853	-765.059	-166.01	1160.79	1282.97	
-95.1155	-52.9569	611.612	524.72	98.5621	-343.403	-355.438	-36.7664	
-298.548	-245.397	283.994	95.8105	-685.714	49.0643	259.046	133.566	
-819.249	-720.016	-527.813	301.163	796.484	1147.66	605.241	1465.34	
978.602	1088.78	1174.65	1508.37	-221.614	-39.6846	739.035	774.59	
-27.3956	-30.5499	206.278	100.886	213.142	-559.5	-96.0204	-132.331	
-991.556	-663.796	-796.903	-441.272	132.643	690.606	1251.94	1562.94	
-191.913	90.8232	-89.8506	-8.95488	-296.07	-176.887	565.61	199.685	
108.885	149.766	1114.73	813.661	-60.2759	-144.332	191.359	823.751	
-810.07	-1199.82	-1026.07	304.243	572.839	562.593	502.491	379.409	
174.247	-113.933	156.687	-106.976	-550.569	-68.0773	-38.5473	-144.701	
-416.754	-810.188	-366.876	437.004	307.02	-186.178	90.4275	254.288	
-460.042	-649.223	-236.142	335.625	896.715	980.214	927.59	595.456	
-340.709	-66.501	568.926	1022.02	467.277	77.834	1189.86	938.198	
219.8	-280.311	-213.616	1042.89	721.248	-136.391	51.8745	518.768	
-192.801	490.314	255.909	104.145	-61.948	215.042	-156.882	707.591	
134.6	-111.028	-168.496	-24.392	-521.007	-742.657	-30.8262	-95.1132	
-9.78789	-430.748	-1338.34	12.721	839.816	682.551	-134.269	-332.981	
1590.03	991.79	843.479	93.1343	-534.013	-140.728	-265.526	-669.124	
807.925	640.262	-176.829	-0.236112	-209.196	-326.865	179.728	118.253	
241.439	647.31	1271.37	343.337	-483.323	-556.864	-1420.13	-1184.27	
-1299.84	-744.655	-657.47	-1220.52	-519.955	354.424	804.654	686.778	
157.507	132.949	136.647	-266.08	323.393	542.485	-348.323	-1240.09	
106.789	-346.588	-769.323	-621.039	34.5191	944.823	228.248	572.91	
-8.51764	1094.43	1360.44	742.936	-50.3027	-235.755	184.303	193.146	
-594.387	104.399	555.941	245.242	99.3719	62.0893	335.485	1207.06	
195.011	-300.947	-448.968	-638.286	69.1213	1022.3	-23.2572	-769.048	
-835.985	100.38	864.375	84.9404	-110.508	110.022	15.4399	239.432	
440.845	58.8237	-50.1207	87.7148	376.663	92.7258	257.85	-143.656	
655.027	624.538	521.083	544.18	976.264	440.751	-496.911	-802.286	
-726.78	-161.706	805.93	1671.08	1136.46	544.752	1022.91	645.462	
-369.968	-248.05	151.053	706.548	606.26	612.196	546.84	313.865	
