356817	277568	118749	255111	357919	308697	352489	260130	
324724	256708	215088	339476	393795	218275	330730	210287	
351320	159781	224428	244524	256410	317200	332344	404832	
251394	328011	82581.5	233169	364029	313673	301839	410530	
290442	412556	312358	139572	262153	251800	312573	297258	
452512	411456	324687	152286	275279	170805	186217	306471	
321364	319378	264169	332597	330544	280738	250507	183965	
255295	204089	217051	209278	208026	285880	534486	380518	
396828	419560	222052	256014	251479	171594	186184	379011	
374371	266459	234541	208517	160486	349603	408991	282755	
600746	416985	240633	143866	254805	102729	103833	417977	
333357	237211	334234	322029	261365	153306	282226	368509	
261082	356041	302181	253208	198729	312149	312820	288465	
160986	240864	487781	357367	239261	247387	248017	308525	
375686	417353	499614	319184	178660	234360	41698.1	208817	
239011	196506	445519	424531	252088	163212	216320	353022	
312471	261197	130900	236584	426937	309758	242302	368187	
375159	392985	322768	336735	102707	133735	326454	299677	
470400	397024	155647	126180	149795	241154	317606	427113	
332801	312423	165455	68889.7	371155	438255	329035	259056	
217697	337302	368052	236558	336568	315892	271841	192972	
414078	229000	201676	289642	318659	273313	287849	278790	
131681	226163	305949	450277	433973	299160	247197	191609	
241120	194036	245948	330750	284906	366707	386510	239037	
384961	309499	280201	212076	132036	144576	416273	410929	
229263	348032	366154	226492	298464	332612	279439	201426	
374310	265359	148718	165774	263506	397013	360373	307357	
435048	304089	347839	319776	205414	141257	208715	326878	
286337	318816	245759	245186	451712	246860	231938	257939	
185590	356715	330234	280071	225808	208693	358346	342634	
323810	156245	253228	294725	322599	483111	213242	240055	
224883	258797	313043	238855	334557	481260	289686	139164	
268614	352348	316847	354801	299550	300807	241826	149085	
351233	224483	302595	234546	191599	258776	230894	495141	
292512	322710	368514	308268	256346	194595	303072	244651	
240709	281673	334490	246610	374557	250999	249505	309048	
264634	323173	434720	287728	305507	187976	244575	234299	
272710	363664	363547	259676	312561	279646	260186	173886	
318648	171184	231575	299145	284274	427812	289875	265445	
284259	368219	261455	195431	319339	277032	220466	358818	
317827	265215	203186	124076	220473	322837	410377	423596	
367975	417809	337593	95895.8	149719	274067	356257	282745	
279311	316180	338541	350706	204646	118368	354005	331091	
374172	283460	60883.9	272319	332067	131916	338583	500007	
76744.6	288310	298260	211391	340458	345933	400612	328022	
223890	302206	324200	282976	296469	296832	228477	331660	
150983	93402.6	342707	461249	386907	428330	322624	105836	
254761	367510	208886	198261	501931	302048	181433	264807	
239109	284438	256315	175190	333377	224889	452031	325543	
306148	343759	329982	345340	258533	271440	298724	132691	
221363	301686	320631	225240	247772	322914	309743	335022	
300336	327304	299145	84684.4	245123	341729	313890	369303	
343817	280195	312843	304379	293357	137327	243503	373907	
359270	373497	375012	204729	207495	204860	253973	303896	
396326	399778	249273	52977.9	131846	174986	454872	424017	
351901	252088	345068	223795	150379	176973	408350	382879	
315989	340664	218374	296024	213139	248743	281750	375963	
170868	102264	192153	327802	397592	513968	416435	168058	
233048	252572	323753	114397	155657	443567	396105	364117	
324445	293268	247762	350210	382845	322749	206687	158204	
348681	257930	315333	249332	185833	276757	305743	345379	
280783	318964	230836	180568	319414	451797	256199	246254	
216678	236519	251514	283883	310366	218462	402829	375370	
191037	321871	220347	244957	338183	386568	385880	195477	
319248	258368	315451	308825	271891	233043	362371	218822	
27114.5	227247	374787	519974	345593	330202	253980	213813	
345765	285950	283609	284820	336305	343213	209512	194010	
361795	320069	277522	373259	311231	237047	200292	208513	
264007	344898	599874	472324	233407	140803	155934	75819.7	
419407	248001	225588	309898	354172	193658	234458	299496	
296595	191683	416907	330892	255105	398876	150841	242700	
116267	147768	252187	373262	394545	304553	366082	333187	
184009	202390	412932	407803	366881	280223	269538	165240	
250258	431199	382862	225117	260665	251470	225598	250822	
157333	403411	342495	267465	230430	318055	307721	254835	
243059	334473	367365	143537	297801	337193	258228	297453	
321093	360578	302062	64929.7	355825	403480	311520	153776	
414753	394458	242946	306784	281517	243964	134275	264781	
365263	251237	369493	241794	285884	196196	325905	251324	
129602	184948	313195	281179	337428	341239	423232	276736	
321813	393773	327864	252943	218533	262320	220345	283366	
103949	197385	305868	283577	406288	363806	315050	315286	
269468	345190	300001	247854	289648	233164	251974	350657	
260532	401664	293033	298829	332581	218539	245494	231115	
219606	353379	317222	309415	344808	247570	263876	231932	
363328	280723	222242	238955	307946	219809	287967	366180	
292869	352227	267638	322946	257493	300363	228226	265813	
396090	352567	264977	249505	311055	204753	172505	331496	
266866	394920	417607	206336	154140	272604	260530	310594	
278329	360149	332997	202368	190464	307103	318490	287385	
275980	306185	354315	233518	231603	334743	338683	211031	
184067	108056	207900	390275	341642	412468	334796	313593	
292047	356672	361477	271598	163362	335938	291015	209865	
302304	327019	405307	441847	257729	97588.2	243252	214726	
510963	422182	278199	300723	256278	149281	131113	234398	
261941	302839	304623	168108	256721	343283	303434	343294	
286315	283719	202330	321927	304814	191139	387329	316344	
355848	247432	196603	213052	332295	269500	294758	377855	
184713	82302.6	214421	398217	436346	342371	367254	274573	
409347	379866	230894	283852	233220	172662	273919	302721	
370924	346500	221580	194655	286814	269732	300786	292870	
306863	282788	252589	264824	196417	245495	364049	371272	
415291	397310	194824	180434	303884	166277	267950	357133	
384314	322195	393584	221703	231921	155722	272363	301340	
366983	313286	251810	155877	206846	421073	366074	199741	
290078	376068	266029	293538	365588	329617	226829	134853	
346226	264349	271555	136347	158028	334911	333566	436549	
135991	254063	329506	285794	262022	383139	368610	266396	
331756	275235	247228	308362	261227	260690	168958	433562	
365379	370174	236770	211114	100200	257796	309146	433578	
190029	431031	353878	359888	219071	170605	262625	294389	
235920	349773	322235	308035	152288	332416	381645	203791	
446975	544125	270874	285211	300431	232475	9117.41	185154	
436211	400791	408994	275963	200572	35603.5	276054	250881	
394970	354247	347272	246377	148003	258372	287600	242095	
287355	290138	406063	350540	319643	156705	161867	314261	
348162	315904	391197	243861	195915	142487	334557	316937	
247627	140079	98509.5	343244	426723	282857	444599	311269	
459521	266546	98463.4	199799	266557	291327	293081	411444	
528200	459906	154744	83064.4	217163	135850	205571	500691	
396090	352567	264977	249505	311055	204753	172505	331496	
188802	214013	433874	470262	275064	320248	196085	193613	
287192	106991	182908	286081	289189	272099	416874	450686	
261941	302839	304623	168108	256721	343283	303434	343294	
308985	233606	258313	300163	394475	257287	287741	246128	
246420	230332	196254	273514	423658	454148	304738	156364	
511958	467333	296335	328753	343108	130943	67629.5	135811	
133684	317453	339113	252647	326233	316499	327714	268769	
169904	206289	307105	381653	348446	289749	299204	285754	
334318	305720	453673	276134	123742	137293	323513	337036	
273770	314208	407769	304896	198919	246433	262800	285122	
338078	283784	271287	396517	308047	279519	169268	241506	
289011	302800	329603	410213	400524	244686	59606.1	251174	
286065	362589	329255	330186	256797	356754	215043	146822	
404893	357112	380784	258459	182373	248621	241689	210752	
213943	208684	261948	240217	261515	364792	368239	368013	
130528	268640	296328	171354	334148	429679	409083	247133	
226090	286676	267046	129423	225286	356423	430265	364979	
318497	256442	292261	266663	281249	151992	356978	370657	
184580	285911	339338	380827	324791	315224	266395	190256	
284252	495318	159261	175931	228955	336989	349418	253168	
219653	299073	445283	307557	173448	319151	344273	174994	
402329	336486	299847	361143	163732	190187	215258	317889	
202578	313362	423500	232003	292359	390269	192485	237684	
281458	284859	206686	265685	420931	305131	273290	246424	
156217	263140	289477	242410	391235	355083	234927	350048	
245368	151543	102195	225725	372850	381719	418157	396347	
300135	268925	172385	187323	424959	316129	301216	312805	
316890	247526	132517	203865	366966	465383	292828	258416	
256521	189609	303521	380462	257386	193329	385288	331292	
369532	260253	193298	256001	161144	301532	393238	357898	
327604	230193	174796	299345	418213	208166	269316	358758	
352328	261380	215948	342942	249801	249663	258957	361379	
187694	339845	447912	173370	204498	311285	322747	293358	
330621	189422	241077	219569	369096	389432	266981	285395	
184067	108056	207900	390275	341642	412468	334796	313593	
254544	281586	232481	428969	304570	194931	285298	308654	
439832	230932	162919	156205	95540.7	362059	366791	477868	
268734	305739	359959	354522	303425	325904	199529	165790	
277399	195551	261848	306789	226141	390474	335094	298499	
273249	287725	220191	420334	230878	359572	280102	216164	
384469	207197	122773	212284	243907	348165	328240	445724	
440185	218660	208261	265440	330162	434965	197339	187080	
198309	276463	418851	320283	354810	306936	256863	153399	
358217	182483	13409.9	202239	447315	414829	311253	358627	
9611.47	140723	260732	422691	401393	362920	441366	252885	
354930	344468	313645	319117	274199	344217	153620	174424	
276882	301212	267786	154733	265473	301040	341645	377404	
181852	330025	375097	284435	262576	322501	222212	302234	
460359	305740	401162	271841	200225	278749	154789	212296	
264112	146473	150869	178243	294916	358244	409019	491367	
232432	201452	290663	267625	267822	343000	343434	341734	
419643	292293	158596	399714	286101	297070	366297	69465.9	
311504	364756	407640	285661	283131	290089	139199	196118	
307539	274200	211847	248805	388601	353719	254421	246179	
155406	229564	284776	284956	326648	328867	505907	171827	
291942	205045	297163	199596	245722	304631	296286	448284	
331225	268169	347094	278129	286510	241356	198151	335235	
403528	421461	382700	139723	279937	227451	218731	203668	
277421	398832	331145	306972	283500	187290	240274	260153	
304530	286650	369486	149355	239866	505129	207897	214666	
290412	184538	347671	466019	326090	285619	218462	170147	
198275	382664	366656	242743	193985	323510	304217	271020	
