0.343068   0.00562574   0.00156518
0.732069   0.0104148   0.00144315
1.23469   0.0146935   0.00176389
1.73745   0.0230971   0.00209261
2.2399   0.0365296   0.00239165
2.74321   0.0316638   0.00265823
3.48157   0.0350558   0.00207861
4.48916   0.0371779   0.00226644
5.49287   0.0332025   0.002391
7.90897   0.0314111   0.00131006
