0.343068   0.0366558   0.00109129
0.732069   0.0747854   0.00100621
1.23469   0.111531   0.00122984
1.73745   0.13959   0.00145904
2.2399   0.155961   0.00166754
2.74321   0.165971   0.0018534
3.48157   0.165794   0.00144928
4.48916   0.161304   0.00158024
5.49287   0.152854   0.00166709
7.90897   0.130303   0.00091342
