2	641	556
485	148042	131195
432	132051	116907
269	81855	72561
219	67027	59412
1	296	269
7	2151	1904
283	86205	76641
402	122630	108553
433	132264	116989
439	134079	118631
447	136836	121220
569	173520	153582
497	152086	134525
426	129580	114950
228	69531	61715
367	112214	99492
519	158447	140422
6	1898	1674
648	197785	175450
647	197494	174794
157	47730	42384
575	175488	155527
260	79147	70320
498	152367	135008
401	122602	108388
335	102714	90875
551	168733	149279
620	189666	168061
658	201863	178531
404	123171	109173
588	179850	159380
638	194531	172297
6	1836	1592
474	144584	128193
301	91874	81371
488	148969	132012
401	122648	108335
645	197471	174892
498	151814	134656
301	91843	81230
518	158357	140082
465	141619	125566
394	120868	106906
565	172647	152979
767	234089	207397
3	903	809
491	149980	132817
497	151605	134198
488	149195	132148
150	45876	40669
338	103278	91446
395	120439	106914
454	138161	122475
280	85585	75709
3	879	789
491	149904	132690
472	143797	127570
220	67365	59677
447	136658	121001
358	108899	96424
415	126598	112340
380	115847	102391
390	119109	105218
465	141877	125649
303	92722	82016
598	182811	162064
255	77798	68899
321	97999	86881
0	0	0
463	141674	125527
279	85642	75722
442	134702	119470
552	168884	149460
226	68954	61194
454	138717	122952
418	127739	113319
439	133917	118683
364	111361	98710
255	77869	69044
549	167453	148296
423	129135	114262
404	123190	109145
321	97720	86659
314	95880	84922
365	111338	98820
432	131975	116764
283	86139	76309
354	108169	95898
223	67874	60236
450	137237	121633
2	618	549
4	1246	1118
406	123662	109573
452	138003	122324
384	117575	103986
429	131101	116219
352	107308	95076
407	123891	109665
486	148165	131174
472	144584	127968
430	131425	116460
319	97506	86420
323	98368	87270
203	62088	54942
392	119800	106127
488	148544	131726
393	120086	106502
326	99608	88302
370	113010	100278
3	910	789
307	93685	82926
501	153132	135570
325	99636	88161
222	67875	60125
397	121281	107462
265	80875	71735
426	130501	115600
433	132081	117010
266	81328	71994
346	105516	93501
299	91376	81055
282	86279	76265
190	57950	51390
329	100599	88970
522	159414	141297
556	169321	150168
437	133900	118603
456	138729	122943
1	299	267
213	65134	57664
295	90318	80033
2	644	568
513	157538	139333
330	101019	89362
476	146047	128978
114	34679	30894
393	119898	105997
540	165048	146166
301	91868	81331
507	154308	136838
414	126366	111966
487	148705	131859
346	106026	93978
393	120234	106468
303	92583	81953
440	134258	118992
482	147052	130566
695	213010	188437
357	108921	96464
315	95713	84810
633	193373	171167
250	76161	67522
12	3571	3181
367	111693	98899
299	91614	81030
620	189485	167843
395	120633	106647
192	58173	51583
223	68151	60327
174	53243	47061
395	120998	107099
378	115481	102276
355	108612	96140
404	123435	109330
154	47142	41740
431	131340	116287
248	75810	67133
507	155008	137166
363	110472	97952
322	98230	87013
370	113547	100608
185	56564	50063
281	86104	76166
184	56158	49693
179	54441	48349
100	30394	26961
379	115929	102607
573	175050	154998
562	171757	152335
186	56779	50322
375	114806	101571
359	110236	97479
23	7083	6275
360	110023	97368
290	88549	78485
12	3697	3270
359	109458	97032
340	103731	91899
262	79623	70757
144	44070	38923
538	164600	145697
20	6165	5481
159	48578	43038
314	95805	85006
307	93507	82922
259	78916	69953
349	106527	94185
182	55448	49031
185	56604	50082
88	26586	23552
272	83315	73772
820	250547	221789
330	100761	89190
332	101372	89719
20	6104	5413
545	166669	147732
250	76528	67740
388	118035	104672
8	2398	2123
316	96501	85342
759	232280	205648
420	128307	113583
319	97301	86152
335	102078	90498
533	162976	144408
467	142616	126307
367	112485	99621
524	159750	141685
335	102230	90345
308	94265	83478
