0.246082	32.5106	385.505	476.503	161.114	-10.4357	0.990502	63.8262	-18.9172	4.42936	-18.5296	3.46786	
-577.522	-293.437	-170.434	-563.392	-388.02	-75.1006	-122.014	-18.7568	3.52529	-50.498	-8.03557	-9.73359	
393.596	-154.554	176.906	-25.7164	146.331	64.1726	61.0943	54.4459	-0.386465	-30.3637	-40.9651	4.8101	
46.0975	174.273	-51.9031	130.166	76.1859	110.905	-36.2677	-29.5366	43.502	-1.10231	11.2582	14.9264	
-335.497	44.3008	414.197	-113.22	47.0698	-34.8934	-91.8304	16.7294	53.1676	-10.9333	1.95419	4.06156	

111.399	-266.199	-324.281	-453.997	-170.758	-5.29665	-28.9057	-30.9398	27.0958	19.3343	-9.2106	10.7805	
-301.947	436.593	384.28	-72.9115	38.3905	147.01	-97.678	-2.92758	6.34741	16.2598	12.6955	-0.619875	
155.341	-13.3495	358.602	-124.22	-143.03	4.37536	83.5811	12.6067	-34.7764	33.7925	3.7592	14.4007	
-431.651	-640.343	-1096.68	-430.94	-94.8185	-187.93	1.02527	-99.4369	46.3376	3.56574	7.68037	-15.8349	
-244.969	-784.093	-562.668	-525.242	112.798	-100.902	162.278	19.3996	68.3516	-24.3627	-4.58397	-4.34982	

-196.533	317.679	370.813	169.022	110.091	-125.424	49.4549	23.8089	-59.0427	18.1316	-11.5603	-11.369	
427.7	-235.303	289.798	-168.66	139.266	29.1349	21.6923	-36.7349	-91.5078	-4.77302	33.8692	9.9385	
455.062	76.5121	739.002	562.95	48.1129	32.3144	156.597	140.351	78.6909	14.0396	-21.9293	-5.53552	
-756.522	135.112	270.373	211.047	-129.197	-6.51634	-123.134	23.0831	-63.6535	-8.02329	-35.7149	15.0421	
419.681	1090.58	627.035	-163.309	98.3091	58.2437	-15.7548	95.8508	-72.7321	-22.5024	-5.18644	-2.78227	

350.495	81.5959	-34.0546	182.146	-31.3018	-151.239	7.35485	108.195	66.3414	25.9242	17.8081	23.3773	
-151	-93.2971	789.345	353.956	94.2856	3.63749	103.95	10.3518	-79.0793	-11.0127	-22.9303	-5.43215	
41.8861	496.518	1460.07	394.558	194.115	112.011	67.639	55.4519	-0.855616	-17.3052	33.9587	4.68511	
-402.496	-93.8321	-1407.4	-322.308	-367.757	-255.004	-141.088	-78.5965	12.1761	-22.0206	-2.13003	-8.23109	
315.142	299.004	370.084	199.544	-198.716	-115.802	128.065	-77.6731	49.4943	-43.0091	37.2118	-7.63835	

186.964	251.396	322.77	260.926	216.513	31.5325	135.968	-141.617	-5.57011	59.0664	-4.49256	4.65196	
-360.662	207.117	546.135	1256.48	134.675	75.1188	177.222	43.8757	71.3697	16.8853	-8.0926	8.82061	
599.762	863.998	1041.6	570.502	234.763	-14.6886	112.744	92.0004	7.63796	46.9459	85.466	11.1771	
-279.291	-279.682	-811.39	-183.331	223.241	127.587	-133.572	-63.6346	8.6186	7.13598	7.41605	-14.6282	
-1012.58	861.258	1479.12	928.316	782.094	-49.8813	5.93603	110.957	127.034	42.5984	15.8859	-16.19	

173.541	-158.841	-804.893	-205.185	-17.9775	-136.84	18.7125	-47.9196	68.2239	19.2714	-13.6576	-6.17165	
108.591	508.725	1302.83	-261.726	-433.926	-168.799	53.7981	24.8166	-3.09414	-20.4833	-4.38271	-1.05166	
