-15749.6	-10608	-4786.83	-5370.67	1223.81	555.035	-1200.79	508.719	341.295	
-3829.39	-8662.82	646.288	-1458.54	2650.12	3536.03	1032.46	401.508	-25.0957	
8319.54	9197.24	5594.58	2408.61	5827.32	6679.12	3078.36	989.864	-63.2821	
-7283.48	7902.55	9378.1	2640.56	9910.35	9090.33	5400.82	829.941	232.004	
5430.26	33203.2	20988.8	12801.2	6293.12	7299.86	6012.3	-503.606	472.173	
29245.5	69815.5	19636	12976.7	1609.95	9457.78	8115.45	-51.3762	1719.6	
25171.6	35763.1	-5824.61	-7765.3	-1784.68	3145.33	4052.55	119.189	848.009	
8854.52	-524.304	1269.03	-5039.21	3055.63	891.994	2774.49	-1290.74	203.139	
-14109.3	-10540.1	2858.57	-4399.72	3058.01	942.515	133.186	-2041.34	156.874	
-14465.8	2635.11	-5563.1	-9625.18	-2690.81	753.284	-1957.55	-1480.99	-293.397	
-4745.41	15429.4	-6171.62	-4980.79	-5094.2	2625.3	366.795	-1176.48	-395.564	
15596.2	12521.4	-2029.88	18.8941	-5217.62	5314.65	2254.92	-1861.46	56.8727	
29593.8	14614	-6556.84	2263.47	5035.43	4632.96	2811.33	-2410.29	263.375	
18668.6	11663.4	-11984.1	3051.74	6661.81	2224.79	4282.08	-1548.14	-66.8267	
16752.9	6740.38	2148.69	5557.78	-515.422	900.093	3173.32	-765.793	-599.072	

-17350	-37664.2	-6561.31	-5807.71	6187.06	1490.88	1658.17	-1117.48	1221.71	
-23916.1	-43545.4	-12014.7	-10130.8	5534.85	2637.27	852.535	-532.641	1401.37	
-18684.8	-34849.3	-13260.2	-10978	2548.63	3860.39	2965.25	490.079	1136.28	
-17746.9	-9250.77	-5550.72	-9209.68	-5034.1	1411.18	5910.83	525.093	1082.49	
21548.5	58054.3	6877.45	-1461.6	-2719.51	839.274	2351.54	-565.224	1056.02	
52270	99803.8	3736.18	-11210.5	5149.81	4743.69	-585.36	-804.052	360.488	
13521.2	-15078.8	-6581.01	-21238.8	-909.438	4132.34	-4647.49	-2883.86	-1667.95	
-9003.22	-51751.1	-13828.4	-9966.19	-317.611	3541.13	-5173.65	-3552.58	-806.146	
-30225.6	-38607.5	-21884.4	2832.93	5357.95	3421.17	-2153.8	-2358.38	1004.5	
-21205.6	-24300.6	-13594.7	1001.9	6082.38	-997.018	-933.684	372.854	618.857	
6563.77	-10490.9	-7731.59	2844.17	4449.47	-3866.12	206.14	1336.88	-612.843	
5004.72	15265.6	-17483.5	10691.2	6897.63	-9015.06	2165.74	677.011	-671.727	
4740.14	91844.6	20454.7	17415.8	12021.5	-4961.33	3247.75	1429.86	-139.625	
2257.04	75053.8	47133.8	9204.6	2669.42	-307.46	-3629.9	1393.69	-1818.6	
3224.17	35047.8	16274.2	1265.64	-7140.75	-1371.37	-3915.08	850.318	-1555.85	

17936.3	18762.3	8420.57	3705.37	375.879	-675.09	-359.622	1220.56	651.217	
3507.91	-492.174	-1734.04	-1925	-1941.35	-2207.41	746.32	1587.42	392.804	
-6314.94	-20401.5	-6023.01	-6353.41	-2312.9	-2896.12	1223.55	1995.28	607.079	
3985.1	-42598.9	-3658.88	-3702.38	277.83	1612.96	-133.905	3044.09	1648.34	
-6392.13	-74299.2	-4204.3	-5548.77	-1721.1	1810.95	560.833	2548.48	1667.71	
1392.61	-28601.4	-906.218	-7863.48	-889.79	3214.34	801.243	1517.93	927.667	
10036.4	38722	2841.7	2437.36	6674.18	6440.83	3365.12	2404.96	634.912	
-2443.61	10138	-10119.2	1958.75	6108.99	5955.55	3762.08	2062.6	678.224	
-6187.67	-28107.6	-9200.06	-1353.34	3955.59	4658.16	1710.22	481.383	835.163	
-28674.1	-49415.6	-12220.8	-7779.64	1632.87	711.885	-677.917	-192.484	1101.13	
-38535.7	-45978.2	-20033.9	-12461.2	1489.85	-1667.85	-281.559	-730.958	1425.73	
-26132.9	-35799.9	-22649.6	-21318.9	-2082.62	-138.143	-2738.4	-3039.84	483.87	
-9639.85	-11715.8	-3706.53	-15742.2	-2988.2	3490.5	-6692.8	-4562.83	-776.226	
1721.49	21033.3	16252.2	2033.36	3855.5	6183.38	-1779.96	-3228.47	-1217.02	
-15281.6	-8677.72	-4232.43	-807.859	367.038	2658.08	1479.65	-1436.64	-903.515	

-26319.5	-20541	-2867.03	-11472.3	-3344.43	-736.756	3227.57	1511.63	-597.381	
-13604.3	-6982.93	-6659.22	-4208.71	-1334.2	-2741.46	2392.12	1283.89	-755.524	
12113.9	-1627.42	-11244.4	-3482.63	-4750.31	-6624.97	2334.42	724.421	-949.688	
35749.8	24472.4	2697.4	-13029.5	-18451	-7127.29	4696.96	2128.9	-1333.63	
12546.5	9562.64	19868.5	-7931.42	-21682.4	791.918	2652.22	635.07	-246.67	
-33946.4	-91560.3	-24662.4	-14823	-26345.3	-1417.44	121.876	-2656.32	1243.87	
-35245.1	-63156.5	-29456.4	-10479.1	-16013.5	-2429.07	-802.356	-3060.92	1447.58	
-25256.1	-14903.2	-4401.62	3021.77	-9804.1	-3707.87	-636.035	-3479.65	1040.67	
-36050.2	-29137.2	9638.7	5239.18	-5467.06	-6205.31	-650.981	-3790.15	583.127	
-18258.3	-41564.7	5202.96	3467.99	1670.22	-2578.2	552.429	-2350.04	-30.6376	
-8728.18	-34312.6	-12863.6	-213.987	4656.46	-1492.94	852.198	-2054.54	-1032.4	
1371.43	-8137.88	-26708.5	-4834.6	5757.93	-2243.68	209.337	-2968.73	-1562.9	
16365.4	-901.534	-34207.8	2307.52	3893.56	-878.102	-4823.88	-430.078	-757.794	
10890.1	18615.9	-12650.2	12345.5	6613.09	-607.498	-5084.73	967.144	347.302	
17636.8	38462.4	5066.58	14792.3	7329.81	71.0174	-3412.61	-534.868	646.783	

-24453.6	-45373	-9391.74	-4146.81	-866.123	-2110.83	-114.305	-193.198	-308.738	
-24793.8	-46549.9	-15934.5	-4798.51	-2351.44	593.332	-529.993	-425.856	-582.388	
-17655.7	-32416.1	-13552.4	-5163.34	-1429.25	1388.46	-367.322	45.4593	-768.865	
-19074.2	-15039.8	-9706.34	-3696.25	-2248.94	5754.83	3895.39	1225.5	-478.39	
-26163.1	-21735.2	-11533.7	3032.59	-5220.93	4100.35	6090.98	41.5143	-1008.48	
-24855.3	-35295.4	-4598.57	9150.97	-6579.35	2676	5961.12	61.003	-1204.26	
-4916.93	-12694.6	14416.2	8398.79	-739.251	571.027	4486.14	-2573.38	-2110.8	
4587.19	-4804.99	15632.5	7858.55	1091.3	-3334.68	4855.88	-2847.07	-1358.81	
39476.7	40646.3	29458.1	10264.1	6634.99	-3217.89	7684.02	-73.1455	764.832	
46327.8	73616	28093.6	6617.88	11714.2	-806.957	7031.88	1021.17	1387.11	
27470.2	89240.9	22288.5	4949.38	14584.4	1774.97	3058.29	2190.8	236.776	
-14265.7	93392.8	-5372.35	2611.98	12549.2	3353.81	783.232	3496.1	-1929.36	
-70300.7	-3173.93	-49051	-11563.7	-4745.85	5232.19	-2136.69	1869.22	-2329.69	
-61155.8	-42740.5	-44692.5	-10806.5	-11229.1	8018.16	-1916.16	-739.893	-541.978	
-4774.42	9939.47	-11565.4	177.861	-4602.26	5906.79	-466.031	-125.065	394.867	

-5886.28	-44384.8	-13028.2	-6702.17	-2649.62	-297.516	-542.439	-1345.54	-521.44	
-1368.69	-41965.9	-13668.1	-4928.03	-3083.73	188.299	-1715.08	-1004.4	-1165.64	
18980	-11794.4	-3237.33	2815.22	-3510.4	57.7049	-1873.32	-957.485	-1185.34	
43009.8	7252.78	-2880.78	5095.37	-897.418	-6777.94	-1843.8	-1747.35	-128.434	
46860.7	16377.2	13423.5	13806.4	6060.38	-8506.48	2503.85	-811.267	1000.91	
51929	21041.3	19860.5	19303.3	4245.94	-6841.62	6685.7	274.495	805.592	
16515.7	46376.1	6744.64	4826.43	526.725	-3436.6	5898.88	865.561	1008.38	
