-35087.1	-5709.43	42031.3	38101.2	91997.2	152525	53725.2	10194.6	-23941.2	-32688.4	-4142.59	26654	50247.2	32953.4	33392.9	
-57943	-79713.6	-66771.7	-37862.6	85980.7	153464	-35353.8	-90857.7	-82613.1	-52955.6	-7301.04	13531.6	146054	131956	42679.2	
50037.5	-2065.52	-40475.9	-39525.8	-85577.5	-30407.1	73557.5	18101.3	-33208.1	-95514.7	-116774	-113416	-52333.9	44853.8	-26835	
-61139.2	-32610.3	-13506.7	29804	16196.4	-194045	-159195	-58126.1	-65839.9	-53888.2	-55189.6	-39117.6	-19432.7	31436.6	80058.2	
-86958.4	-95373	-69919	-39368.1	-52396	-54683.8	4837.2	21679.8	131638	175003	165794	94619.8	-136200	-165804	-5114.16	
-75358	-68711.3	-705.335	41082.2	90715.1	117304	79325.8	67343.2	80469.6	7814.34	18004.3	-20657.3	-207542	-115400	23511.3	
-18775.5	60280.2	126488	140115	16621.6	79750.2	176828	131465	-13590.4	-7409.8	-24053	-62324.1	76146.5	73981.1	60604.3	
-37605.8	-53134.1	2759.76	4867.11	26485.4	32007.3	137065	183125	199281	120350	96180.5	118951	22131.2	-29304.8	-28317.6	
-35176.6	-61567	-66220	-18679.6	-3620.28	-19938.8	57084.2	108238	52729.2	-8340	-49714.6	-78759.3	-64820.8	-19514.4	33245.6	
-31303.6	-35349.7	32970.5	77998.8	106432	194540	59639.6	7279.17	-6388.78	-67592.6	-101699	-94417.6	-164379	-74276.6	-15449.2	
-30885.5	-2221.52	40194.1	26598	82274.6	224972	149119	50745.8	-2603.45	25956.9	38872.6	107058	128591	115534	31220.9	
-51041.1	7065.63	40790.9	29542.9	14809.9	-8181.88	14639.7	-33572.7	-132583	-109892	-86402.7	-228217	-90021.9	97773.3	113422	
20099	-115663	-144618	-17162.9	-66224.5	-86197	-171160	-155432	-144256	-122495	-88560.6	-99464.1	81750.4	20830.4	-92580.1	
-38548.9	-16599.1	11951.8	-6337.9	-23195.4	32858.4	25696.4	9939.28	37552.8	11055.8	-41286	-71556.9	-31030.8	45049.9	44891.1	
-4449.51	-1229.34	23284.2	3743.85	-130387	-119996	-40456.5	-38275.5	-146918	-113824	-16108.6	-52569.6	22879.6	121845	68806.3	
-22681.4	-65683	-71567.8	74092.4	162028	34687.2	41376.7	75792.5	48366.6	5180.21	17224.7	-10378.3	-63805	-112648	-32296	
-96972.3	-60773.3	-63229.8	-190814	-2003.58	100615	-18335.5	-156458	-182783	-138658	-83332.5	62954.8	88651.1	56470.3	64575.9	
-33740.9	13652.7	95969.7	173019	102217	24191.2	31969.5	92305.7	52316.7	-74726.6	-50811.9	78542.1	152806	176296	115119	
48940.4	42301.3	2712.99	-97817.6	-127551	113429	264159	69007.3	-69930.8	-21039	79133	85537.5	1822.09	-76478.8	-54205.7	
20547.5	-38383.9	-64727.5	-12676	-29190.9	-30398.6	-23519.4	3166.41	-15920.9	-20487.3	-19281.9	-18337.4	-45185.5	-77775.9	-62501.2	
-36230.9	-2887.64	34802.4	53830.5	-78008.3	51854.6	166812	60825.5	13195	19129.7	114208	284995	315654	186985	70633.9	
-43182.3	-68400	-42270.2	-11632	-20552.5	-84179.1	-121069	-85982.2	-10022.5	38115.3	49408.9	37561.4	45742.7	-9381.96	-2977.2	
11048.3	-2086.07	-21705	69609.1	52353.7	-116854	-75249.8	-25598.2	-72020.5	-120995	-135291	-177053	-82025.2	-7797.61	-17762.3	
-22660.7	-21602.9	-24972.1	-20103.8	-42642.4	-87980.1	-122704	-71809.4	-288.915	26693.6	15913.1	8463.97	38588.4	-15472	2556.94	
-27427.1	945.924	49123.2	148639	52330.3	-47648.5	76104.8	175279	90990.4	-38570.8	24645.4	142389	45480.3	-2875.87	46129.2	
-8874.13	-5746.14	-11435.2	-47733.1	6515.59	29176.5	-12365.4	-26494.9	32694.8	57297.5	36744.9	70372.4	21573	39218.8	25354.2	
-1976.45	4461.66	-1567.07	-98228.3	-122825	-97031.3	-31337	-12584.1	-32635.4	-6798.21	68343.8	124257	80807	106442	36495.6	
33973.2	12512.8	9719.65	81340.8	30544.7	36744.9	44585.5	15802.4	-27425.5	-38553.2	7064.89	127708	137675	7492.94	-26750.2	
-64711.2	-60227.9	-20541.7	53932.2	57196.2	-24965.5	-21063.1	-47953.8	-40883.1	-35125.1	-49547.7	-30588.4	-107809	-101132	14102	
26331	-21391.4	-39030	78919.4	36862	53537.6	12907.8	-48073.1	-91623.6	-50024.8	-18868.1	-72681	-120519	-72356.2	-39935.7	
7687.92	8809.17	-4870.56	-111906	-52950.6	21928.6	63893.9	83779.5	90382.1	46586.4	-7928.17	-46390.7	-37693.5	-46451.2	-7233.25	
-18666	-34136.8	-57153.2	-102819	-24869.3	-41659.7	-34764.3	5191.58	-15822.9	-41278.9	15957.9	157920	205534	134274	32548.6	
10999.1	-9194.82	-43730.1	-161979	-187178	-202486	-52524.9	25012.1	42516.5	19657.8	-10872.2	-2470.66	20706.6	-12148.2	-17442.8	
-31214.9	-29318.4	-10216.4	48432.4	33572.3	-8372.91	-79890.6	-76649.4	-80817.7	-54370	-26820.8	-74303	-58841.1	55575	50403.9	
-49391.2	-35973.3	-76580.6	-57579.6	38048.6	60501.4	23586	50017.4	14651.4	-13073.7	-3544.04	-69073.2	-30276.1	44306.4	67834.6	
12425.2	-31317.2	-42153.6	26320.7	15806.8	-30492.3	22820	102839	53823.7	-16203.7	16713	-36222.7	-126030	-63942.4	-50881.5	
