-62917.5	-49627.5	-6767.63	57052.1	96843.7	622.735	-130662	-135934	-98917.4	4832.22	19994.1	9460.18	9606.02	-41108.6	-41278.4	
12682.9	59680.7	79896.7	97562.3	7358.66	-126188	-205305	-39957.6	80848.2	120766	184632	186064	-67532.8	-150460	-69540	
61285.4	43313.7	-10026.9	-119711	-46209.6	103778	26588.3	-17724.3	19002.9	20952.6	8937.58	-54978.6	-65098	-9255.24	30094	
101854	11580.7	-75318.8	25214.1	115564	97131.1	-4257.6	18064.6	46528.1	37860.7	25549.7	33055.6	27578.1	210824	168313	
90935	116991	88609.1	47111.5	-6416.67	52221.3	32273.6	-8203.36	-55587.9	-50968.2	-46615.3	-97236.3	-113938	4781.52	40708.1	
-107800	-71061.8	-64184.6	-104963	-100249	-76563.2	126511	102788	2872.64	-7134.42	-23296.3	38300.6	-76364.6	-291926	-158817	
34945.6	33515.8	19579.6	19555.7	34601.4	30077	-36593	-3530.43	-31408.5	-55815	-49550.1	-2396.13	82877.9	64402.9	37959.2	
-1397.18	-28714.8	-50937.7	-174516	-125708	-17187.5	89384.7	38058.6	45132.8	31956.8	9241.3	115501	137491	-14504.6	28311.7	
-12361.6	31602.6	-30976.8	3506.23	137293	136056	128732	73598.9	-18425.5	-18480.3	-15325.7	11096.8	33458.3	-29087.4	-71811.7	
56189.2	78819.8	55624.1	-55576.1	-28878.8	48100.2	43942.6	2641.84	-55680.8	-84117.5	-86028.8	-102326	-133558	22634.7	69587.6	
-38387.4	-57990.8	-53827.1	59348.3	73776.6	11514.2	26866	52924.3	59305.2	30328.8	-27606.3	1737.37	91195.6	29330.9	-45578.6	
15639.7	27939.9	-16020.7	220609	218146	56238.2	75204.4	-5568.12	-144689	-66637.2	487.509	-11523.4	100634	97654.1	-20517.4	
52265.2	73083.4	45706.9	-75784.1	97499.8	211095	75436.3	80065.4	182099	192086	176816	84663.1	-128311	-47754.9	79704.6	
1960.21	4996.39	-24370.3	-72516.4	-28774.2	26172.5	60554.3	24981.6	-8542.73	-19259.7	18796.5	-7354.86	-18554.6	-23261.4	-17543.3	
143415	185144	184664	260219	206958	39287.1	-103484	-29148.7	-27634	-60056.7	32995.1	221245	248531	60472.4	38525.6	
3696.63	31486.3	10612.1	-159626	-185292	17596.2	47402.4	-7580.47	-49839.4	-95952	-46060.1	69609.7	21336.5	-60605	-12328.9	
-14937.8	-41497.4	-70499.4	37061.3	3930.47	-49643	-18465.9	2234.06	-39924.6	13968.2	-74331	-186920	-96102	-63870.5	-36221.6	
-31060.3	-28043.4	-19028.6	-56636.6	-125933	-247622	-345006	-220669	-119655	-18878.4	105692	206453	60758.3	-80493.2	-70586.5	
119507	34988.3	-34093.8	-34748.4	81760.1	130636	71397.3	-3215.91	-46463.9	-67388.7	-109788	-183378	-120221	68208.7	147992	
-16116	-806.108	22227.6	3809.36	-24657.6	-96825	-38973.6	34755.9	40115.7	-4443.78	-48505.5	-43954	24340.4	22259.9	-22263.3	
-28105.7	23149.8	51341.9	148510	176702	61328.5	-85460.5	50506	198192	131225	27868.6	70845.1	65788.8	-20056.8	-40639.1	
-9179.28	13120.9	30563.5	-59204.5	-51515.3	2842.91	-10795.1	4290.9	1215.88	-10912.3	37184.7	94322.7	12156.8	62978.4	36710.7	
58802.4	15952.5	15747.5	42907	27458.7	19214.3	34048.2	18333	-35996.1	-62090.6	-86534.6	-74948.2	-10666.6	5800.24	59558.3	
413.624	6666.97	24339.5	2146.48	21076.1	35810.8	28106.8	39658.3	18874.4	-40911.7	-84390.3	-109293	-34425	15436.8	116.46	
61437.3	36269.9	20808.2	13707.1	40350.7	13025.4	-71983.9	-125676	-34252.5	70672.2	93064.7	83527.3	16654.4	8944.22	35724.7	
48925.4	40973.3	10136.1	-41414.4	-46542.4	-45802	29945.6	42295.2	-18544.1	-78722.8	-85498.3	-63061.6	-31985	-40377.8	6127.92	
-9505.24	-2016.92	-28477.1	-154753	-58050.6	6802.83	39965.7	23358.3	-5092.12	-78041.1	-61166.6	57524.2	50433.7	39664.8	4542.91	
9357.81	1974.91	7865.6	6095.78	33675.9	36705.3	-23577.1	-25411.2	-25010.6	-25169.6	-548.908	77176.9	59622.7	29982	33264.5	
18890.6	9340.24	-19186.6	-61957	-20668	-14757	-1665.45	-45993.7	-35305.3	12429.6	22002.5	84025.3	53907.5	11162.3	23763.4	
5529.2	-7909.75	-8983.31	-23808	-79771.5	-116364	5462.98	96879.3	82798.7	33847.1	22206.7	106598	112431	63378.2	26778.4	
7038.4	25608.7	64521.4	76056.7	2902.72	-45752.8	-7917.64	227.501	-54759.2	-31586.5	-13015.8	-20568.9	12280.8	16544	-829.124	
-10959.2	-17323.2	16401.4	-12594.7	-75885.8	-135841	-73751.4	-37545.6	-44097.8	-34530.6	-37281.2	-24287.9	54601.5	82583.8	22098.6	
-11722.3	-13772.8	13478.8	53260.5	82597.3	40077.9	42307.5	38757.1	16236.7	175.522	13061.1	67808.9	101259	77014.7	21846.9	
-21667.6	-32570.1	-34776.3	-71430.2	-99888.2	-87975.1	-15315.9	94035	184265	116750	64842.6	54789.8	-63300.9	-138276	-50108.2	
-21620.1	1066.54	36602.5	118334	54589.5	-16525.2	-29683.9	47618.1	90904.4	50764.1	9944.76	23704.3	5594.77	-88753.4	-47625.9	
-887.452	32271.9	47012.8	-65668.4	-117555	-104091	-20074.7	21053.2	23200.4	-1051.54	-77908.9	-73345.3	82123.6	91284	19691.1	
21670.7	49180.9	46480	-5473.5	-95985.9	-11637.5	107707	41867.7	-8991.58	-32560.2	-40824	-68852.2	-86667.5	-75402.5	-38214.4	
33865.9	14436.9	-22206.1	-92688.3	-60407.1	9601.81	82388.3	23332.7	-5589.66	21796.6	99255.5	173289	787.942	-30468.8	30268.5	
-31721.3	10771.8	20330.5	50738.4	55147.4	-15696.5	-52137.6	-32934.8	7450.36	-26913.4	-31866.8	-27721.3	-75969.3	-102218	-62652.7	
46705.6	25811.3	700.201	-93111.5	-7428.99	92054.1	-7820.45	-118159	-38888.7	16102.2	-6018.95	114259	225640	148208	47516.9	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7952.69	13741.3	9258.49	-7638.6	-6571.14	912.45	-30273.5	-27019	-19894.8	5406.9	27372.3	53212.5	39426.8	35694.7	12926.6	
-68318.5	-77611.9	-21481.7	-11689.7	9564.49	93749.5	128979	86522.2	58916.1	-18372.9	-27071.9	7927.38	-4976.42	-36014.8	-29871.2	
-9923.88	-27611	-58229.4	-121935	-61788	76080	89189.5	17627.6	59945.4	104587	84206	-20873.9	-42530.9	43858.6	9301.29	
52922.5	16322.4	6859.66	-71194.7	-161060	-119286	-27161.1	-27632.9	-18877.5	-3602.67	-46795.3	-50425.5	85212.5	223027	137816	
4880.86	-4201.13	8718.32	60564	39166.6	-1604.77	7110.21	-35340.4	-70225.4	-88719.6	-79718.9	-8938.01	81535.5	164961	99540.4	
-47028.5	-34991.6	-32836.7	-37830.3	-41163.6	205.006	9994.81	-14090.9	-39964.8	-6215.96	58003	95413.5	55164.2	7226.39	-18572.2	
63494	22390.9	-62327.5	-198333	-157214	-95686.4	-62436.9	-92744.6	-66106.5	-69971.9	-115035	-97962.3	-10071.4	153896	99009.2	
-588.322	28534.6	180327	382902	43495.2	66174.5	168696	1044.24	-95465.1	-50312.6	10346.7	41922.9	171.055	-141750	-57921.8	
-5771.78	6430.42	-43760.8	-108483	-10697.2	83874	77054.3	28031	102804	112230	26130.5	-78413.8	-56648	10774.4	-25077.5	
