3362.59	9256.12	11198.5	17376.6	2275.21	141.25	2502.18	-711.129	-25.4439	-345.759	68.4221	92.1611	
7513.28	1789.78	15451.9	-4552.58	989.393	635.141	1051.37	-924.656	-292.741	34.0415	-490.155	-9.55642	
-2110.93	-11453.2	3905.23	3411.27	-6359.96	-1720.7	492.155	-192.363	-380.968	308.437	21.3797	-164.497	
-885.983	4775.29	-5034.2	-5707.81	-2446.67	878.381	-573.356	593.932	-389.08	822.533	-181.804	23.5526	
1628.37	3416.47	18063.3	2742.84	-1087.41	1855.15	964.165	1008.98	-5.57599	311.294	-138.248	-58.8853	

2077.48	14001.8	10498.5	2395.67	-2977.58	2827.28	-567.952	2889.38	-949.344	-176.41	645.476	158.897	
-6642.69	-24317	-30654.9	-18883.7	-10888.7	-3411.58	-3870.14	-2445.22	-1545.12	-100.29	-287.983	302.229	
3608.45	-5712.93	-2285.69	4430.32	2039.02	666.588	-2287.56	-3375.55	-406.022	-615.886	-10.2609	-202.356	
16755.9	17750.6	20109.4	7774.37	1057.52	-1474.56	1355.3	379.658	-746.88	53.5557	-942.91	-195.035	
-22745.7	-14148.7	-31826.1	-16339.3	384.792	-3386.44	-423.729	995.117	947.914	167.731	-47.1821	43.0498	

9492.84	17168.2	12573.3	4834.44	-4236.94	-4472.13	5712.63	-369.525	444.501	-740.408	273.8	292.892	
5843.2	-251.954	15833.9	-10413.4	7219.74	-3088.66	-4797.77	2875.57	-1521.56	774.625	-259.211	652.241	
-16744.4	-17323.3	-16690.3	-17666.4	-1730.81	-4414.35	3357.19	1875.52	-1159.27	358.638	-512.556	151.706	
3754.38	21395.8	33180.3	-6101.68	4318.66	461.203	-533.833	1409.26	-81.4447	958.235	-84.453	-13.5999	
6925.23	10055.1	19404.9	6276.38	-1038.76	3728.58	2274.82	1555.08	-394.597	-623.979	190.661	57.3254	

-2482.55	-11383.5	-11132.3	-17632	526.709	718.634	-1424.04	-2930.42	121.691	-169.388	267.188	201.61	
-5277.19	-5331.01	-4172.69	-4199.99	-2248.53	-4476.19	-889.346	-229.04	-224.728	-215.64	259.818	-137.232	
7198.87	18844	34178.5	14195.1	2224.33	183.842	484.204	-255.51	-622.277	237.914	-161.341	-85.5011	
2881.69	-1166.98	-1894.31	3748.22	-2047.17	-2264.1	-190.79	1272.22	-174.709	-255.194	100.306	-24.9087	
-6118.16	-4163.14	-6188.72	3144.18	3444.9	1295.89	215.28	246.126	370.378	301.56	27.7546	-119.576	

-4907.91	-18266.8	-14900.8	-5066	-5093.25	-1039.05	-854.001	1111.12	1222.69	-1231.93	147.774	-253.586	
30412.5	24698.8	28717.9	12338.5	17269.1	-1138.48	369.905	-1055.03	19.0344	31.387	180.093	233.412	
-715.896	-19506.9	-16580	-11078.7	-740.567	696.341	-194.644	-2367.62	367.832	238.257	-107.403	-140.868	
5924.39	5734.62	8395.92	-925.851	-608.153	-773.261	2984.41	1276.95	-1568.74	-763.299	305.073	59.8968	
5772.81	-2253.42	-11921.4	-10168.9	-1141.63	146.041	486.665	-1790.8	242.011	17.9059	-131.799	-31.2672	

-8473.87	-6183.71	-9524.05	-2639.93	6926.24	128.324	-1178.05	-773.115	405.861	112.179	-399.348	126.325	
-6342.55	1277.9	-8454.04	2959	-1335.26	5131.33	1442.98	-305.395	1807.52	354.514	517.246	-10.7525	
11760.6	9823.52	31612.1	25923.3	4478.37	3370.37	-1009.61	1874.92	1504.84	10.5187	-145.642	-81.8114	
-6638.65	-1512.87	-2934.84	248.205	6953.35	2925.11	1720.89	-314.785	-72.7259	-229.865	216.887	172.08	
-8478.83	-11509.6	-14995.9	-9215.76	-2300.96	-4241.51	1684.32	-928.965	-6.46964	-369.502	-154.656	-52.1222	

-15977.3	-21892.4	20168.9	1000.01	-4388.11	-1.34419	2252.8	-2356.29	-1810.18	-770.237	537.539	-623.669	
12934.6	-15484.8	10876.6	4111.47	5158.76	-113.78	1499.61	2479.3	-37.6342	185.076	715.512	-385.65	
21881.5	10556.8	13223.6	-7051.24	-6375.28	3114.92	-4887.29	-97.475	2349.65	-199.172	-1046.45	233.629	
-2827.8	236.861	20115.6	9694.2	11158.8	1259.06	-3477.29	2451.34	1040.01	-339.524	-362.83	135.396	
-5981.73	8779.6	3068	1754.18	3223.47	1036.25	3230.22	3121.43	1595.19	72.8289	188.784	120.835	

-8222.25	-6536.07	-22780.9	-9547.14	-780.955	3510.44	3170.36	2265.05	-169.733	583.154	669.58	-59.6679	
-10215	-8708.89	-2791.21	-6590.26	-4911.75	-1335.38	745.958	-140.884	-290.916	395.887	-241.133	-29.1598	
-19468.4	-13997.2	-35671.3	11521.2	4124.99	2671.36	1861.97	1332.86	-54.849	-499.175	-433.241	144.366	
11110.4	18740.9	38634.7	10848.2	15800.3	6918.09	-767.626	-1759.76	1558.86	-120.714	29.1434	2.8255	
4448.32	34921.5	23499.9	9921.01	4548.74	-1410.37	-110.594	-684.12	746.395	-315.962	72.3827	-372.698	
-2013.19	-17922.5	-30591.6	2200.92	-1716.16	-455.583	-2953.83	736.173	778.414	-1059.1	-222.968	117.915	
1135.54	-496.97	2996.09	-18084.7	-11499.5	-3475.17	-5709.5	-2062.89	1378.61	-270.733	211.28	144.825	
-11592.1	-8403.04	-13356.9	-5094.64	5155.91	-1682.88	16.0313	-432.909	-462.663	253.968	130.591	-171.784	
6304.87	21354	7571.59	6453.06	-3284.51	2301.83	350.96	704.103	438.539	-298.473	258.393	326.347	
9057.91	10054.3	23019.7	16001.4	6697.69	-216.79	-767.18	-620.522	1822.97	51.3245	261.583	-66.6564	


-6583.35	-10519.6	3225.07	-4032.22	924.535	3741.87	443.693	1378.17	-451.848	-320.354	344.111	14.0651	
