15820	3.77402e+06	2.56548e+06
20637	4.92211e+06	3.34443e+06
17432	4.15779e+06	2.82706e+06
14021	3.34527e+06	2.27284e+06
33061	7.88212e+06	5.36116e+06
15168	3.6181e+06	2.45762e+06
43008	1.02542e+07	6.97064e+06
22606	5.39872e+06	3.6673e+06
16262	3.87631e+06	2.63263e+06
3571	852793	578664
16834	4.01992e+06	2.73102e+06
20597	4.91433e+06	3.33862e+06
22771	5.43132e+06	3.69174e+06
30437	7.25773e+06	4.93261e+06
21200	5.05662e+06	3.43577e+06
22847	5.44573e+06	3.70264e+06
17295	4.12688e+06	2.80344e+06
13528	3.22773e+06	2.19271e+06
16388	3.90806e+06	2.6579e+06
38973	9.29793e+06	6.31984e+06
37221	8.88286e+06	6.03793e+06
15531	3.70424e+06	2.51629e+06
19755	4.70682e+06	3.2014e+06
18137	4.32302e+06	2.93778e+06
37482	8.9343e+06	6.0699e+06
31234	7.44714e+06	5.06379e+06
37701	8.99093e+06	6.1121e+06
33249	7.92979e+06	5.38875e+06
21895	5.22189e+06	3.5478e+06
16808	4.00719e+06	2.72524e+06
10964	2.61546e+06	1.77611e+06
21565	5.14147e+06	3.49413e+06
34846	8.30858e+06	5.64729e+06
41632	9.92933e+06	6.74945e+06
41325	9.86233e+06	6.70211e+06
20817	4.962e+06	3.37278e+06
24754	5.90493e+06	4.01314e+06
22387	5.33801e+06	3.62821e+06
15685	3.73937e+06	2.54165e+06
21218	5.05824e+06	3.43914e+06
23671	5.64793e+06	3.83567e+06
20726	4.94294e+06	3.35755e+06
9292	2.21414e+06	1.50537e+06
37112	8.84824e+06	6.01376e+06
40175	9.58542e+06	6.51621e+06
16311	3.89224e+06	2.64617e+06
12289	2.93042e+06	1.99124e+06
12286	2.93162e+06	1.99163e+06
36295	8.65836e+06	5.88511e+06
29881	7.1241e+06	4.84426e+06
19367	4.62411e+06	3.14104e+06
23307	5.55615e+06	3.77706e+06
22053	5.26312e+06	3.57452e+06
11265	2.68817e+06	1.82652e+06
12965	3.09299e+06	2.10096e+06
32775	7.817e+06	5.31159e+06
9156	2.18635e+06	1.48546e+06
15388	3.66963e+06	2.49446e+06
30810	7.35073e+06	4.99319e+06
19783	4.71751e+06	3.20725e+06
13776	3.28478e+06	2.23192e+06
30956	7.38303e+06	5.01866e+06
11626	2.77266e+06	1.88585e+06
40676	9.69992e+06	6.59078e+06
18325	4.37241e+06	2.97102e+06
12797	3.0532e+06	2.07412e+06
14482	3.45698e+06	2.34891e+06
18794	4.48562e+06	3.04788e+06
35423	8.44785e+06	5.74241e+06
29663	7.07319e+06	4.81069e+06
38469	9.17612e+06	6.23626e+06
15004	3.57684e+06	2.43047e+06
11042	2.63252e+06	1.7893e+06
19137	4.5663e+06	3.10257e+06
31225	7.45722e+06	5.06396e+06
14422	3.4406e+06	2.33834e+06
12282	2.93458e+06	1.99141e+06
29878	7.12801e+06	4.84363e+06
19183	4.57282e+06	3.10741e+06
14541	3.46706e+06	2.35697e+06
34453	8.21823e+06	5.58723e+06
21487	5.12606e+06	3.48371e+06
29324	6.99474e+06	4.7551e+06
29506	7.03894e+06	4.78508e+06
13081	3.12186e+06	2.12087e+06
15503	3.69422e+06	2.5114e+06
18837	4.49092e+06	3.05198e+06
15689	3.74318e+06	2.54421e+06
14407	3.43762e+06	2.33633e+06
11539	2.7526e+06	1.87096e+06
11744	2.80174e+06	1.90203e+06
15987	3.81304e+06	2.5909e+06
13772	3.2848e+06	2.23288e+06
21254	5.06764e+06	3.44503e+06
20871	4.97685e+06	3.3818e+06
11841	2.8242e+06	1.91847e+06
13189	3.14656e+06	2.13909e+06
31497	7.51523e+06	5.10845e+06
13125	3.1343e+06	2.12821e+06
12496	2.98533e+06	2.02709e+06
16001	3.81489e+06	2.59102e+06
29302	6.99164e+06	4.75064e+06
13538	3.22708e+06	2.194e+06
21586	5.14799e+06	3.50036e+06
29686	7.08663e+06	4.81566e+06
37739	8.99878e+06	6.11754e+06
40443	9.64661e+06	6.557e+06
12923	3.08054e+06	2.094e+06
13429	3.20195e+06	2.17712e+06
22953	5.47172e+06	3.7204e+06
20912	4.99313e+06	3.38991e+06
21278	5.07906e+06	3.45031e+06
17259	4.11846e+06	2.79752e+06
39942	9.52406e+06	6.47493e+06
13021	3.10673e+06	2.11013e+06
11951	2.85157e+06	1.93779e+06
59986	1.43172e+07	9.72629e+06
13844	3.3052e+06	2.24397e+06
21375	5.09758e+06	3.46304e+06
33930	8.08876e+06	5.49982e+06
10527	2.50788e+06	1.70611e+06
0	0	0
949	225247	153263
22520	5.37166e+06	3.64964e+06
28309	6.75426e+06	4.58879e+06
17401	4.15209e+06	2.8192e+06
11834	2.82448e+06	1.91897e+06
15444	3.682e+06	2.50314e+06
18843	4.49423e+06	3.05218e+06
36174	8.62761e+06	5.86487e+06
40485	9.65309e+06	6.5629e+06
17570	4.19302e+06	2.84688e+06
15208	3.62502e+06	2.46554e+06
16014	3.81936e+06	2.59652e+06
14712	3.50688e+06	2.38511e+06
38136	9.0949e+06	6.1828e+06
30502	7.27589e+06	4.94297e+06
16440	3.92007e+06	2.66337e+06
16675	3.98135e+06	2.70409e+06
28877	6.88902e+06	4.685e+06
40612	9.68227e+06	6.58399e+06
33068	7.88828e+06	5.36157e+06
26137	6.22909e+06	4.23391e+06
33264	7.92937e+06	5.39253e+06
13516	3.22483e+06	2.19153e+06
21827	5.20374e+06	3.53745e+06
16284	3.88506e+06	2.64011e+06
5870	1.40216e+06	952153
22114	5.27491e+06	3.58595e+06
17984	4.28646e+06	2.91305e+06
12625	3.00777e+06	2.04494e+06
52925	1.26248e+07	8.57858e+06
28626	6.82905e+06	4.64156e+06
17881	4.26921e+06	2.89956e+06
34838	8.31006e+06	5.64833e+06
11950	2.85003e+06	1.93544e+06
20841	4.97213e+06	3.38e+06
38125	9.09514e+06	6.18048e+06
29833	7.11432e+06	4.83668e+06
20320	4.84891e+06	3.29476e+06
36777	8.77854e+06	5.96579e+06
11802	2.813e+06	1.91318e+06
15436	3.68129e+06	2.50075e+06
19099	4.55646e+06	3.09707e+06
32095	7.65509e+06	5.20356e+06
34251	8.16325e+06	5.55019e+06
38642	9.2102e+06	6.26394e+06
19657	4.68806e+06	3.18546e+06
27990	6.67869e+06	4.53757e+06
22497	5.36801e+06	3.64523e+06
22224	5.29819e+06	3.60528e+06
19325	4.6087e+06	3.13197e+06
27069	6.45315e+06	4.3865e+06
23312	5.56158e+06	3.77804e+06
22303	5.32454e+06	3.61649e+06
14129	3.36904e+06	2.29048e+06
26828	6.39621e+06	4.34855e+06
21720	5.17802e+06	3.5206e+06
21376	5.09392e+06	3.46426e+06
21190	5.05598e+06	3.43198e+06
26067	6.21938e+06	4.22531e+06
31446	7.50601e+06	5.09717e+06
31469	7.50924e+06	5.10238e+06
10791	2.57442e+06	1.74979e+06
29173	6.95969e+06	4.72827e+06
36639	8.7392e+06	5.9397e+06
26173	6.24296e+06	4.24261e+06
9292	2.21671e+06	1.50613e+06
25672	6.12112e+06	4.16281e+06
36898	8.79688e+06	5.98088e+06
