-9607.66	-9119.2	-4140.92	1316.01	-1083.94	-1999.09	
-8527.44	-31364.7	4926.48	-2241	-564.832	-3392.25	
-1207.06	-39321.8	-4905.26	-3518.7	2677.91	-831.965	
-11293.2	-8150.13	3477.89	4990.7	-998.918	58.2324	
10717.5	-26449.7	-1303.5	-626.167	-1846.63	1700.48	

-15965.4	12255.3	-4047.92	-7945.31	-4732.84	-1166.31	
17539.6	10518.5	5908.4	4603.87	-4515.05	-723.757	
5085.33	-11519.1	16510.5	-10358.7	-9601.58	5373.87	
940.737	1902.86	1428.17	771.01	-2864.54	-189.349	
8685.71	27581.2	16226	9880.75	6877.26	6958.14	

-15321.3	-30493.5	1826.29	-7476.67	-4201.02	-6073.14	
21154.7	-6005.32	18916.1	4647.61	-3896.6	-8971.56	
-5965.2	-61165.7	-20735.3	-20704.8	-6356.87	-953.611	
19546.9	22427.1	5988.04	5036.42	951.935	-731.391	
-23689.2	20827.2	10526.2	-5380.39	-6218.39	-4773.02	

5574.81	-425.109	-4545.82	836.106	3722.77	805.122	
45233.2	93082.8	26505.1	853.987	3302.68	3574.73	
-13009.7	29672.3	-2240.9	4136.46	4312.11	1390.33	
-14374.9	6976.5	-15717	2797.99	-2583.15	3384.89	
-6164.22	1695.31	-12506.3	-9543.32	1894.12	-2790.84	

8978.26	-1151.39	-2932.73	3810.93	1064.6	302.321	
-15703.4	33497.7	-8066.58	-6651.64	3892.31	-983.778	
-25859.4	-69362.8	-39594	1610.2	-1224.54	-6994.41	
-21571	-48235.5	-8609.51	-13898.9	-2452.54	609.478	
13498.7	16698.7	-16794.4	1964.05	4860.66	1709.96	

16875.8	13317.6	7485.92	3124.5	-2152.04	1202.33	
14459.5	16204.4	-15008.6	5581.06	6002.32	-3075.75	
-16881	18056.7	9757.22	-3609.26	2860.24	-719.105	
-39597.7	-50421.5	-20828.1	5887.82	-6015.28	-3328.71	
-36830.9	-36596.7	-15969.9	25.3939	-12377.7	-4430.51	

-34081	-24924.1	-6389.1	-2285.05	4730.88	1975.51	
42011.7	-30954.5	5137.06	-1846.18	-6334.75	4032.5	
-8152.19	-30189.3	-43195.7	-17180.1	-566.922	-1429.54	
17406.4	11851.8	-4127.51	9730.1	6610.78	-684.001	
-57707.8	-41411.7	-32665.8	-11247.4	-1440.55	-4100.43	

-2276.1	12472.3	11165	1818.44	3499.29	-561.097	
5764.63	27116.2	-1243.64	-9698.73	8458.17	6019.44	
-14397.5	-23172.9	-22437.2	491.311	-18.2513	-268.225	
-5445.14	-17643.2	-5255.72	-8452.88	-5654.05	985.776	
-423.614	57156.9	4623.6	26993.2	-751.523	1337.77	
17871.5	10537.3	5624.37	6688.83	10648.7	3024.01	

4775.85	-41847.6	-1698.74	-5699.84	15565.4	2469.24	
-24365.4	-46246	-23029.2	-8591.34	-1850.41	2403.41	
452.67	-6910.81	-11472.1	4099.82	1696.68	1774.99	
22569.7	39951.1	14249.5	-21053.3	7230.42	-1629.57	

-9845.12	16512.8	24397.1	11468.4	3634.8	3126.66	
31275.9	33291.5	18009	18349.4	3897.81	7398.21	
20248.3	15070.1	30832.5	-458.395	-6731.82	821.485	
-120.157	31832.5	21338.2	10621.4	10384.8	6211.51	
13373.8	14399	27668.8	-11434.4	8693.68	-438.371	

-3326.36	-15146.4	-8029.29	2376.14	1337.49	745.627	
-25563.3	-2995.54	-27274.8	5154.3	3732.63	-942.551	
-57304.1	-83028.9	-12382.7	-10224.4	-8926.64	-1238.25	
17235.3	-6579.65	5394.83	12420.4	3909.42	4290.45	
42426.6	15573.5	24230.3	14539.7	7529.38	4528.11	

-23056.4	-3878.7	2865.02	5482.17	259.382	278.363	
17025	13398.9	14874.4	2015.13	2816.01	2063.04	
-6120.42	-19969.8	-3996.58	1484.44	-15.7432	785.071	
-10347	5275.95	-2037.39	-2682.81	1024.59	5557.52	
-2017.27	-42687.3	-15710.2	5.82256	1905.06	9120.38	
19.439	-783.851	7231.38	-2791.59	-1507.27	-2161.09	
-58472.8	-74987.8	-42303	-25801.8	-10149.2	3111.77	
15266.1	-688.632	-3724.62	-6169.22	548.302	5965.58	
3916.65	10769.2	-2930.69	-3745.57	3933.43	2217.63	
-45414.9	-28592.3	-32618	-27549.3	-2528.14	695.696	

-28095.6	-34824.6	-11666.3	-9855.05	1596.79	-4142.33	
12636.9	12808.8	18468.9	3058.74	2837.12	2790.49	
-63936.3	-115668	-36285.5	-13944.8	-14458.7	-4464.86	

13818.2	27488.4	-5944.89	2555.31	1138.88	5901.42	
6489.91	-492.752	-4322.73	-6956.9	-1106.46	-1088.42	
43448.8	55378.3	26232.1	18768.9	3165.21	5515.45	
48542.6	45496.9	15728.8	-2930.58	280.369	2405.53	
-4448.84	5614.24	-6542.53	-3055.47	-1020	-3497.58	
22102.3	55531.5	26792.5	12362.2	4947.28	-3297.43	
17900	3859.04	2952.55	-3031.21	-4055.47	-2105.36	
17013.9	3252.57	-4732.23	-13621.5	-7228.02	-1572.46	
-4936.89	-7140.05	-47662.6	-18273.1	-8259.37	-1958.41	
-24009.6	-10959.5	1507.69	-20051.1	-781.771	1257.91	
1686.37	-45.4368	1160.17	-4743.18	-2382.68	526.133	
-11934.1	-1622.82	-8087.73	-5246.49	7412.36	-4333.32	



-4688.93	-15041.9	-12141.8	-7510.6	-887.495	-1821.35	
-24380.2	-35728.6	-5063.02	698.683	1423.84	-1598.36	
14689.4	-9448.05	182.299	874.022	-4185.87	2577.41	
23429	16942.8	3909.58	8904.69	5833.73	1131.26	
-45508.4	-81383.2	-16778.9	-7699.03	-2932.17	-1487.13	

3284.45	17118.5	7170.81	-80.7124	-2461.73	1870.66	
-14079.5	-18160.7	-598.823	-1844.59	973.809	-2134.21	
4044.41	-9926.34	-5225.33	1244.51	-3450.23	3851.49	
-11035.3	-17200.4	-7256.37	2315.58	881.371	-2673.82	
2444.66	1095.74	-5832.1	1525.38	-2083.02	7376.13	

12560.4	16979.9	-14219.2	-9812.37	-7820.26	-423.384	
-20005.7	-97214.2	-18236.9	-26926.4	-8620.57	-837.178	
10729.4	1661.52	-37001	-429.907	2183.42	4051.94	
43969.5	38780.5	9035.41	21945.7	4888.04	-1273.93	
-13641.8	-41990.7	-18141.5	26072.8	147.277	-15074.2	

-23175.5	-7175.36	-16237.9	-7143.04	-7203.3	431.36	
15312.8	9436.85	-2313.28	6631.87	4061.22	1978.54	
82772.4	13737.5	7533.9	-2936.01	7840.61	-3593.48	
-22894.7	-27948.1	-16086.5	-6433.42	-2587.6	-1701.18	
56919.2	-50784.4	30209	15555.3	945.264	-19.1992	
-37996	-93531.4	-18845	-3149.19	390.295	9137.05	
-8793.59	-38312.1	-4314.16	-4937.95	-5220.72	-329.635	
948.459	15086.5	-9919.06	-12277.1	5507.57	-4221.27	
-30700.5	-63556.4	-17399	-11597.3	775.145	2325.94	
4060.46	-2962.23	3429.25	1843.88	9780.76	-1130.36	
9657.39	27444.9	42171.4	3446.62	3106.68	8162.95	
89997.8	98439.1	76673.9	21355.9	16931.4	3555.51	
6875.71	-13292.5	8484.77	-2113.28	3464.78	96.1449	
-2932.41	-27990.8	-7115.28	6859.58	-12469.3	-8103.01	
-2630.97	35404.3	10630	4142.09	-6095.96	5858.33	

-649.016	8312.16	2906.69	5103.66	5158.66	477.331	


223.131	-30577.1	-4180.7	-7947.72	8062.14	510.485	
-21550.9	-18136.3	-21156.3	3976.86	-4270.67	-1926.03	
-852.348	6830.81	10722	4026.97	-4570.74	-249.724	
44635.3	49739.5	14362.2	5348.9	1284.04	-9331.34	

5938.71	-7936.31	-10352	247.654	1205.76	-85.1593	
40088.7	84714.8	-4249.56	-11994.3	-5758.28	-3727.54	
53597.7	37865	76874.3	34792.1	-2745.35	6991.07	
-29176.8	-51911.9	-12338.1	-1947.12	-3681.95	3771.84	
-10072.4	-41627.6	23904.7	-2012.41	-5465.73	-5192.88	

28620.1	3399.03	-206.624	4930.09	5402.02	-1983.73	
22751.6	-73973.6	-22922.5	-16886.8	2969.88	-6367.15	
5578.81	28469.1	-14693.9	-2408.41	2302.95	-10830.7	
12731.5	-44015.7	-16186.8	-13994.7	-10342.1	3454.04	
48313.7	42909.6	75136.8	19658.6	17101.5	-7368.82	

-14217.6	-23781.8	-8449.93	-2627.78	-2712.06	-3375.14	
-9731.42	-10185.7	-29925.5	-4259.16	1765.29	1796.99	
4219.33	-1234.56	4768.93	-1473.57	4173.5	-3743.43	
-4652.97	-17505.1	-12133.5	5409.27	3061.7	-1273.64	
-11699.3	-1200.51	-2355.27	4719.18	7405.65	1418.48	

467.302	-11951	-5561.62	711.592	-1698.95	-2240.13	
43841.7	46622	19189.6	15870.1	2982.27	4548.66	
-19208.1	-49732.4	6530	5346.13	5125.73	-2314.46	
-30093	-9224.23	-7280.09	-4851.51	-1157.9	1997.16	
-309.506	2740.41	-1294.47	21120	10660.7	1672.06	

4314.33	-6575.87	-2946.51	-2692.87	-1322.15	1191.94	
25976.7	14697.6	-484.277	-4424.24	1238.08	-57.4018	
25607.2	62462.2	23946.9	8363.8	4369.52	580.367	
-9573.65	-7778.72	7251.2	-1326.73	-4385.05	1290.22	
-33532.3	-45033.2	-29149.2	-9860.24	-1905.53	-10610.7	

7930.32	8609.33	-15825	6810.22	-2849.77	-208.543	
-22529.5	1829.64	-32815.5	-21208.1	-5768.26	-9781.12	
-6436.38	-58499.3	-12417.7	16019.8	4267.03	-2559.13	
-32870.5	-50939.1	-31069	-9158.98	-6843.56	-6141.61	
-6472.91	-17809.1	-7733.78	1867.92	-2425.73	7110.43	

-13598.5	-2084.8	-11218	2847.82	-6727.05	3507.25	
-33334.5	-8133.33	18525.6	-23709.7	9007.13	2461.53	
-67253.1	-77298.6	-46868.5	-21311.9	-5968.18	-5249.23	
4104.87	-9435.87	-6716.65	-14362.1	-28.0471	-3810.91	
-68812.7	11220.8	-20620.8	-6926.95	4758.75	-2926.97	

-13904.5	-3574.74	12101.8	-2901.98	-4936.5	-1096.31	
-19344.3	-77175	-15415.4	3758.54	-10084.9	-1508.92	
3238.04	29098.5	3807.24	13584.5	-1622.53	5535.51	
-22598.1	-29458.9	-16517.7	-5425.02	24.0182	791.592	
2692.38	-75251.3	-11426.1	-21167.5	8612.86	1900.01	

-19744.1	-7458.26	-1077.11	-5048.11	1753.17	130.623	
-13991.8	-6913.53	7154.6	2205.05	9330.11	9181.07	
23785.9	25939	-14408.8	-15319.8	-4997.29	4428.99	
-14265.8	17247.4	-150.852	-6722.58	-1642.89	-389.847	
42797.4	27000.4	-9520.72	-885.87	2943	5587.73	

9184.44	29584.4	-351.95	-5738.69	-2204.15	203.413	
-31352.5	17601.3	-2551.57	-342.025	6759.37	-8121.8	
-30197.7	-29038.3	-21690.6	-1132.36	688.435	-6230.94	
37843.4	15019.3	3722.82	7306.56	8831.98	1626.38	
-35255.4	-99234.8	-30443.1	-28754.6	-5528.21	-11463.1	

-11301.6	-17642.6	-5530.92	-2471.17	530.949	-415.88	
-4709.83	-42189.1	14826.6	13694.1	-2383.82	4535.23	
57022.4	57080.4	-2481.95	5289.05	-3380.37	4933.84	
-4630.01	14673.4	4394.29	-1034.42	2336.31	1677.84	
-29514.1	21142.9	17537	2708.19	5737.15	4156.9	

13983.9	-5908.88	-18687.8	701.603	-13761.9	-3092.93	
-23345.3	-46688.7	3774.24	-8261.98	12688.1	-2703.4	
18887.4	136147	19509.5	10322.1	14873.5	-449.818	
-37888.6	-22778	11520.5	2145.28	-6870.38	2341.97	
-56099.7	-1192.03	-14861.4	715.563	-8334.88	2738.05	

-23555.4	-28581.1	-6941.51	-935.79	621.1	479.172	
-11603.5	3544.42	-11352.6	-7675.67	-1274.36	-1868.39	
4479.26	-20090.5	17151.4	-2691.18	-376.012	3121.11	
-29228.5	-11625.2	-7268.41	4756.38	2970.8	3648.46	
-23484.8	-32098.7	-18768.1	-7668.74	2007.44	-5813.04	

-10684.2	-13740.4	-398.424	-2031.28	-964.92	1493.1	
-14133.4	-23570.7	-156.708	-8542.27	7362.7	-4227.81	
-7714.93	-13983.7	-11178.5	6477.34	-1072.64	2010.38	
-10369.1	-23756.5	2926	-6914.14	-4690.61	-170.654	
8359.69	14241	-11202.6	-2537.19	-6061.83	3838.43	

-10150.4	-6254.33	-3846.8	-2615.04	-1548.31	2610.47	
12462	4645.64	487.814	6063.93	1111.28	-2155.7	
-26582.1	-32850.6	8019.9	-2443.71	419.396	220.078	
2805.36	4200.65	10090.3	4771.03	955.346	777.921	
14969.3	-32653.3	-479.799	4230.18	-92.6713	-772.106	

6592.56	-12902.6	-5731.43	-857.38	-5496.13	1948.15	
34979.8	16591.4	-7941.64	5875.1	7962.65	-3468.65	
-4991.88	1979.63	3248.08	5642.08	-2318.98	-7840.3	
-16834.9	37821.1	17068.8	9449.99	2967.27	1422.51	
55344.5	112285	31786.6	42444.9	8013.93	8087.96	

-25461.2	-40600.4	5783.95	128.707	-22.3893	-7047.76	
-11908.4	-89403.8	-34136.9	-6274.5	2725.95	-8638.12	
6978.13	16872.9	-9242.29	-2264.88	-4187.21	-4651.85	
-35042.9	-50387.1	-22470.7	-8225.71	7394.64	3458.95	
-61847.7	-85387.3	-23948.2	-18337.1	-16071	-1481.32	

-5108.31	8746.75	-13000.5	-9278.39	1431.95	-2652.71	
21336.5	41006	1329.24	12721.4	-851.947	892.757	
12896.8	-9237.69	17041.4	1710.13	-1476.98	3297.11	
-13024.4	-10246.3	-7807.29	-5196.65	-1217.96	-3006.78	
14081.3	26066.1	-1543.09	-3260.91	-191.725	-2141.47	

-12704	-12790.6	1080.99	-9774.17	-1436.93	-127.187	
-13735.5	11548.9	4126.96	-829.812	2540.92	-3975.85	
-35425.5	-405.476	-384.586	3797.4	-8886.42	-1738.62	
20318.3	22392.2	8261.44	968.042	1654.12	811.354	
-44541.2	17119.6	-7791.19	-17728.2	-11853	-3528.3	

11466.4	35598.8	20779.5	9706.44	3546.37	1521.64	
-23316.5	-49504.6	-8809.46	-3114.24	5533.37	-5458.43	
-26579.9	19809.2	9906.26	-1918.82	-3665.4	1165.79	
