16.8893	870.812	12.7555	-1007.21	-403.496	-44.7315	94.7147	-27.785	-3.61895	
-1615.68	741.001	679.347	441.44	485.825	129.822	149.103	-48.3667	50.3992	
-934.56	2031.09	1998.94	1404.98	770.244	350.638	126.681	116.265	4.27306	
-36.5241	2571.36	1658.63	2171.84	305.087	473.549	391.573	165.186	-3.38306	
580.136	1412.4	847.713	2099.48	206.142	162.259	314.334	122.574	17.8934	

-887.653	-559.491	-184.989	-322.045	-115.181	-135.516	3.34286	-44.5748	-73.2493	
-572.299	74.5327	321.914	143.916	228.504	-7.84572	-138.484	-29.5032	32.1421	
-412.717	-276.086	1111.99	606.079	435.002	188.419	207.841	114.237	6.98124	
-586.716	1509.81	1200.38	1209.59	434.052	214.464	44.9326	136.352	48.6338	
-59.6909	271.948	543.531	672.879	377.47	226.719	10.4265	67.8451	99.1508	

-1174.94	-2620.81	-602.05	-178.548	260.88	-354.989	406.722	2.22283	12.0686	
1409.19	1661.11	2842.31	670.321	826.318	129.108	329.348	60.8349	-81.5742	
306.634	2153.33	2057.97	716.067	735.535	191.449	27.4183	60.6141	35.425	
-380.924	2182.84	1262.52	1463.99	399.735	50.3449	175.803	10.4217	69.5498	
143.034	4009.93	2011.85	1700.88	297.297	129.827	49.068	100.423	17.6958	

602.272	-3077.64	-656.783	509.695	48.6026	6.21196	136.536	-126.359	-21.0523	
-1520.7	-972.254	324.849	434.607	333.49	248.617	19.4974	-23.584	-26.3717	
-759.722	57.5512	1542.77	1761.75	766.252	138.773	-166.148	-65.1707	-3.22341	
-670.064	3505.14	1827.38	2108.62	1009.68	57.361	471.488	59.6716	-16.4069	
-698.516	922.317	251.138	791.212	249.357	-14.3414	422.315	189.872	-53.9158	

650.064	-59.9834	-359.142	-470.82	-527.579	-13.4577	60.2252	23.376	138.38	
-1065.46	-692.495	1365.42	1078.83	344.459	-19.8003	18.2374	-6.07415	-8.33327	
-323.769	3836.89	1322.65	2136.13	569.487	698.007	369.399	141.041	10.9857	
-63.963	4253.93	1277.66	1545.16	250.037	468.784	330.996	240.25	-6.29694	
