1317.13	1265.33	2437.44	3747.7	1827.09	
3143.21	2451.95	3395.36	3183.86	2818.55	
2943.76	2150.83	1976.47	2390.23	3087.55	
2242.84	2450.47	3472.15	2394.65	2109.39	
1615.6	2291.76	1851	2420.21	2125.87	
6684.71	5708.74	5185.21	5511.44	5291.08	
7052.18	4847.11	4803.9	6217.96	5178.58	
2534.76	1434.63	2356.38	2552.49	3123.69	
4392.93	3026.77	3309.24	3510.86	3407.87	
50.7835	134.278	-73.3983	45.2013	-1.42394	
2170.53	2201.08	2121.79	2045.99	2489.73	
5071.75	4141.41	4714.59	3539.3	3254.15	
2988.46	1828.16	3895.37	3262.3	2748.3	
4219.98	4074.62	4484.47	5943.39	4278.74	
4652.3	4948.81	3355.78	3781.62	3204.68	
3464.58	1912.36	1943.96	2720.28	2796.81	
2254.18	1378.99	1530.28	2993.87	3260.15	
3033.16	3307.07	3259.59	3622.57	3513.75	
4895.58	4309.07	4889.34	3659.4	3634.1	
2764.59	2972.85	2901.74	3604.84	3763.63	
6245.14	4402.07	4052.41	5068.5	4909.1	
4089.03	4775.17	5159.38	5051.67	4746.73	
1107.16	1319.29	2301.01	1268.65	1727.18	
4370.99	3843.78	4478.34	4430.31	3726.53	
2766.33	2837.52	3806.82	4172.63	2725.01	
6354.23	8230.67	10674.7	8495.29	5900.32	
4736.35	4274.35	4334.24	2755.91	3095.24	
4713.47	2685.86	3482.2	3512.06	4117.37	
2713.49	1882.44	2284.93	2525.33	3119.8	
5800.92	5208.03	6660.68	5164.43	3505.38	
1525.41	1741.94	2664.62	1285.59	766.045	
2627.6	2945.14	2945.51	2999.89	4106.54	
5246.98	3934.75	4848.45	7149.71	5142.92	
3166.51	2000.54	3356.84	3374.47	3467.4	
4270.08	1766.85	3380.8	2715.29	3259.2	
2935.75	1601.2	2645.77	2029.59	2725.94	
2279.83	2544.84	3054.66	1400.93	1505.05	
3176.86	4689.46	3583.79	2939.38	2880.03	
5845.86	5846.31	7204.65	7382.92	6639.27	
4028.37	3209.47	2574.33	2764.52	2930.26	
2556.16	3083.54	4424.54	2416.54	2407.42	
5582.74	5126.2	4254.41	4712.29	6210.93	
703.435	567.158	719.308	1021.48	174.577	
2443.92	690.679	1505.82	2319.72	1593.56	
1744.28	354.861	341.931	268.084	1175.41	
5680.88	5054.5	4361.42	4312.58	4802.13	
2413.64	3025.76	2477.9	3218.62	2677.53	
2430.08	2650.38	3661.59	3137.46	1873.58	
3946.27	4611.94	2886.48	3785.1	2398.24	
5792.95	4316.62	4979.18	5129.03	6675.22	
4059.5	2622.03	2896.75	4452.78	3615.18	
3225.52	3120.04	3411.96	3290.45	2516	
1990.68	2864.12	2864.32	1530.07	1761.25	
5218.61	4182.16	4275.71	4616.36	4368.97	
4474.01	3489.89	5619.89	4332.26	3663.65	
4234.09	2919.25	2821.48	3237.43	4070.01	
2508.65	2948.09	3438.5	2926.62	1586.7	
1351.32	1379.84	1437.65	1675.61	963.396	
1945.99	2144.34	3012.23	3074.96	1210.24	
5493.79	5907.36	4873.06	2988.36	2904.41	
728.179	862.879	1146.42	841.006	448.996	
3352.04	3931.39	4640.4	3288.76	2819.68	
206.873	-109.227	192.105	24.1916	-61.5353	
5196.22	5619.09	5675.71	4841.54	4113.95	
7265.25	6463.52	5692.43	6863.68	6538.63	
3217.4	4478.94	1796.9	2648.01	2758.42	
1926.2	1117.67	1543.85	1916.22	1459.73	
5567.45	3183.75	4441.04	4260.14	2360.23	
7184.49	6352.53	6879.45	7716.68	3842.26	
1885.7	779.547	881.451	1706.97	2019.87	
2596.91	2497.62	3782.15	4145.04	3751.14	
3320.13	1728.13	3307.67	2613.74	2958.93	
7224.06	7448.32	6965.36	5684.23	5919.3	
5376.33	3450.93	6360.33	6990.38	5914.78	
4165.12	4248.72	4997.44	2952.59	3326.88	
3095.48	2837.05	2995.97	2811.61	850.747	
7410.53	5334.66	5573.76	4922.16	6931.38	
3938.31	3216.62	3193.27	2749.06	2427.35	
2632.26	3064.67	2666.14	2563.71	1895.34	
4079.07	2647.16	4225.79	4563.49	4140.1	
5220.09	3426.01	4713.44	5969.3	6167.98	
2670.72	3405.36	4151.79	3770.98	1099.06	
2460.2	2029.27	2137.32	1895.53	1764.95	
7476.69	4140.09	7553.57	7908.83	6420.82	
6317.46	4474.81	5215.68	5516.32	3403.48	
4433.33	4223.16	3768.43	4005.82	3428.85	
4005.06	2884.72	3133.68	3148.98	2230.94	
6161.22	4932.42	5533.93	5357.96	4734.68	
5266.56	5492.24	4611.45	4430.85	4711.77	
6606.74	6266.93	6009.13	5983.07	5935.85	
4862.1	4279.75	4933.61	4370.48	5335.78	
166.356	254.585	144.456	140.669	123.842	
6907.24	6320.47	5611.3	6722.22	5474.01	
5372.75	3417.86	4865.17	6076.04	5410.18	
