-954.97	4414.29	3212.71	-5430.11	6721.27	7924.94	-4454.86	817.165	15370.8	11077.1	
-14357	-13319.5	-4917.67	-880.716	11906.7	-1989.23	-11003.6	-2785.66	-1673.55	17292.2	
-8836.6	-5144.76	-2688.43	1697.4	-9482.12	59.0651	8182.59	-4184.86	-8712.34	7846.62	
4373.94	6020.33	6151.33	-3400.39	1188.05	189.967	1185.24	-1846.91	-2708.76	1861.35	
241.643	-909.205	1271.07	5821.97	-3615.67	3476.22	-3087.32	-5111.65	-9699.48	-15136.2	
-1803.24	-4838.5	4465.8	-2189.69	6709.23	19260.8	464.664	-2981.4	5869.85	-23664.6	
2442.04	6251.64	933.796	-9329.24	-8930.88	-11078.9	3569.45	736.374	-1347.96	1187.96	
-38826	34578.9	28506.1	-7816.14	19403.9	-46747.9	-57523	-48419.1	27608.8	39584.4	
-1927.15	2644.56	4287.52	-3061.72	-18666.3	-5965.76	10788.7	2012.22	-2391.06	-30519.2	
-3285.02	3504.34	5337.51	-2592.34	-7277.82	-2801.26	-8339.52	1856.86	535.888	2087.94	
-16520.4	-5553.92	2808.89	5213.63	-7128.57	-18879.2	5333.7	5480.47	-5305.6	-11668.1	
-10399.3	-6110.38	-2663.57	6344.8	14814.5	-1785.92	10836.3	20523.1	9303.83	7957.01	
1982.83	-879.464	-1322.46	-6993.85	-5189.38	946.426	-5850.9	-5056.34	-2767.53	-17760.7	
3906.04	-992.678	-355.054	1628.15	2633.98	10120.3	-356.596	-1780.03	-2188.03	502.436	
20778.9	26911.5	-2531.66	-230.901	42822.9	26106.5	-880.805	-9626.44	-17072.4	2755.13	
-64755.1	-880.049	12046.8	40651.2	28066.3	4384.9	-13733.3	-17964.8	-10854.5	38254.8	
-6810.55	33056.3	43558.1	18676	28103.4	-75981.9	12088.1	13831.9	-34402.3	-14735.9	
-34431.2	-44215.1	-35481.7	-52005.8	-5918.39	-58527.6	-45927.3	22898.6	-27405.8	-11418.9	
-69899.8	38566.4	76829.2	-2416.38	5897.48	-87120.5	-76550.8	-49339.6	4049.49	49619.6	
8341.81	-9326.31	-40819.7	12849.8	9157.14	-1529.73	40042.4	32940	49318.3	132937	
-12322.6	17864.4	8597	-17735.9	29072.7	-13801.4	-13342.9	102369	36985.2	85607	
-15757.8	34056.1	55629.8	14019.4	-66112.1	-128384	-52123.2	74722.9	23971.6	24671	
50916.1	26408.8	33809.5	45406.4	68933.1	14819.9	32811.4	2181.09	-32840.9	-62041.9	
-13867.4	-22734.3	-31144	13955	-39809.7	-20714.7	61978.5	94291.2	41355.4	12335.8	
24362.9	17161.4	24558.7	-42608	-74954.5	-30320.1	1697.94	-47210	6907.84	148717	
