-2.4--2.2	0.0788258	0.0294166
-2.2--2	0.145391	0.0275513
-2--1.8	0.0205976	0.0263788
-1.8--1.6	0.0106473	0.0257605
-1.6--1.4	0.00433476	0.0252292
-1.4--1.2	0.0341277	0.0248709
-1.2--1	0.138764	0.0245675
-1--0.8	-0.0293825	0.0243584
-0.8--0.6	0.136664	0.0243702
-0.6--0.4	0.151823	0.024303
-0.4--0.2	0.0163181	0.0243609
-0.2-0	0.212129	0.0244274
0-0.2	0.0581415	0.0243747
0.2-0.4	0.149131	0.0241875
0.4-0.6	-0.0144492	0.0240788
0.6-0.8	0.0358754	0.0240508
0.8-1	0.0222223	0.0239138
1-1.2	-0.0926945	0.0240324
1.2-1.4	-0.0826485	0.0243204
1.4-1.6	-0.0256297	0.0244019
1.6-1.8	0.0840485	0.0246032
1.8-2	0.0894188	0.025104
2-2.2	0.149001	0.0262134
2.2-2.4	0.0258551	0.0280278
-2.4--2.2		4.22504e+07
-2.2--2		4.81651e+07
-2--1.8		5.25419e+07
-1.8--1.6		5.50947e+07
-1.6--1.4		5.74396e+07
-1.4--1.2		5.91062e+07
-1.2--1		6.05752e+07
-1--0.8		6.16198e+07
-0.8--0.6		6.156e+07
-0.6--0.4		6.19009e+07
-0.4--0.2		6.16071e+07
-0.2-0		6.12722e+07
0-0.2		6.15376e+07
0.2-0.4		6.24937e+07
0.4-0.6		6.30591e+07
0.6-0.8		6.32061e+07
0.8-1		6.39324e+07
1-1.2		6.33026e+07
1.2-1.4		6.18126e+07
1.4-1.6		6.14003e+07
1.6-1.8		6.03998e+07
1.8-2		5.80139e+07
2-2.2		5.32071e+07
2.2-2.4		4.65414e+07
V ref=0.0536341	V int=0.0536341
V ref err=0.00199402	V int err=0.0249843
