0.3-0.5	0.0301423	0.00315544
0.5-1	0.0543411	0.00264188
1-1.5	0.071367	0.00400349
1.5-2	0.0723622	0.00605126
2-2.5	0.0768253	0.00907051
2.5-3	0.112112	0.0135173
3-4	0.0714048	0.0162471
4-5	0.0482003	0.0313401
5-6	-0.0347719	0.0505473

V ref=0.0536028	V int=0.0536028
0.3-0.5	0.027945	0.00334865
0.5-1	0.0548766	0.00280365
1-1.5	0.0712912	0.00424863
1.5-2	0.0726942	0.00642179
2-2.5	0.0765174	0.00962593
2.5-3	0.107631	0.014345
3-4	0.0801964	0.0172419
4-5	0.057881	0.0332591
5-6	-0.0406397	0.0536425

V ref=0.0532463	V int=0.0532463
0.3-0.5	0.0299627	0.00314989
0.5-1	0.0540743	0.00263723
1-1.5	0.0718115	0.00399645
1.5-2	0.0732406	0.00604062
2-2.5	0.0773711	0.00905456
2.5-3	0.106064	0.0134935
3-4	0.0794335	0.0162185
4-5	0.0508507	0.031285
5-6	-0.0305093	0.0504584

V ref=0.0536134	V int=0.0536134
0.3-0.5	0.0291903	0.0032172
0.5-1	0.0538327	0.00269359
1-1.5	0.072365	0.00408185
1.5-2	0.0737344	0.0061697
2-2.5	0.0760844	0.00924805
2.5-3	0.112399	0.0137818
3-4	0.0771457	0.0165651
4-5	0.0555322	0.0319535
5-6	-0.0214675	0.0515367

V ref=0.0534857	V int=0.0534857
0.3-0.5	0.0296876	0.00313397
0.5-1	0.054461	0.00262391
1-1.5	0.0708489	0.00397625
1.5-2	0.0722654	0.00601009
2-2.5	0.0797172	0.0090088
2.5-3	0.111402	0.0134253
3-4	0.081778	0.0161365
4-5	0.0561403	0.0311269
5-6	-0.035944	0.0502034

V ref=0.0536442	V int=0.0536442
0.3-0.5	0.0308702	0.00305359
0.5-1	0.05483	0.00255661
1-1.5	0.0706543	0.00387427
1.5-2	0.0711175	0.00585594
2-2.5	0.0772629	0.00877774
2.5-3	0.106604	0.013081
3-4	0.0782279	0.0157227
4-5	0.0522952	0.0303285
5-6	-0.0313019	0.0489158

V ref=0.0538028	V int=0.0538028
0.3-0.5	0.030258	0.00312682
0.5-1	0.0539858	0.00261792
1-1.5	0.0719291	0.00396718
1.5-2	0.0722046	0.00599638
2-2.5	0.0770142	0.00898826
2.5-3	0.107844	0.0133947
3-4	0.0795751	0.0160997
4-5	0.0596734	0.0310559
5-6	-0.0178184	0.050089

V ref=0.0536581	V int=0.0536581
0.3-0.5	0.0306732	0.00312494
0.5-1	0.0538902	0.00261635
1-1.5	0.0714757	0.00396479
1.5-2	0.0717742	0.00599277
2-2.5	0.0786102	0.00898284
2.5-3	0.107456	0.0133866
3-4	0.0823102	0.01609
4-5	0.056716	0.0310372
5-6	-0.0465684	0.0500588

V ref=0.0536618	V int=0.0536618
0.3-0.5	0.0293793	0.00320626
0.5-1	0.0545091	0.00268443
1-1.5	0.0715695	0.00406797
1.5-2	0.0716924	0.00614872
2-2.5	0.0775776	0.00921661
2.5-3	0.109641	0.013735
3-4	0.0757005	0.0165087
4-5	0.0518099	0.0318449
5-6	-0.0136863	0.0513615

V ref=0.0535063	V int=0.0535063
0.3-0.5	0.0301803	0.00316727
0.5-1	0.0542096	0.00265179
1-1.5	0.0711935	0.00401851
1.5-2	0.0723198	0.00607396
2-2.5	0.0761751	0.00910454
2.5-3	0.109199	0.013568
3-4	0.0815251	0.016308
4-5	0.0518646	0.0314576
5-6	-0.0329902	0.0507369

V ref=0.0535802	V int=0.0535802
0.3-0.5	0.0308226	0.00320003
0.5-1	0.0541631	0.00267922
1-1.5	0.0704472	0.00406007
1.5-2	0.070994	0.00613678
2-2.5	0.0781871	0.00919871
2.5-3	0.110612	0.0137083
3-4	0.0741677	0.0164767
4-5	0.0478174	0.031783
5-6	-0.0264055	0.0512617

V ref=0.0535179	V int=0.0535179
0.3-0.5	0.0291323	0.0032601
0.5-1	0.0543524	0.00272951
1-1.5	0.0718577	0.00413628
1.5-2	0.0724687	0.00625197
2-2.5	0.0763632	0.00937136
2.5-3	0.108134	0.0139656
3-4	0.0773551	0.0167859
4-5	0.0461639	0.0323796
5-6	-0.0266398	0.0522239

V ref=0.0534062	V int=0.0534062
0.3-0.5	0.0309452	0.00318846
0.5-1	0.0538688	0.00266953
1-1.5	0.0706332	0.00404538
1.5-2	0.0722439	0.00611458
2-2.5	0.0767779	0.00916543
2.5-3	0.108612	0.0136587
3-4	0.0791409	0.0164171
4-5	0.0515649	0.0316681
5-6	-0.0332781	0.0510763

V ref=0.0535398	V int=0.0535398
0.3-0.5	0.0313419	0.00296022
0.5-1	0.0545942	0.00247844
1-1.5	0.0720848	0.00375581
1.5-2	0.0723075	0.00567689
2-2.5	0.0757911	0.00850936
2.5-3	0.102636	0.012681
3-4	0.0678368	0.0152419
4-5	0.0592424	0.0294012
5-6	-0.0191091	0.0474202

V ref=0.0539943	V int=0.0539943
0.3-0.5	0.0302054	0.00312994
0.5-1	0.0545515	0.00262054
1-1.5	0.0716795	0.00397114
1.5-2	0.0716458	0.00600237
2-2.5	0.0772172	0.00899723
2.5-3	0.105965	0.013408
3-4	0.0745253	0.0161158
4-5	0.0453726	0.0310869
5-6	-0.0321483	0.0501389

V ref=0.0536519	V int=0.0536519
0.3-0.5	0.0294803	0.00318823
0.5-1	0.0543373	0.00266934
1-1.5	0.0717361	0.00404509
1.5-2	0.07279	0.00611414
2-2.5	0.0751134	0.00916478
2.5-3	0.109148	0.0136577
3-4	0.0810077	0.0164159
4-5	0.0530327	0.0316658
5-6	-0.0200945	0.0510726

V ref=0.0535402	V int=0.0535402
0.3-0.5	0.0297644	0.00321435
0.5-1	0.0542424	0.0026912
1-1.5	0.0708037	0.00407823
1.5-2	0.0738068	0.00616423
2-2.5	0.0756437	0.00923985
2.5-3	0.109746	0.0137696
3-4	0.0775564	0.0165504
4-5	0.058553	0.0319252
5-6	-0.0310184	0.051491

V ref=0.0534911	V int=0.0534911
0.3-0.5	0.0292097	0.00322267
0.5-1	0.0542152	0.00269817
1-1.5	0.071812	0.00408879
1.5-2	0.0728252	0.00618019
2-2.5	0.0762083	0.00926378
2.5-3	0.109801	0.0138053
3-4	0.078871	0.0165932
4-5	0.0584302	0.0320078
5-6	-0.0160344	0.0516244

V ref=0.0534753	V int=0.0534753
0.3-0.5	0.0284627	0.00327285
0.5-1	0.0542433	0.00274019
1-1.5	0.0723108	0.00415246
1.5-2	0.0738164	0.00627643
2-2.5	0.0751538	0.00940803
2.5-3	0.109831	0.0140202
3-4	0.0785546	0.0168516
4-5	0.0555797	0.0325063
5-6	-0.0247104	0.0524282

V ref=0.0533829	V int=0.0533829
0.3-0.5	0.0299764	0.00317344
0.5-1	0.0541204	0.00265696
1-1.5	0.0717982	0.00402634
1.5-2	0.0713548	0.00608579
2-2.5	0.0779296	0.00912228
2.5-3	0.109104	0.0135944
3-4	0.0781548	0.0163398
4-5	0.0544733	0.0315189
5-6	-0.0150301	0.0508358

V ref=0.0535684	V int=0.0535684
0.3-0.5	0.029951	0.00330582
0.5-1	0.0539318	0.00276779
1-1.5	0.0708408	0.00419429
1.5-2	0.0707612	0.00633965
2-2.5	0.0773666	0.0095028
2.5-3	0.114982	0.0141615
3-4	0.077737	0.0170214
4-5	0.0568665	0.0328337
5-6	-0.0358003	0.0529563

V ref=0.0533229	V int=0.0533229
0.3-0.5	0.0292296	0.00322723
0.5-1	0.0542476	0.00270199
1-1.5	0.0713579	0.00409457
1.5-2	0.0712952	0.00618893
2-2.5	0.0802945	0.00927688
2.5-3	0.1128	0.0138248
3-4	0.0795748	0.0166167
4-5	0.0530773	0.0320531
5-6	-0.0231463	0.0516974

V ref=0.053467	V int=0.053467
0.3-0.5	0.0301355	0.00314674
0.5-1	0.0540299	0.0026346
1-1.5	0.0716767	0.00399245
1.5-2	0.0718722	0.00603458
2-2.5	0.076209	0.00904551
2.5-3	0.11388	0.01348
3-4	0.0799721	0.0162023
4-5	0.0557451	0.0312537
5-6	-0.0271952	0.050408

V ref=0.0536195	V int=0.0536195
0.3-0.5	0.0297223	0.00334832
0.5-1	0.0533974	0.00280337
1-1.5	0.0715004	0.00424821
1.5-2	0.0715879	0.00642116
2-2.5	0.0772797	0.00962497
2.5-3	0.114093	0.0143435
3-4	0.0834358	0.0172402
4-5	0.052744	0.0332558
5-6	-0.0433283	0.0536372

V ref=0.0532463	V int=0.0532463
0.3-0.5	0.0307691	0.00315285
0.5-1	0.0537837	0.00263971
1-1.5	0.0711182	0.0040002
1.5-2	0.072385	0.00604629
2-2.5	0.0781968	0.00906307
2.5-3	0.109441	0.0135062
3-4	0.0752038	0.0162337
4-5	0.0553265	0.0313144
5-6	-0.00951071	0.0505059

V ref=0.0536078	V int=0.0536078
0.3-0.5	0.0297092	0.00314464
0.5-1	0.0540152	0.00263284
1-1.5	0.0728344	0.00398979
1.5-2	0.0730988	0.00603055
2-2.5	0.0743811	0.00903948
2.5-3	0.106381	0.013471
3-4	0.0819915	0.0161915
4-5	0.0556757	0.0312328
5-6	-0.0366433	0.0503744

V ref=0.0536236	V int=0.0536236
0.3-0.5	0.0303398	0.00315474
0.5-1	0.0545186	0.0026413
1-1.5	0.0699575	0.00400261
1.5-2	0.0722017	0.00604993
2-2.5	0.0788905	0.00906852
2.5-3	0.106477	0.0135143
3-4	0.080914	0.0162435
4-5	0.0580375	0.0313332
5-6	-0.0162496	0.0505363

V ref=0.0536042	V int=0.0536042
0.3-0.5	0.0303598	0.00306039
0.5-1	0.0542227	0.0025623
1-1.5	0.0716624	0.0038829
1.5-2	0.0748702	0.00586898
2-2.5	0.075691	0.00879729
2.5-3	0.107111	0.0131101
3-4	0.0747396	0.0157577
4-5	0.0479453	0.0303961
5-6	-0.0261707	0.0490248

V ref=0.0537892	V int=0.0537892
0.3-0.5	0.0308775	0.00311176
0.5-1	0.054215	0.00260531
1-1.5	0.0709216	0.00394808
1.5-2	0.0726043	0.0059675
2-2.5	0.0752771	0.00894497
2.5-3	0.112379	0.0133302
3-4	0.0726481	0.0160222
4-5	0.0539398	0.0309063
5-6	-0.0286466	0.0498477

V ref=0.0536876	V int=0.0536876
0.3-0.5	0.0301335	0.00323776
0.5-1	0.0539414	0.0027108
1-1.5	0.0717849	0.00410794
1.5-2	0.0726863	0.00620913
2-2.5	0.0756636	0.00930715
2.5-3	0.104344	0.0138699
3-4	0.0773669	0.0166709
4-5	0.0514116	0.0321577
5-6	-0.0384305	0.0518661

V ref=0.0534472	V int=0.0534472
0.3-0.5	0.0309729	0.00303924
0.5-1	0.0549181	0.00254459
1-1.5	0.0692194	0.00385606
1.5-2	0.073835	0.00582842
2-2.5	0.0782	0.00873649
2.5-3	0.106874	0.0130195
3-4	0.0747579	0.0156488
4-5	0.0576342	0.030186
5-6	-0.0376171	0.0486859

V ref=0.0538318	V int=0.0538318
0.3-0.5	0.0302326	0.00315452
0.5-1	0.0541074	0.00264111
1-1.5	0.0718152	0.00400232
1.5-2	0.0711362	0.00604949
2-2.5	0.0776538	0.00906787
2.5-3	0.10924	0.0135133
3-4	0.0768193	0.0162423
4-5	0.0609068	0.0313309
5-6	-0.0277917	0.0505326

V ref=0.0536045	V int=0.0536045
0.3-0.5	0.0306204	0.0031717
0.5-1	0.0536464	0.0026555
1-1.5	0.0702648	0.00402413
1.5-2	0.0734218	0.00608245
2-2.5	0.0808743	0.00911727
2.5-3	0.112542	0.0135869
3-4	0.0754142	0.0163308
4-5	0.0574069	0.0315016
5-6	-0.0242741	0.0508079

V ref=0.0535716	V int=0.0535716
0.3-0.5	0.0299953	0.00321784
0.5-1	0.0542311	0.00269413
1-1.5	0.0717601	0.00408266
1.5-2	0.068936	0.00617093
2-2.5	0.0771727	0.00924989
2.5-3	0.113694	0.0137846
3-4	0.0799544	0.0165684
4-5	0.0594661	0.0319599
5-6	-0.0329677	0.051547

V ref=0.0534846	V int=0.0534846
0.3-0.5	0.0302859	0.00314149
0.5-1	0.0532744	0.0026302
1-1.5	0.0721337	0.00398579
1.5-2	0.0734667	0.00602451
2-2.5	0.0787418	0.00903042
2.5-3	0.11157	0.0134575
3-4	0.0810454	0.0161752
4-5	0.058919	0.0312016
5-6	-0.0293021	0.0503239

V ref=0.0536295	V int=0.0536295
0.3-0.5	0.0306575	0.00311993
0.5-1	0.0542856	0.00261215
1-1.5	0.0714914	0.00395844
1.5-2	0.0716059	0.00598316
2-2.5	0.0759772	0.00896844
2.5-3	0.10667	0.0133651
3-4	0.0800586	0.0160642
4-5	0.0391204	0.0309874
5-6	-0.00891617	0.0499785

V ref=0.0536715	V int=0.0536715
0.3-0.5	0.0300725	0.00317459
0.5-1	0.0542293	0.00265791
1-1.5	0.0712117	0.00402778
1.5-2	0.0733605	0.00608798
2-2.5	0.0754154	0.00912556
2.5-3	0.108703	0.0135993
3-4	0.0790685	0.0163457
4-5	0.0468819	0.0315303
5-6	-0.0334322	0.0508541

V ref=0.0535662	V int=0.0535662
0.3-0.5	0.0305044	0.00309114
0.5-1	0.0547736	0.00258805
1-1.5	0.0711876	0.00392191
1.5-2	0.0723398	0.00592795
2-2.5	0.0748785	0.00888568
2.5-3	0.106291	0.0132418
3-4	0.069414	0.015916
4-5	0.0626064	0.0307014
5-6	-0.0183089	0.0495173

V ref=0.053728	V int=0.053728
0.3-0.5	0.0296416	0.00320617
0.5-1	0.0536205	0.00268436
1-1.5	0.0731133	0.00406786
