-4359.11	-6414.08	-2459.93	-2006.77	-1099.37	-1216.13	
-2403.66	-5.67879	-2751.73	488.593	-323.194	460.055	
1075.04	5883.56	3375.12	2164.15	-593.807	-313.233	
-3442.21	-5607.78	-2119.5	-617.353	255.993	-292.602	
-1126.49	468.042	-1517.7	-1237.24	-539.29	242.432	

-4076.5	-656.413	-3807.8	-598.037	-230.536	141.128	
-1027.95	1931.6	-732.317	-155.387	-194.936	-38.1426	
-1319.14	-1479.47	-3617.61	-1635.54	-1562.36	47.9623	
3388.28	2812.41	2970.47	1278.55	535.141	589.875	
-850.254	-2554.88	-2595.92	-1885.15	-477.457	-270.01	

-953.31	-4809.46	8195.18	2555.27	-3046.6	202.369	
16762.7	17333.2	-4464.91	-2181.59	-466.858	-3406.82	
-3763.55	3999.49	2123.73	3876	-4042.52	-1031.19	
-6326.46	-26326.1	1663.24	-2913.96	2074.32	-3039.14	
18551	18174.9	2966.2	2683.78	5352.6	2919.75	

10759.1	4864.77	-4996.92	5138.81	4080.13	1092.41	
-12552.8	-27873.7	-15945.5	-4361.86	-2385.06	-329.813	
3800.82	-2376.3	3276.67	-1205.09	-2976.7	-2574.19	
-20573.2	-20099.6	4647.78	-4721.62	230.093	-2441.79	
16128.1	24665.5	6790.71	-766.897	340.137	657.252	

2720.36	2848.2	1430.22	897.772	140.167	68.6346	
849.204	5241.13	-368.281	-483.294	1300	-353.083	
-1924.53	2051.93	2974.39	1279.67	-763.856	-204.577	
2012.04	-2337.31	-941.658	-32.8366	34.2575	557.141	
-846.366	-1615.24	110.918	-241.539	-690.214	-454.516	

-5458.01	-24840.1	-9786.71	2317.06	-3985.36	5568.9	
-1347	15687.2	-4513.33	2555.51	-3928.05	3093.81	
30104.5	5280.29	-6405.87	1073.64	-5614.02	299.591	
8094.67	29228.1	20820.2	4585.99	790.097	799.71	
24658.5	24884.4	11896.1	1036.4	-2214.94	1423.79	

23997.1	27452.1	11027.6	2115.81	-762.652	1026.68	
136.339	598.488	1309.99	-611.733	-22.5517	-34.9237	
13946.4	11852.3	-1603.58	-4748.66	-2403.2	-2069.21	
-6533.32	-9442	-9629.97	-6175.09	-701.01	-4081.42	
5004.04	7109.78	-3083.71	263.313	-2565.55	-333.239	
-1696.16	-6124.86	8517.77	-3708.97	-3333.12	-15.9074	
-188.013	-589.779	-719.999	223.311	919.906	271.198	
-3989.77	1648.72	-8329.69	-7303	-426.908	1588.7	
15376	27008.3	13690.7	6001.57	1745.33	1269.14	
-17787.1	-3325.35	6119.29	-5728.9	-3929.83	1023.82	
285.367	-2872.66	-593.565	68.1837	-528.135	-172.989	
-20261	-23800.2	-8985.03	-6637.52	-3163.14	126.725	
-8112.92	-4355.62	13083.6	-566.141	-2165.07	169.628	
2830.33	-6470.58	-5011.95	-4258.7	-8762.31	-1103.98	
-14432.2	-8000.07	-8337.33	-7840.44	-3953.93	-2754.03	
14128.3	9049.44	-2290.33	2103	-2114.28	423.642	
-1064.39	-2371.98	-2045.7	-151.178	-98.2202	-249.013	
-3136.23	-19223.4	-6061.1	-1907.24	-4155.74	-2401.36	
17591.7	21134.7	23156.2	5654.08	2614.38	3073.81	
-8208.07	-18558.3	-7264.29	-2405.84	-490.243	-3064.58	
-7116.4	-18526.8	-13460.8	-7882.54	-4584.21	-2928.48	
5632.53	7704.13	7704.37	6339.31	4539.08	-1925.51	
