50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
50000	1.5e+07
