7792	4.09578e+06	1.53174e+06
14088	7.40893e+06	2.76899e+06
8813	4.63668e+06	1.73395e+06
7781	4.08734e+06	1.53031e+06
14038	7.39583e+06	2.76058e+06
6042	3.1772e+06	1.18737e+06
5920	3.11376e+06	1.16349e+06
6673	3.51166e+06	1.31215e+06
7730	4.06954e+06	1.51897e+06
24754	1.30269e+07	4.86549e+06
8565	4.50975e+06	1.6843e+06
11470	6.034e+06	2.2539e+06
8048	4.23642e+06	1.58487e+06
7893	4.14955e+06	1.55229e+06
9143	4.8054e+06	1.79754e+06
24290	1.27875e+07	4.77633e+06
10538	5.53944e+06	2.07249e+06
10243	5.38645e+06	2.01563e+06
23018	1.21266e+07	4.52601e+06
12938	6.79586e+06	2.54301e+06
12710	6.68065e+06	2.50115e+06
23504	1.23873e+07	4.6234e+06
12358	6.4905e+06	2.42965e+06
11912	6.25548e+06	2.34424e+06
22894	1.20594e+07	4.50055e+06
14966	7.85789e+06	2.94363e+06
22476	1.18359e+07	4.41836e+06
14262	7.49472e+06	2.80563e+06
10796	5.67036e+06	2.12406e+06
22153	1.16689e+07	4.35508e+06
10435	5.48536e+06	2.05325e+06
5836	3.06655e+06	1.14741e+06
10251	5.3859e+06	2.01674e+06
21862	1.15157e+07	4.29883e+06
9919	5.21224e+06	1.95175e+06
10797	5.66582e+06	2.12323e+06
21535	1.1338e+07	4.23332e+06
20811	1.09627e+07	4.09167e+06
20670	1.08909e+07	4.06338e+06
12892	6.79295e+06	2.53568e+06
