ymin   ymax   ptlow   pthi   xs   xserr_low    xserr_high   uncor_error   npcor   npcorerr   lumierr   unf_err_low   unf_err_hi    jec_src_low_0  jec_src_high_0  jec_src_low_1  jec_src_high_1  jec_src_low_2  jec_src_high_2  jec_src_low_3  jec_src_high_3  jec_src_low_4  jec_src_high_4  jec_src_low_5  jec_src_high_5  jec_src_low_6  jec_src_high_6  jec_src_low_7  jec_src_high_7  jec_src_low_8  jec_src_high_8  jec_src_low_9  jec_src_high_9  jec_src_low_10  jec_src_high_10  jec_src_low_11  jec_src_high_11  jec_src_low_12  jec_src_high_12  jec_src_low_13  jec_src_high_13  jec_src_low_14  jec_src_high_14  jec_src_low_15  jec_src_high_15
1.0 1.5 56 64 1.058e+05 0.008 0.008 0.010 1.278 0.060 0.022 0.031 0.034 0.025 0.026 0.014 0.014 -0.015 -0.015 0.034 0.036 0.009 0.009 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.001 -0.001 0.014 0.015 0.053 0.056 -0.035 -0.034 0.032 0.033
1.0 1.5 64 74 5.139e+04 0.010 0.010 0.010 1.232 0.048 0.022 0.025 0.028 0.025 0.026 0.010 0.010 -0.012 -0.012 0.032 0.033 0.009 0.009 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.001 -0.001 0.013 0.013 0.047 0.049 -0.030 -0.029 0.030 0.031
1.0 1.5 74 84 2.547e+04 0.014 0.014 0.010 1.191 0.038 0.022 0.021 0.023 0.026 0.026 0.009 0.009 -0.009 -0.009 0.030 0.031 0.009 0.009 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.001 -0.001 0.011 0.011 0.041 0.043 -0.026 -0.026 0.027 0.028
1.0 1.5 84 97 1.283e+04 0.017 0.017 0.010 1.157 0.030 0.022 0.018 0.020 0.026 0.026 0.010 0.010 -0.006 -0.006 0.028 0.029 0.009 0.009 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.001 -0.001 0.010 0.010 0.036 0.038 -0.023 -0.022 0.025 0.026
1.0 1.5 97 114 5.685e+03 0.006 0.006 0.010 1.127 0.023 0.022 0.016 0.017 0.026 0.027 0.011 0.011 -0.003 -0.003 0.026 0.027 0.009 0.009 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.000 -0.000 0.008 0.008 0.032 0.033 -0.020 -0.019 0.023 0.024
1.0 1.5 114 133 2.350e+03 0.009 0.009 0.010 1.104 0.018 0.022 0.013 0.014 0.027 0.027 0.014 0.014 -0.000 0.000 0.024 0.025 0.009 0.009 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.000 -0.000 0.007 0.007 0.028 0.028 -0.017 -0.017 0.021 0.022
1.0 1.5 133 153 1.032e+03 0.012 0.012 0.010 1.086 0.014 0.022 0.012 0.013 0.027 0.028 0.016 0.017 0.003 0.003 0.023 0.023 0.010 0.010 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.000 -0.000 0.006 0.006 0.024 0.025 -0.015 -0.015 0.019 0.020
1.0 1.5 153 174 4.764e+02 0.016 0.016 0.010 1.074 0.012 0.022 0.010 0.011 0.027 0.028 0.018 0.018 0.005 0.005 0.021 0.021 0.010 0.010 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.000 -0.000 0.006 0.006 0.022 0.022 -0.013 -0.013 0.018 0.018
1.0 1.5 174 196 2.299e+02 0.006 0.006 0.010 1.064 0.010 0.022 0.010 0.010 0.028 0.029 0.019 0.020 0.007 0.007 0.020 0.020 0.010 0.010 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.000 -0.000 0.005 0.005 0.019 0.020 -0.012 -0.012 0.017 0.017
1.0 1.5 196 220 1.170e+02 0.008 0.008 0.010 1.056 0.008 0.022 0.009 0.010 0.029 0.029 0.020 0.021 0.009 0.009 0.018 0.019 0.010 0.010 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.000 -0.000 0.005 0.005 0.018 0.018 -0.010 -0.010 0.016 0.016
1.0 1.5 220 245 6.115e+01 0.010 0.010 0.010 1.050 0.007 0.022 0.008 0.009 0.029 0.030 0.022 0.022 0.011 0.011 0.017 0.017 0.010 0.010 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.002 0.002 -0.000 -0.000 0.004 0.004 0.016 0.016 -0.010 -0.010 0.015 0.015
1.0 1.5 245 272 3.189e+01 0.013 0.013 0.010 1.045 0.006 0.022 0.008 0.009 0.030 0.031 0.023 0.024 0.013 0.013 0.016 0.016 0.011 0.011 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 -0.000 0.004 0.004 0.015 0.015 -0.009 -0.009 0.014 0.014
1.0 1.5 272 300 1.656e+01 0.016 0.016 0.010 1.041 0.006 0.022 0.008 0.008 0.031 0.032 0.024 0.025 0.015 0.015 0.016 0.016 0.011 0.011 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 -0.000 0.004 0.004 0.014 0.014 -0.008 -0.008 0.013 0.014
1.0 1.5 300 330 9.096e+00 0.006 0.006 0.010 1.037 0.005 0.022 0.007 0.008 0.032 0.033 0.026 0.026 0.017 0.017 0.015 0.015 0.011 0.011 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 -0.000 0.004 0.004 0.013 0.013 -0.008 -0.008 0.013 0.013
1.0 1.5 330 362 4.991e+00 0.007 0.007 0.010 1.035 0.005 0.022 0.007 0.008 0.033 0.034 0.027 0.028 0.019 0.019 0.014 0.014 0.012 0.012 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 -0.000 0.003 0.003 0.012 0.012 -0.007 -0.007 0.012 0.012
1.0 1.5 362 395 2.746e+00 0.005 0.005 0.010 1.032 0.004 0.022 0.007 0.008 0.034 0.035 0.028 0.029 0.020 0.021 0.013 0.013 0.012 0.012 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 -0.000 0.003 0.003 0.012 0.012 -0.007 -0.007 0.012 0.012
1.0 1.5 395 430 1.525e+00 0.006 0.006 0.010 1.030 0.004 0.022 0.007 0.008 0.035 0.036 0.029 0.030 0.022 0.023 0.013 0.013 0.012 0.012 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 -0.000 0.003 0.003 0.011 0.011 -0.007 -0.007 0.011 0.012
1.0 1.5 430 468 8.349e-01 0.008 0.008 0.010 1.029 0.004 0.022 0.007 0.008 0.036 0.037 0.030 0.031 0.024 0.025 0.013 0.013 0.013 0.013 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 -0.000 0.003 0.003 0.011 0.011 -0.006 -0.006 0.011 0.011
1.0 1.5 468 507 4.601e-01 0.010 0.010 0.010 1.027 0.004 0.022 0.007 0.008 0.037 0.039 0.032 0.032 0.026 0.027 0.013 0.013 0.013 0.013 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 -0.000 0.003 0.003 0.010 0.010 -0.006 -0.006 0.011 0.011
1.0 1.5 507 548 2.545e-01 0.005 0.005 0.010 1.026 0.003 0.022 0.008 0.008 0.039 0.040 0.033 0.035 0.029 0.029 0.014 0.014 0.014 0.014 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 -0.000 0.002 0.002 0.010 0.010 -0.006 -0.006 0.011 0.011
1.0 1.5 548 592 1.398e-01 0.006 0.006 0.010 1.025 0.003 0.022 0.008 0.009 0.041 0.042 0.036 0.037 0.031 0.032 0.014 0.015 0.014 0.015 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.003 0.003 -0.000 0.000 0.002 0.002 0.009 0.009 -0.006 -0.006 0.011 0.011
1.0 1.5 592 638 7.485e-02 0.008 0.008 0.010 1.024 0.003 0.022 0.008 0.009 0.042 0.044 0.038 0.040 0.034 0.035 0.015 0.015 0.015 0.015 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 -0.000 0.000 0.002 0.002 0.009 0.009 -0.005 -0.005 0.010 0.011
1.0 1.5 638 686 4.004e-02 0.010 0.010 0.010 1.023 0.003 0.022 0.009 0.009 0.044 0.046 0.041 0.043 0.036 0.037 0.016 0.016 0.016 0.016 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 -0.000 0.000 0.002 0.002 0.009 0.009 -0.005 -0.005 0.010 0.010
1.0 1.5 686 737 2.115e-02 0.014 0.014 0.010 1.022 0.003 0.022 0.009 0.010 0.047 0.049 0.044 0.046 0.039 0.040 0.017 0.017 0.017 0.017 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 -0.000 0.000 0.002 0.002 0.009 0.009 -0.005 -0.005 0.010 0.010
1.0 1.5 737 790 1.068e-02 0.019 0.019 0.010 1.022 0.003 0.022 0.010 0.011 0.049 0.052 0.047 0.050 0.042 0.043 0.017 0.018 0.018 0.018 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 -0.000 0.000 0.002 0.002 0.009 0.009 -0.005 -0.005 0.010 0.010
1.0 1.5 790 846 5.319e-03 0.026 0.026 0.010 1.021 0.003 0.022 0.011 0.012 0.052 0.055 0.051 0.054 0.045 0.047 0.018 0.018 0.019 0.019 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 -0.000 0.000 0.002 0.002 0.008 0.008 -0.005 -0.005 0.010 0.010
1.0 1.5 846 905 2.651e-03 0.035 0.035 0.010 1.021 0.003 0.022 0.012 0.013 0.055 0.058 0.056 0.059 0.049 0.052 0.019 0.019 0.020 0.020 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 -0.000 0.000 0.002 0.002 0.008 0.008 -0.005 -0.005 0.010 0.010
1.0 1.5 905 967 1.286e-03 0.050 0.050 0.010 1.020 0.003 0.022 0.013 0.014 0.059 0.062 0.062 0.065 0.054 0.056 0.020 0.020 0.021 0.021 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 -0.000 0.000 0.002 0.002 0.008 0.008 -0.005 -0.005 0.010 0.010
1.0 1.5 967 1032 5.347e-04 0.075 0.075 0.010 1.020 0.003 0.022 0.015 0.015 0.063 0.067 0.068 0.073 0.059 0.062 0.022 0.022 0.023 0.023 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 -0.000 0.000 0.002 0.002 0.008 0.008 -0.005 -0.005 0.011 0.011
1.0 1.5 1032 1101 2.579e-04 0.097 0.097 0.010 1.020 0.003 0.022 0.023 0.016 0.068 0.073 0.076 0.081 0.064 0.068 0.023 0.024 0.024 0.025 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.006 0.006 -0.000 0.000 0.002 0.002 0.009 0.009 -0.005 -0.005 0.011 0.011

1.5 2.0 56 64 9.258e+04 0.009 0.009 0.010 1.264 0.061 0.022 0.039 0.045 0.026 0.026 0.014 0.014 -0.015 -0.015 0.035 0.036 0.042 0.044 0.011 0.011 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.015 0.016 0.019 0.020 0.054 0.057 -0.042 -0.040 0.032 0.033
1.5 2.0 64 74 4.404e+04 0.012 0.012 0.010 1.220 0.049 0.022 0.031 0.035 0.026 0.026 0.010 0.010 -0.012 -0.012 0.032 0.034 0.042 0.044 0.011 0.011 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.013 0.014 0.017 0.017 0.047 0.050 -0.036 -0.035 0.030 0.031
1.5 2.0 74 84 2.095e+04 0.017 0.017 0.010 1.181 0.039 0.022 0.025 0.028 0.026 0.027 0.009 0.009 -0.009 -0.009 0.031 0.032 0.042 0.044 0.011 0.011 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.012 0.012 0.015 0.015 0.042 0.044 -0.032 -0.031 0.028 0.028
1.5 2.0 84 97 1.021e+04 0.021 0.021 0.010 1.149 0.031 0.022 0.021 0.023 0.026 0.027 0.010 0.010 -0.006 -0.006 0.029 0.030 0.043 0.045 0.011 0.012 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.010 0.010 0.013 0.013 0.037 0.039 -0.028 -0.027 0.026 0.026
1.5 2.0 97 114 4.456e+03 0.007 0.007 0.010 1.121 0.024 0.022 0.017 0.019 0.027 0.027 0.011 0.011 -0.003 -0.003 0.027 0.027 0.044 0.045 0.012 0.012 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.009 0.009 0.012 0.012 0.033 0.034 -0.024 -0.023 0.024 0.024
1.5 2.0 114 133 1.822e+03 0.011 0.011 0.010 1.099 0.019 0.022 0.014 0.016 0.027 0.028 0.014 0.014 -0.000 0.000 0.025 0.026 0.045 0.047 0.012 0.012 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.008 0.008 0.010 0.010 0.028 0.029 -0.021 -0.020 0.022 0.022
1.5 2.0 133 153 7.977e+02 0.015 0.015 0.010 1.083 0.016 0.022 0.012 0.013 0.028 0.029 0.017 0.017 0.003 0.003 0.023 0.024 0.046 0.048 0.012 0.012 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.007 0.007 0.009 0.009 0.025 0.026 -0.018 -0.018 0.020 0.021
1.5 2.0 153 174 3.550e+02 0.021 0.021 0.010 1.071 0.014 0.022 0.011 0.012 0.029 0.030 0.019 0.019 0.005 0.005 0.022 0.022 0.047 0.049 0.013 0.013 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.004 0.004 0.006 0.006 0.008 0.008 0.023 0.023 -0.016 -0.016 0.019 0.019
1.5 2.0 174 196 1.676e+02 0.008 0.008 0.010 1.062 0.012 0.022 0.010 0.010 0.030 0.030 0.020 0.021 0.007 0.008 0.021 0.021 0.048 0.051 0.013 0.013 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 0.005 0.006 0.007 0.008 0.021 0.021 -0.015 -0.014 0.018 0.018
1.5 2.0 196 220 8.306e+01 0.010 0.010 0.010 1.055 0.011 0.022 0.009 0.010 0.031 0.031 0.021 0.022 0.010 0.010 0.019 0.020 0.050 0.052 0.013 0.014 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 0.005 0.005 0.007 0.007 0.019 0.019 -0.013 -0.013 0.017 0.017
1.5 2.0 220 245 4.027e+01 0.014 0.014 0.010 1.050 0.010 0.022 0.008 0.009 0.032 0.033 0.023 0.024 0.012 0.012 0.019 0.019 0.052 0.054 0.014 0.014 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 0.005 0.005 0.006 0.006 0.018 0.018 -0.012 -0.012 0.016 0.016
1.5 2.0 245 272 2.130e+01 0.018 0.018 0.010 1.045 0.009 0.022 0.008 0.008 0.033 0.034 0.025 0.026 0.014 0.015 0.018 0.018 0.053 0.056 0.014 0.015 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 0.004 0.004 0.006 0.006 0.017 0.017 -0.011 -0.011 0.015 0.016
1.5 2.0 272 300 1.053e+01 0.025 0.025 0.010 1.042 0.008 0.022 0.007 0.008 0.034 0.035 0.027 0.028 0.017 0.017 0.017 0.017 0.056 0.059 0.015 0.015 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 0.004 0.004 0.005 0.006 0.016 0.016 -0.011 -0.011 0.015 0.015
1.5 2.0 300 330 5.573e+00 0.008 0.008 0.010 1.039 0.008 0.022 0.007 0.008 0.036 0.037 0.029 0.030 0.019 0.019 0.016 0.017 0.058 0.061 0.016 0.016 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.005 0.005 0.004 0.004 0.005 0.005 0.015 0.015 -0.010 -0.010 0.014 0.015
1.5 2.0 330 362 2.805e+00 0.011 0.011 0.010 1.036 0.008 0.022 0.007 0.008 0.037 0.039 0.031 0.032 0.021 0.022 0.016 0.016 0.061 0.064 0.016 0.017 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.006 0.006 0.004 0.004 0.005 0.005 0.014 0.014 -0.010 -0.010 0.014 0.014
1.5 2.0 362 395 1.428e+00 0.008 0.008 0.010 1.034 0.007 0.022 0.007 0.008 0.039 0.040 0.032 0.033 0.024 0.024 0.015 0.015 0.064 0.067 0.017 0.017 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.006 0.006 0.003 0.004 0.005 0.005 0.013 0.014 -0.009 -0.009 0.014 0.014
1.5 2.0 395 430 7.448e-01 0.010 0.010 0.010 1.033 0.007 0.022 0.007 0.008 0.041 0.043 0.034 0.035 0.026 0.027 0.015 0.015 0.067 0.071 0.018 0.018 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.006 0.006 0.003 0.003 0.004 0.004 0.013 0.013 -0.009 -0.009 0.014 0.014
1.5 2.0 430 468 3.652e-01 0.014 0.014 0.010 1.031 0.007 0.022 0.007 0.008 0.043 0.045 0.036 0.038 0.029 0.030 0.016 0.016 0.071 0.075 0.019 0.019 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.007 0.007 0.003 0.003 0.004 0.004 0.013 0.013 -0.009 -0.009 0.014 0.014
1.5 2.0 468 507 1.850e-01 0.019 0.019 0.010 1.030 0.007 0.022 0.008 0.008 0.046 0.048 0.039 0.040 0.032 0.033 0.016 0.017 0.075 0.080 0.020 0.021 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.007 0.007 0.003 0.003 0.004 0.004 0.012 0.013 -0.008 -0.008 0.014 0.014
1.5 2.0 507 548 8.591e-02 0.009 0.009 0.010 1.029 0.007 0.022 0.008 0.009 0.049 0.051 0.042 0.044 0.036 0.037 0.017 0.018 0.079 0.086 0.022 0.022 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.008 0.008 0.003 0.003 0.004 0.004 0.012 0.012 -0.008 -0.008 0.014 0.014
1.5 2.0 548 592 3.944e-02 0.013 0.013 0.010 1.028 0.007 0.022 0.009 0.010 0.052 0.055 0.046 0.048 0.040 0.042 0.019 0.019 0.085 0.092 0.023 0.024 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.008 0.008 0.003 0.003 0.004 0.004 0.012 0.012 -0.008 -0.008 0.014 0.014
1.5 2.0 592 638 1.810e-02 0.018 0.018 0.010 1.027 0.007 0.022 0.009 0.010 0.056 0.059 0.051 0.053 0.045 0.046 0.020 0.020 0.091 0.099 0.025 0.025 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.009 0.009 0.003 0.003 0.004 0.004 0.012 0.013 -0.009 -0.008 0.014 0.014
1.5 2.0 638 686 8.183e-03 0.027 0.027 0.010 1.027 0.007 0.022 0.010 0.011 0.061 0.064 0.056 0.059 0.049 0.052 0.022 0.022 0.098 0.108 0.027 0.027 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.009 0.009 0.003 0.003 0.004 0.004 0.013 0.013 -0.009 -0.009 0.014 0.014
1.5 2.0 686 737 3.599e-03 0.039 0.039 0.010 1.026 0.007 0.022 0.012 0.013 0.066 0.070 0.062 0.066 0.055 0.058 0.024 0.024 0.107 0.118 0.029 0.030 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.010 0.010 0.003 0.003 0.004 0.004 0.013 0.013 -0.009 -0.009 0.014 0.014
1.5 2.0 737 790 1.451e-03 0.060 0.060 0.010 1.025 0.007 0.022 0.013 0.014 0.073 0.078 0.070 0.075 0.062 0.065 0.026 0.026 0.117 0.131 0.032 0.033 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.011 0.011 0.003 0.003 0.004 0.004 0.013 0.013 -0.009 -0.009 0.015 0.015
1.5 2.0 790 846 5.154e-04 0.098 0.098 0.010 1.025 0.007 0.022 0.015 0.017 0.080 0.086 0.079 0.085 0.070 0.075 0.028 0.029 0.129 0.146 0.036 0.037 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.012 0.013 0.003 0.003 0.004 0.004 0.014 0.014 -0.009 -0.009 0.016 0.016

2.0 2.5 56 64 6.643e+04 0.010 0.010 0.010 1.238 0.054 0.022 0.055 0.068 0.027 0.027 0.015 0.015 -0.016 -0.016 0.036 0.038 0.063 0.068 0.020 0.020 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.009 0.009 -0.028 -0.027 0.032 0.033 0.060 0.063 0.055 0.058 0.034 0.035
2.0 2.5 64 74 3.258e+04 0.014 0.014 0.010 1.197 0.043 0.022 0.044 0.054 0.027 0.028 0.011 0.011 -0.012 -0.012 0.034 0.035 0.064 0.069 0.020 0.020 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.009 0.009 -0.024 -0.024 0.029 0.029 0.053 0.056 0.048 0.050 0.031 0.032
2.0 2.5 74 84 1.573e+04 0.019 0.019 0.010 1.162 0.034 0.022 0.036 0.044 0.028 0.028 0.010 0.010 -0.009 -0.009 0.032 0.034 0.065 0.070 0.020 0.021 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.009 0.009 -0.022 -0.021 0.025 0.026 0.047 0.049 0.042 0.044 0.029 0.030
2.0 2.5 84 97 7.202e+03 0.026 0.026 0.010 1.133 0.028 0.022 0.030 0.036 0.028 0.029 0.010 0.011 -0.006 -0.006 0.031 0.032 0.067 0.071 0.021 0.021 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.009 0.010 -0.019 -0.019 0.023 0.023 0.042 0.044 0.038 0.039 0.028 0.028
2.0 2.5 97 114 3.020e+03 0.009 0.009 0.010 1.108 0.023 0.022 0.025 0.030 0.029 0.030 0.012 0.012 -0.003 -0.003 0.029 0.030 0.069 0.073 0.021 0.022 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.010 0.010 -0.017 -0.016 0.020 0.020 0.037 0.039 0.033 0.034 0.026 0.026
2.0 2.5 114 133 1.218e+03 0.013 0.013 0.010 1.090 0.019 0.022 0.021 0.025 0.030 0.031 0.016 0.016 -0.000 0.000 0.027 0.028 0.071 0.076 0.022 0.022 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.010 0.010 -0.015 -0.014 0.018 0.018 0.033 0.034 0.029 0.030 0.024 0.025
2.0 2.5 133 153 5.109e+02 0.019 0.019 0.010 1.076 0.016 0.022 0.018 0.021 0.031 0.032 0.019 0.019 0.003 0.003 0.026 0.027 0.074 0.079 0.023 0.023 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.010 0.011 -0.013 -0.013 0.016 0.016 0.030 0.031 0.026 0.026 0.022 0.023
2.0 2.5 153 174 2.219e+02 0.027 0.027 0.010 1.066 0.015 0.022 0.016 0.019 0.032 0.033 0.021 0.022 0.006 0.006 0.024 0.025 0.077 0.082 0.024 0.024 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.011 0.011 -0.012 -0.011 0.014 0.015 0.027 0.028 0.023 0.024 0.021 0.022
2.0 2.5 174 196 1.009e+02 0.010 0.010 0.010 1.059 0.014 0.022 0.015 0.018 0.034 0.035 0.023 0.024 0.009 0.009 0.024 0.024 0.080 0.086 0.025 0.025 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.011 0.012 -0.011 -0.011 0.014 0.014 0.025 0.026 0.021 0.022 0.020 0.021
2.0 2.5 196 220 4.404e+01 0.014 0.014 0.010 1.053 0.013 0.022 0.014 0.016 0.035 0.037 0.025 0.025 0.011 0.011 0.023 0.023 0.084 0.091 0.026 0.027 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.012 0.012 -0.010 -0.010 0.013 0.013 0.023 0.024 0.020 0.021 0.020 0.020
2.0 2.5 220 245 2.055e+01 0.020 0.020 0.010 1.049 0.013 0.022 0.014 0.016 0.037 0.038 0.027 0.028 0.014 0.015 0.022 0.022 0.088 0.096 0.027 0.028 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.013 0.013 -0.010 -0.009 0.012 0.012 0.022 0.023 0.019 0.019 0.019 0.019
2.0 2.5 245 272 9.414e+00 0.028 0.028 0.010 1.046 0.012 0.022 0.013 0.015 0.039 0.041 0.030 0.031 0.017 0.017 0.021 0.022 0.093 0.101 0.029 0.030 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.013 0.013 -0.009 -0.009 0.011 0.011 0.021 0.022 0.018 0.018 0.019 0.019
2.0 2.5 272 300 4.054e+00 0.042 0.042 0.010 1.043 0.012 0.022 0.013 0.015 0.042 0.043 0.033 0.034 0.020 0.021 0.021 0.021 0.098 0.108 0.031 0.032 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.014 0.014 -0.008 -0.008 0.011 0.011 0.020 0.021 0.017 0.018 0.018 0.019
2.0 2.5 300 330 1.793e+00 0.015 0.015 0.010 1.040 0.012 0.022 0.013 0.016 0.044 0.046 0.036 0.037 0.024 0.024 0.021 0.021 0.105 0.115 0.033 0.034 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.015 0.015 -0.008 -0.008 0.010 0.010 0.020 0.020 0.017 0.017 0.018 0.018
2.0 2.5 330 362 7.811e-01 0.020 0.020 0.010 1.039 0.012 0.022 0.014 0.016 0.048 0.050 0.039 0.041 0.027 0.028 0.020 0.021 0.112 0.124 0.035 0.036 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.016 0.016 -0.008 -0.008 0.010 0.010 0.019 0.019 0.016 0.017 0.018 0.018
2.0 2.5 362 395 3.189e-01 0.017 0.017 0.010 1.037 0.011 0.022 0.015 0.017 0.051 0.054 0.043 0.045 0.031 0.032 0.020 0.020 0.121 0.135 0.038 0.039 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.017 0.018 -0.008 -0.008 0.010 0.010 0.019 0.019 0.016 0.016 0.018 0.018
2.0 2.5 395 430 1.219e-01 0.026 0.026 0.010 1.036 0.011 0.022 0.016 0.018 0.056 0.059 0.047 0.049 0.036 0.037 0.021 0.021 0.131 0.148 0.041 0.043 -0.000 0.000 -0.000 0.000 -0.000 0.000 -0.000 0.000 0.019 0.019 -0.008 -0.008 0.010 0.010 0.019 0.020 0.016 0.016 0.019 0.019
