0.394433   -0.0579894   0.0804711
0.71576   -0.11897   0.0673742
1.21585   -0.0401104   0.102098
1.71658   -0.0800153   0.154321
2.21689   -0.218   0.231319
2.71736   -0.243173   0.344722
3.38416   0.70409   0.414338
4.40229   -0.179989   0.799246
5.43191   0.64565   1.28908
