0.394433   0.0396882   0.0124129
0.71576   0.0440301   0.0103927
1.21585   0.0724935   0.015749
1.71658   0.0683386   0.0238046
2.21689   0.0896811   0.0356818
2.71736   0.096161   0.0531746
3.38416   -0.033057   0.0639132
4.40229   -0.00913521   0.123287
5.43191   -0.0391161   0.198845
