0.394433   0.0199263   0.0149255
0.71576   0.0103901   0.0124963
1.21585   0.0262348   0.0189368
1.71658   0.0525199   0.0286229
2.21689   0.0260647   0.0429042
2.71736   -0.00876958   0.0639377
3.38416   -0.0221267   0.0768499
4.40229   -0.0604959   0.148241
5.43191   -0.117785   0.239093
