1297.77	-753.789	3635.53	96.289	-259.603	-321.218	271.908	383.642	-53.3925	-43.1739	17.5396	109.919	
-711.89	-721.931	4896.38	1192.96	-151.618	-284.072	157.438	150.535	97.2876	10.6954	37.4802	-13.3309	
866.451	857.529	-547.406	-242.167	-618.912	-377.674	171.371	292.069	28.8386	-188.179	-42.5471	23.3125	
-1172.76	-139.822	-2108.54	-2441.18	-2503.86	-976.469	-208.879	-78.0072	-518.04	-214.727	28.6802	-8.88879	
2236.69	-4174.6	-3511.9	-711.859	-986.805	-456.791	246.234	-260.894	503.445	1.357	1.67112	45.0345	

699.694	-2399.92	-2140.93	-1392.53	-698.802	-300.696	-1057.09	87.745	-89.2578	-51.1425	70.7866	-59.5533	
182.942	3645.41	4103.66	2369.89	1702.81	583.627	-77.6862	94.4428	204.56	14.3207	20.2724	39.9326	
-1897.9	-464.919	-1007.57	-3.97623	-362.357	436.114	121.292	40.8111	86.9414	-120.689	21.6599	-52.1792	
-260.153	3680.2	4952.29	3125.8	-1549.76	1117.11	488.364	-468.582	-232.696	58.2286	-72.056	2.30717	
1526.46	-671.567	2765.56	1644.03	22.071	1039.49	93.569	-274.128	132.721	-61.4494	-118.196	29.4598	

-16921.4	-11884.1	-6164.41	-13355.4	-7539.67	559.388	-803.795	1307.42	-997.115	-333.241	-285.348	-157.285	
1644.93	491.326	2290.19	1159.19	5586.7	2629.92	715.794	563.009	846.195	472.237	-202.765	-202.162	
1879.7	4227.37	-4878.78	4828.97	1449.94	1038.74	108.828	-1480.41	512.618	382.317	-28.0329	-215.793	
393.608	-9753.21	-3157.25	-4765.76	-1121.2	-6859.24	-13.4116	-1367.82	-410.343	-486.249	-346.656	99.9871	
12212.1	6857.83	23078.7	12268.1	1192.94	1252.79	-2108.07	1083.92	1990.38	-5.05677	-163.94	123.006	

-11712.9	-12619.2	-28572	-8569.08	-9205.8	-4089.88	-3996.09	-1656.8	822.737	-1406.02	-232.837	91.9631	
55.7825	-18919.7	-20658.1	-7729.57	-5069.75	-792.295	490.617	1106.06	487.262	-19.7369	386.479	258.823	
6208.08	11450.9	15103.6	5968.13	4268.63	2082.78	-14.94	462.041	547.547	-301.475	-384.408	172.119	
-7952.15	172.413	-3738.69	2462.95	-1544.03	6207.98	2102.14	-35.3241	165.075	281.861	671.746	-25.6269	
9364.56	6835.22	17548.6	-3304.8	-2362.91	-2878.59	511.733	960.713	198.363	-305.888	-327.452	-133.335	

2965.67	12583.4	17432.9	13219.9	4118.81	260.821	1652.84	1251.93	-464.756	-750.067	-452.938	42.8815	
-5346.77	-500.906	-1289.49	4890.13	2298.51	-1269.42	-806.542	-6.46111	667.521	495.97	35.3501	0.12048	
-4175.18	-1861.46	-10616.5	-6101.47	1826.7	1583.11	1706.54	764.931	-45.3569	-239.316	-158.012	-23.8709	
8702.69	9519.53	-6561.97	-1174.03	2213.8	1104.14	4393.5	4063.16	1134.77	-201.807	1118.38	246.971	
1417.18	-7738.32	6173.76	-5143.67	2039.58	1215.37	-1212.34	-1061.2	178.246	90.7395	-228.901	-167.31	

-977.789	1279.88	-498.462	1365.86	-919.817	1025.34	-74.6575	702.895	44.6728	-21.1832	49.1101	-15.2812	
-611.355	-1959.29	-898.833	-359.856	-1084.73	-765.334	-138.095	26.0602	-84.8377	-11.4216	-33.3892	26.7976	
163.708	-1279.72	-4646.68	-477.677	-473.749	208.635	510.541	-654.75	-47.9486	17.7812	-16.5609	-37.2862	
-3259.34	-3792.56	-8128.96	-737.218	246.542	235.07	34.3251	-591.29	-181.016	124.173	-22.7076	41.523	
-1759.32	-1140.94	38.1481	1934.21	-891.683	-80.27	-173.223	66.8711	-10.6704	-26.7153	-98.6023	13.7156	

1486.64	-235.424	686.934	1956.99	273.467	231.728	480.108	212.975	-25.7004	3.08517	61.4397	-27.3828	
107.085	119.348	4866.66	729.358	414.545	-66.0626	221.294	-16.242	182.684	-78.6838	31.5332	-29.8799	
-95.8538	1429.04	1447.98	209.656	-12.5696	455.549	299.583	8.39664	59.0507	94.9482	1.83505	14.2766	
2533.13	-354.398	140.074	4693.44	1166.67	1038.4	162.327	537.617	98.7555	120.456	-75.3259	8.81066	
-7.97423	-1497.1	-3257.13	-1538.2	-1224.98	310.161	-345.863	-310.144	-119.708	59.0884	7.33799	9.28025	

-8229.27	-4937.47	-1539.87	-400.608	-2527.06	2455.27	3547.53	1053.58	-867.995	-742.604	-47.2024	-428.901	
206.044	-26.6013	2071	646.124	360.248	326.631	647.619	365.48	-62.755	-24.2659	-105.563	91.3834	
-6931.21	-9615	-6640.09	-8958.43	-4043.35	-2108.74	-1289.16	-2029.38	-1336.48	-254.177	597.019	173.762	
454.717	2358.55	2251.01	-1070.75	263.379	319.709	-101.646	64.8485	-104.913	-85.472	144.169	-11.314	
4687	4905.25	17062	3568.21	1381.02	2478.82	-1835.55	-22.737	-1564.42	738.779	-233.285	550.788	
417.153	1523.72	662.248	633.189	1791.39	750.281	19.0976	369.183	138.296	154.196	-49.4066	17.0058	
8706.24	8373.73	18882.1	-3980.33	-1194.15	2285.05	-320.424	229.795	-2327.98	625.585	304.444	762.587	
3046.21	1627.46	3158.33	1011.67	-534.225	362.783	-300.6	352.636	199.405	-19.6038	-67.6625	142.436	
-1045.47	-11173.6	-8289.76	-5046.46	3344.01	-419.91	2771.52	569.695	-1575.71	60.7637	-820.208	101.465	
237.112	2050.17	2684.14	659.645	500.825	-131.876	-238.394	-101.921	-258.854	-153.446	-19.6118	-75.1905	


-6153.92	-28749.7	-20209.8	-23587.1	5138.09	-4642.64	2198.87	-2462.78	-693.215	26.2828	65.5041	250.777	
223.883	-8117.67	-1489.87	11178	904.123	-2398.83	558.118	744.31	173.24	-850.225	47.4535	183.858	
-3185.43	134.679	-30033.2	-20723.1	3888.4	-1990.87	-583.547	307.787	-667.974	-476.257	-214.18	-203.814	
2323.58	10733.6	-21990.5	-4418.4	-3458.14	1810.63	5482.48	-4351.76	1766.23	-1606.71	-664.035	-48.3798	
-2853.28	-9846.97	-56.9768	-9567.18	2150.67	2008.87	-939.275	1104.05	247.615	-739.153	563.403	278.945	

917.506	2747.21	2979.69	2331.33	551.689	-88.4022	-126.436	-187.964	171.288	134.115	-105.498	-23.351	
2459.3	1565.38	227.891	1434.08	-617.631	-47.5455	-428.046	-177.42	-194.546	-83.2923	63.9185	-45.124	
-580.797	1911.9	3031.96	-285.983	743.296	667.495	418.583	-46.487	83.0119	27.9569	27.7642	17.0997	
