0.400225   -0.0400486   1.07887
0.714528   -0.161393   0.84472
1.21409   0.0409658   1.30914
1.71563   -0.591076   2.00206
2.21744   -0.467823   3.00298
2.72003   -1.62998   4.39626
3.39626   -0.162724   5.05453
4.40496   -1.65694   9.42338
5.42201   -0.751875   15.9252
