0.400225   0.00166759   0.149953
0.714528   0.0537581   0.117409
1.21409   0.0715733   0.181959
1.71563   0.140465   0.278269
2.21744   0.154492   0.417388
2.72003   0.147705   0.611041
3.39626   0.209072   0.702535
4.40496   0.0525213   1.30977
5.42201   -0.360897   2.21345
