0.400225   -0.0311093   0.363958
0.714528   0.053071   0.284968
1.21409   0.0418971   0.441642
1.71563   0.0833405   0.675399
2.21744   -0.283663   1.01306
2.72003   -0.0644156   1.48309
3.39626   -0.0498163   1.70516
4.40496   -0.566829   3.179
5.42201   0.407931   5.37238
