4585	2.35307e+06	1.06118e+06
4289	2.20244e+06	993341
3059	1.56925e+06	707962
5744	2.95312e+06	1.33106e+06
4812	2.472e+06	1.11451e+06
5768	2.96718e+06	1.3363e+06
4489	2.30762e+06	1.03969e+06
5495	2.82582e+06	1.27314e+06
5266	2.70408e+06	1.21917e+06
4395	2.26038e+06	1.01789e+06
4839	2.48703e+06	1.12086e+06
4357	2.23709e+06	1.00905e+06
4189	2.15265e+06	969497
4785	2.45732e+06	1.10772e+06
3984	2.04789e+06	922093
4454	2.28816e+06	1.03102e+06
2942	1.5132e+06	681717
4209	2.15921e+06	974352
4024	2.06675e+06	932422
3816	1.95612e+06	882770
3880	1.98887e+06	896783
1987	1.0184e+06	459358
3819	1.95762e+06	883745
3648	1.87432e+06	844673
3560	1.8297e+06	824952
3835	1.97285e+06	888837
3458	1.77395e+06	800218
3629	1.8634e+06	839511
3493	1.789e+06	807530
3442	1.76968e+06	797208
3244	1.66509e+06	750676
3451	1.77651e+06	799539
3194	1.63774e+06	739582
3045	1.56082e+06	705344
4511	2.31982e+06	1.04486e+06
7686	3.94555e+06	1.77894e+06
5620	2.88305e+06	1.30196e+06
6998	3.59725e+06	1.62065e+06
2968	1.52161e+06	686363
2845	1.45965e+06	659233
6859	3.52436e+06	1.58829e+06
2882	1.47652e+06	666660
6524	3.35366e+06	1.50958e+06
2001	1.02541e+06	462059
6361	3.26863e+06	1.47285e+06
6257	3.21575e+06	1.44969e+06
5846	3.00496e+06	1.35289e+06
5713	2.93651e+06	1.32255e+06
5582	2.87113e+06	1.29253e+06
5225	2.6863e+06	1.21039e+06
