95.0226	59.0315	183.226	82.4736	39.8088	-0.0468701	29.5618	7.91686	-0.122182	
56.8783	4.90008	164.202	72.1563	46.6431	9.7254	23.18	10.9623	2.08397	
40.5469	-19.6121	134.315	38.6056	48.451	21.4661	21.2249	12.3793	5.22165	
46.1255	-2.01962	91.7571	5.06765	42.9834	29.9351	19.6807	11.1366	7.24517	
40.5215	44.0924	58.6934	8.91631	37.8047	33.3294	19.9262	7.69677	8.06796	
39.8956	141.482	63.7495	37.5214	36.9812	35.0626	23.147	3.24831	9.29388	
34.1511	229.586	78.9458	53.5155	37.6371	33.7965	21.8504	0.87193	9.97251	
12.9107	19.6799	47.488	24.3952	6.11511	15.6197	2.16065	-0.611951	3.46206	
54.1935	-71.3034	27.7845	14.81	-10.0215	2.57172	-7.54115	0.717745	-2.1901	
117.799	-48.124	19.4161	22.8603	-9.06629	-3.63233	-4.93786	4.4819	-6.29768	
173.731	35.4607	15.742	37.1509	1.02497	-3.95421	6.74167	9.17177	-8.87783	
198.18	118.326	11.3328	45.9346	12.483	-0.587423	19.8862	13.3195	-8.98565	
204.925	170.49	20.2958	52.3579	21.0945	2.4749	26.7719	15.7263	-6.63652	
213.971	215.414	68.1116	66.9656	28.693	2.82518	29.6745	14.9425	-3.95671	
168.944	203.289	161.307	71.0494	35.5433	2.50989	40.4698	6.64014	-1.7624	

11.6123	148.824	79.6469	69.7417	0.130637	25.3468	2.07984	-8.26996	-0.694156	
-47.5419	112.867	26.7557	37.2355	8.63727	29.1012	0.622386	-3.44556	1.29025	
-29.7418	133.835	13.2694	22.9502	13.6875	30.9983	-3.67925	1.57929	1.58055	
34.1904	186.767	40.988	36.4504	19.5428	30.5412	-6.02754	4.34812	0.906644	
55.0311	184.78	70.3065	62.4734	26.4029	23.6864	-7.76146	4.01862	0.463853	
20.5329	108.531	81.2007	70.1458	37.2061	10.8153	-11.4865	1.3221	1.74238	
-9.06659	58.4092	76.7733	53.8093	51.749	-10.6358	-16.85	-2.02416	5.86759	
67.0728	163.425	88.1677	43.3907	63.3132	-11.5649	-16.1587	-0.36412	8.45679	
122.817	155.9	75.9723	48.9585	61.0291	-8.26558	-17.17	2.4659	6.4169	
140.659	76.8547	51.881	77.7711	48.3981	-5.09003	-17.7573	2.65548	3.04807	
154.581	39.8395	46.1032	125.954	33.2456	4.52721	-13.1476	-0.815584	1.21533	
184.423	100.738	70.495	160.111	22.5482	21.7779	-4.91644	-6.98653	1.74509	
205.999	189.679	101.821	151.913	18.8424	36.7622	2.29395	-12.3541	2.64244	
185.828	224.535	114.827	119.522	17.7361	40.4491	6.79118	-14.0361	2.26407	
151.741	183.073	102.225	89.0505	-9.75508	23.8087	0.267614	-11.0467	-2.38631	

3603.21	8660.77	5359.01	3186.68	1694.6	695.844	601.806	293.517	27.9316	
3523.29	9844.12	5881.45	3481.8	1722.17	845.931	868.836	288.315	78.1082	
3964.99	9895.16	6432.75	3736.04	2040.19	779.201	662.874	326.687	48.135	
3558.32	10121.6	6459.26	3761.12	2021.52	788.87	614.597	307.642	32.278	
3401.11	10598	6538.81	3764.75	1888.98	1029.3	963.043	353.81	54.0523	
