-732.466	8125.25	10146.6	11103.3	7755.44	-3793.81	-4581.05	3463.3	9897.07	3608.81	-2166.1	-6059.95	-11615.9	-8168.94	-3095.85	
-26558.1	6397.81	20522.7	29922.7	27606.4	-25212.6	-33365.5	-36267.4	-91997.4	16949.2	77149.2	64097.5	29620.9	7859.68	-53270.8	
-6407.6	6112.29	11534.6	9814.37	-1733.18	-5874.28	5161.26	8846.3	3995.91	7769.52	9205.45	3156.5	766.181	722.566	-13690.5	
39462.4	22172.4	7838.43	-5377.54	-2758.37	518.211	17010.2	66450.8	105929	45769.3	38889.1	36824.2	16565.6	25733	46074	
13901.8	-66426.7	-48085.3	-2149.2	-6371.92	10909.3	49324.5	45296.9	125530	1840.61	-28732.6	-11966.2	24516.4	35062.1	55732.7	
-9125.89	5147.28	34597.5	79212.3	64578.1	-4666.76	52264.6	48507.9	4124.37	-45490.3	-35377.7	-41790.3	10552.6	20337.3	-26250.7	
88336	96649.4	53714.9	-859.833	-34369.8	-20378.4	-12803.8	-4369.4	-78286.9	24402.6	92160	118225	34420.1	87443	98850.1	
-66755.5	-58347.7	-48194.3	10635.5	52641.9	-37148.4	-125141	-137782	-138904	-65408.1	-26758.9	69028	24600.8	-106373	-126560	
297.768	3981.97	-3814.1	30487.7	63351	13448.6	-46028.3	-36365.2	-42445	-14604.7	-62618.3	-27538.5	8689.4	-7292.02	-28753.6	
-2737.17	15119.4	80418.6	91900.8	96785.9	97072.1	97529.1	67216.2	-9067.18	-45775.6	-9610.8	87765.2	122003	185593	149652	
61005.6	60283.8	-7484.72	-29854.2	-43592.5	-67309.2	-46970.6	-29274.4	-76747.3	-47484.1	40156.5	49175.4	-10292.7	-7228.25	34611.7	
-35149.8	25854.7	15002.5	1721.72	50308.8	74038.5	21211.5	40648	135108	-25429.3	57393.9	75141.4	7492.01	-22502.8	-48705.6	
-29814.4	-32389.6	8822.95	37709	55024.9	48996.7	40857.7	16399.5	-234880	-64528	-29319.6	-61013.3	-20429.2	-16112.8	-1020.15	
85335.4	17932.2	-38006.8	-92986.1	-103713	-35647.1	33766.9	50017.5	5344.94	25919.1	16965.6	-12716.1	-32388.4	-8338.16	90592	
-3937.82	-12016.7	-14411.7	-15612.7	-33192.8	-24343.9	-5737.87	10854.2	-47195.5	-1682.21	10916.1	8627.98	-4607.73	-5957.24	-8161.26	
22132.5	49793.6	-5078.12	-25098.6	1751.26	34437.9	11044.2	-82593.9	-112957	-18517.7	-56744	-93195.8	-154.421	-4386.18	-58525.7	
67783.7	17243.4	-37956.3	-63504.4	12499.1	82328.7	63928.9	80183.6	174997	88887.8	45360.5	-13583.6	-10733.8	15336.5	66762.5	
-108013	-81888	-13760.5	97223.6	203977	176781	76585.9	-5954.2	-36904.2	-57176	-55893.8	-27009.3	-21505.3	-59884.1	-143974	
8721.08	11210.5	5969.53	-2042.93	117.438	3280.53	-542.826	-5502.55	-19204	-4208.72	-8057.41	-17043	-6064.56	1288.87	9686.16	
19683.4	4737.7	-1888.59	3619.19	17021.4	7682.52	-63496.2	-76328.8	-123075	-46512.9	-58956	-83918.6	-3807.46	38625.8	39292.1	
-42885.5	-47345.6	-9491.14	29351.6	-13384.2	10280.5	19525	-11500.6	-59531.3	-32514.6	-12648.3	8076.38	15750.7	-19024.5	-76705.9	
-12454.3	-30333	-56560.5	-63586.2	-22638.3	30220.1	-56107.2	-140550	-468036	-177202	-52127.3	33960.5	78921.4	51059	3291.69	
-25472	-57816.8	-63759	-23381.8	-14162.4	-25268.7	2742.58	27929.6	1189.51	-67183.7	-2081.2	81631.3	44988.4	22714.1	-7230.51	
-9308.87	-7628.14	13149.7	28474.4	3438.39	5679.93	24867	35958.2	-62779.1	-62150.7	-51641.8	-26526.9	4178.68	-21395.4	-18230.9	
19304.5	35904.6	56055.1	50803.4	25596.8	15653.7	20118.1	36211.7	24635.5	12955	35485.3	16428.7	1539.43	14312.7	22688.4	
-31699.3	14879.3	30534.8	27091.6	35626.7	-205.485	-34361.3	-14989.5	82490.6	192.841	-24396.3	10368.8	1408.99	-2814.59	-28005.4	
19594.4	35882.1	13085.6	-17931.8	9147.31	30183.3	23652.1	35526.6	174900	94567.8	45865.8	14582.6	12243.5	28501.9	40213	
38705.7	32849.6	6533.75	29766.3	21769.2	-28308.9	-21474.9	-19858.1	77057.1	-56188.4	-54721.4	-72956.7	-5823.57	27195.4	50012.5	
17623.1	30930.8	30756.8	35348.6	19389.8	-38409.6	-60975.4	-27773.5	72032.8	36338.4	36927.8	42273.6	32295.8	25625.6	72.9963	
43424.1	41773.2	26115.6	73391.4	90613	15999.7	-23108.2	22873.2	285344	53682.4	-9127.87	-28984.3	74015.4	129258	81717.7	
49168.3	48423.8	55562.3	93289.6	63704.9	469.969	-17964.6	-20760.3	98225.6	26271.8	-80309.7	-88945.1	26414.7	104448	108284	
-6155.3	-3983.62	-4247.43	-1446.91	3941.86	6744.65	7630.68	612.591	-16658.1	-3034.67	-3571.42	-7779.57	-5006.42	-2205.12	-7257.11	
16332	-1146.1	-14378.4	17392	10299.8	-8095.39	-3389.87	48259.4	-16355.6	651.99	9875.96	-27821	-35034.8	-36209.2	-19895.6	
-1452.83	37103	39734	11216.9	-13266.2	1392.75	44302.7	47728.4	115578	28463.7	30534.6	18446.9	-17051	-39848.7	-50413.2	
2294.93	-19391.2	-6161.88	40620.2	22205.7	-52288.8	-84350.9	-37206.9	83747.8	83237.9	37274.1	35409.9	-4168	-34833.3	-8775.03	
111143	69899.1	89388.8	170954	124733	-23568.4	-34377.4	39710.4	80843.5	86932.8	-26142.8	-92487.9	-55967.8	-42365.2	38171.9	
4993.38	9454.04	5694.17	-5287.25	-10318.9	-3191.07	-1558.59	-1579.24	-12037	-1387.94	-509.351	-4.11956	-996.961	-3820.43	-4567.17	
1566.5	40486.4	3567.43	-32175.7	-35070.3	-24788.9	19795.8	48226.6	121057	-2872.53	-10065.7	-6950.61	-17766.3	-43411.5	-52621.3	
-49652.6	-56055.1	-83362.4	-63323.9	-36714.6	-28213.1	-77942.3	-93125.9	-56029.2	-21263	-27669.3	-89752.3	-45766.3	-54239.3	-41241.4	
35546.1	24934.4	-6349.36	22.9431	46298.6	50804.2	29194.7	-32161.7	10913	45562.4	62332.7	95884.4	-7137.06	-9211.08	34533.2	
19936.1	31489.9	7345.47	-2341.72	-3951.91	-13090.9	-9935.69	35663	211444	170169	112305	12150	-208.255	-11841.3	9741.3	
-28674.2	-8266.95	15653.6	44891.3	46479.6	45766.2	72759.5	66900	58312.2	-50025.6	-41498.6	-10811.1	20210.2	38034.6	-21817.3	
18337.9	-7242.91	-10394.6	-46172.6	-81861.6	-36401.3	11518.2	16526.5	128255	-21628.1	-53640.5	-69337.4	-58500.5	-49133.6	5920.46	
7452.17	1846.79	-43447.6	-51903.1	3326.22	1251.95	-7021.6	-40936.2	-139898	-65760.4	-42930.4	4945.84	63307.8	11462.7	-26781.2	
54181.9	42865.2	24058.3	35512.1	25181.5	-11844.8	-21117.8	-17717.4	-13263.4	-2927.46	-761.123	37534	53340.7	32897.3	-573.008	
5607.23	6505.39	6733.06	1619.66	-3826.18	1517.27	6125.28	11632.8	28824.7	9193.8	4204.54	4658.22	7915.34	12196.7	11618.9	
31527.1	53678.2	40354.2	-14140.4	-48417.2	-52131.3	-58288.7	-39401.1	-26434.6	-8574.59	35486.9	37408.6	23598.4	37405.2	16702.3	
30697.9	28441.7	36939.5	35808	-4266.36	-3433.76	-1632.96	-19094.7	36348	28800.3	32326.6	-9121.74	-37197.8	-58860.5	-10813.9	
35732.2	91329.7	77427.1	48830.6	18456.9	-13658.6	-54788.6	-46946.9	-93520.1	-69078.3	-68758.8	-80936.1	-20036.4	9576.01	16821.5	
4017.36	-23624.6	-18227	8263.36	14727.7	16969.5	-18228.1	-99076.8	-116635	-24682.8	71021.2	94317.8	27569.7	-26423.3	-21605.8	
-4244.08	7928.83	18561.4	11293.4	5437.91	30770.7	15318.4	-3367.39	175513	44593.2	102676	175229	78323.7	46711.8	20245.6	
-2475.57	61923.2	76862.3	37115	-2668.92	22846	-366.646	-10577.3	17214.2	29196.9	6417.17	-28666.8	-30817.5	-10110.7	-24892.1	
-49138.5	-35938.7	719.942	15325.9	17930.6	42261.5	62587.6	9716.94	-82136.1	-121144	-35416	74371.6	37907.5	-26923	-75734.1	
-548.142	29170.4	14661.1	-48882.1	-44110.9	-10081.6	-16371.9	12198.1	-12498.1	-41147.6	-48627.2	-33735.8	14739.3	42478.6	30702.7	
49147.4	-40319.5	-93833.2	-54014.9	-864.47	85743.7	149542	124874	-128240	-67176.5	-22561.8	-66493.9	61493.2	129552	110586	
11217.6	-20615.6	9274.59	33732.6	33167.2	10055.8	-16120.6	4736.31	-44466	-26569.7	-54622.7	-37842.8	11566.5	25344.6	16605.7	
-38011.6	-32373.5	-10390.3	-42547.1	-35361	50744.3	79282.4	63721.3	-5463.59	-103112	-64896.5	-63341.4	-48928.1	-39891.3	-38584.3	
-101394	-65016.3	-24700.9	21418.6	112917	65857.1	8813.24	42965.1	29666.1	-11608	-72305.8	-64091.8	12858.2	33196.9	-15960.1	
-36718.8	-8795.11	5642.01	45415.4	61211.1	-33758.3	-49906.9	24044.6	142217	156866	111756	19259.2	45038.6	74504.2	20955.8	
-56081.5	-35489.2	-4189.95	45524	91319.6	66887	57223.5	40371.3	-89399.8	17886.8	141318	227376	113088	109208	45133.4	
11709.3	-26161.5	-3073.32	21956.8	10458.1	3050.15	16772.2	56685.4	150999	82710.3	68833.2	38892.7	24321.2	54167.8	80130.5	
-13361	27718.7	33312.3	-3487.85	-59082	-37500.1	-33761	-50741.3	-83863.5	-54540.1	-56856.4	-5482.65	14294.6	25478.7	-37616.6	
965.259	-1722.68	2964.8	-4863.57	-22987.6	-54929.4	-77496.5	-31711.2	-81883.5	-15139.1	26320.1	46509.1	-7364	-16393.8	-15987.3	
-1991.36	52203.6	41224.8	27501.3	41698.2	17465.6	-17573	-40803.4	-47992.1	-21298.5	10199.2	50116.4	-27264.8	-41484.3	-35103.3	
-9278.61	11120.8	11447.9	25249.6	-26414.1	-85566.7	-121822	-87287.5	-132238	-28161.1	27351.5	51948.5	-18295.5	-58825.9	-60751.9	
-14607.5	-10928.3	24980.8	26546.5	57393.7	82966.9	57683.2	53482.8	82961.2	-13736.9	18940.9	47178.9	-9695.6	-5253.49	-1045.74	
38339	785.89	24446.2	27374.2	57132.2	107648	45884.5	-50024.5	-122190	109997	51749.9	-25783.4	-9611.71	58885	114059	
-54200.3	-25464	32817.2	61750.6	50151.3	18154.8	-17504.9	-30250	-176193	-163157	-56913.3	71615.7	14249.1	-56681	-94573.2	
-2694.52	-6449.67	5179.03	-17446.6	-37885.2	-10414.3	45201.3	64271	10461.5	52627.2	25172.8	48720.6	37535.3	27868.7	14147.4	
-64474.5	-65427.8	-64992.4	-50733.7	-3957.35	-7550.36	21163.4	30038.9	-18861	50822.9	28189	-4431.86	26203.7	40525.4	-35831.8	
-7056.69	-31990.4	-69365.8	-85760.4	-66890.2	-367.266	8067.38	6278.25	86393.8	-2869.81	-20298.1	4604.82	42218.8	51699.5	718.926	
1408.37	-4007.57	19577.6	-16031.2	-82173.3	-16187.6	38774.2	-11214.7	71830.2	13330.5	-338.892	-24479.2	21857.9	45297.2	62134.7	
-46418.4	26025.8	1862.84	-39468.1	-40937	5342.52	-16646.3	59218.5	136844	38433.2	14797.6	47783.7	-2140.8	-68309.8	-152588	
37925.4	46474	20987.3	-4988.34	30231.6	33580.3	-21115.5	-62524.1	-18336.7	-77705.8	-52344.9	4031.74	29642	22133.5	21202.9	
40694.7	40461.8	11176.5	14413.2	44442.2	67966.6	52697.5	35847.4	161613	32046	34116.3	32872	-16629.2	-57036.5	-75628	
-75779.9	29525.2	54881.5	70245.6	67006.5	7652.83	18276.4	59492.4	106105	54437.8	-30108.5	-92309.9	13716.2	60689.7	-69659.4	
-20176.6	-22399.5	-25689.2	-27536.7	14469.7	44480.1	32365.3	32275.1	118516	78865	64432.7	21209	-7873.04	-38906.8	-47419.3	
-569.361	-33205.5	-21948.3	13011.9	42403.5	15242.9	-27290	-21503.8	127781	-4060.95	-59809.3	-97055.6	-48767.3	-21582.3	37697.5	
