1116.22	2955.6	-147.05	63.3931	278.205	-126.218	
1.27345	1893.08	611.551	430.581	217.907	83.1078	
470.38	-296.03	43.3862	318.283	87.7698	-79.8257	
690.957	-604.984	-369.151	-75.8902	-197.852	-352.111	
-459.005	-98.687	-358.952	-642.269	-163.898	-217.156	

1198.86	3611.13	1821.92	507.347	686.719	33.6302	
-1105.57	-235.422	-688.191	-17.0798	226.465	-588.444	
297.399	254.629	13.3878	-185.633	562.421	-46.1621	
382.209	4266.21	1793.41	272.041	64.1586	50.3055	
-100.173	-1368.69	-160.628	-12.6455	49.2428	383.286	

663.044	1318.24	73.9088	-426.534	-66.024	119.633	
160.172	2947.77	1091.61	162.063	-274.198	77.5027	
-238.402	-1564.78	-57.7701	-140.983	-48.2795	60.2623	
-641.387	-1228.52	223.693	246.483	62.4286	175.374	
-637.476	562.591	317.47	350.635	-71.0773	-150.678	
1076.52	2210.14	1046.67	286.715	-96.199	23.2233	

218.059	2187.1	218.87	-45.418	14.4602	-14.8208	
306.927	-270.341	446.525	151.04	-7.43433	-5.3323	
754.625	1525.01	664.257	-80.3665	-139.88	117.199	
-1050.68	-814.592	-747.801	175.286	213.966	29.1387	
-1035.71	-1388.14	-1330.68	-1126.36	-176.723	-249.522	
1005.2	1153.38	250.995	125.62	73.1972	-80.9358	
215.473	-2865.69	106.796	-313.975	-95.8081	-343.91	
-56.9734	-355.018	426.395	192.494	-33.5531	-156.383	
-92.5296	1128.71	410.266	494.223	198.573	298.152	
-298.288	-979.618	-795.86	-302.896	242.123	-6.12119	
830.285	2245.03	915.797	268.758	220.283	119.524	
918.777	824.247	191.347	96.5584	484.734	97.696	
99.3555	238.132	-822.605	-1088.14	82.6961	80.7417	
443.148	1417.33	-2.88635	260.393	-610.5	-425.253	
64.1372	-825.153	-892.061	227.326	-342.314	138.433	
597.964	507.448	328.634	267.252	69.1049	-43.262	
1201.54	266.115	602.538	132.345	-47.3202	-156.254	
1702.14	1898.42	1803.54	316.366	356.276	128.558	
536.997	460.091	21.5246	131.464	166.667	-92.6522	

612.329	721.499	-628.827	-573.102	-57.8814	97.2775	
-1425.22	-758.211	-510.109	-702.758	22.6916	-199.755	
819.093	1264.36	883.815	605.999	188.475	-95.3104	
-721.15	-707.481	29.3595	80.6304	-262.533	114.713	
-98.3256	-2060.03	-684.684	-706.528	-132.677	-163.616	
1161.42	3274.39	1081.94	-44.3729	113.485	-154.523	
1157.32	616.007	466.307	879.303	424.125	62.4583	
-408.285	-152.764	-305.475	328.794	148.57	315.864	
-865.754	902.168	-542.32	-10.0926	-113.059	-85.5123	
-1264.26	41.3727	231.802	-291.018	258.525	94.3773	
-1539.08	-3105.52	-1725.9	-1700.96	-676.541	-550.635	
-598.366	-1553.76	-577.327	-613.38	-252.615	-210.293	
578.828	808.699	388.435	59.2499	-334.47	111.411	
-795.564	-937.627	-157.231	-345.579	-91.637	-107.052	
681.902	911.323	537.394	465.888	407.843	24.6955	
281.87	605.154	12.7482	370.692	166.021	-182.321	
-579.665	-2106.27	90.3564	-219.234	312.903	-133.913	
-1107.5	-876.234	-331.105	-27.8548	-722.721	162.012	
-677.759	54.296	556.664	-509.202	-311.355	-201.62	
54.8131	1487.47	-78.4158	332.88	354.773	206.654	
-715.559	-2158.72	16.1275	-640.165	-208.524	-203.291	
-415.672	419.98	-392.748	-331.115	-72.4463	-156.957	
-1879.49	-1009.45	-1661.05	-1128.04	-742.887	-267.661	
136.905	-412.708	147.995	-199.934	620.05	-138.316	
-662.607	-589.635	-908.43	-383.314	37.496	-23.4226	
-584.255	1025.11	474.463	-19.1606	68.8464	153.84	

1125.91	326.356	-767.727	-501.509	698.828	-391.953	
892.081	2827.57	1154.89	695.612	61.2716	193.762	
975.175	7.49989	740.745	217.929	110.937	96.6991	
-1191.87	-941.943	-285.455	-457.76	-135.717	63.6142	

345.619	1267.29	-1451.43	-127.492	59.5131	13.9036	
-1824.34	-1516.72	-397.178	-21.6037	-53.5279	79.8456	
530.447	1324.81	1119.09	1016.85	361.405	-79.9967	
-1430.97	-2236.89	-339.888	84.4622	97.5321	-47.5827	
1178.45	409.344	74.5303	-183.165	-286.518	12.517	
757.602	-674.745	-320.17	781.805	-311.924	-290.409	

367.187	257.637	934.935	210.878	300.672	-149.662	
1357.44	2693.05	944.324	543.243	237.369	62.5707	

554.277	-257.642	679.178	481.078	-284.023	-16.6736	
-166.099	-131.327	-159.064	543.294	-271.835	112.891	

-950.065	-4371.14	-851.322	-1994.77	-282.426	-710.338	



990.732	1865.12	1729.22	216.355	-209.452	19.5327	
-2022.41	-2106.31	-911.75	-605.021	-647.808	-165.605	
-445.371	95.7565	248.595	117.405	4.23327	94.0136	
1538	4585.96	431.358	-104.512	-3.69166	195.005	
-836.789	976.401	582.763	493.798	-35.6492	194.724	
1200.35	352.194	777.03	390.583	191.31	202.49	
888.168	792.241	-50.764	-463.401	-21.0979	61.5306	
-136.464	965.204	655.614	1292.35	257.144	86.9832	

-1703.54	-1572.67	-506.057	-737.799	91.7488	42.6809	
246.107	-866.82	-324.103	43.7211	-193.486	-5.26779	
1041.96	1681.33	707.825	234.515	364.409	115.632	
-691.386	-831.941	-51.2666	239.686	258.021	156.154	
-1108.53	-548.427	-258.451	-396.29	-405.319	-250.673	
323.256	369.303	-326.355	-415.883	133.673	-40.6782	
-1127.29	-2654.75	-169.921	196.846	-26.218	-1.68301	


340.705	-643.314	-543.065	-194.877	-141.992	23.251	


951.028	1018.95	669.051	1182.24	135.996	94.7328	

-756.458	-836.279	-740.583	-805.502	-482.919	168.815	
-902.874	-1761.65	-2017.96	391.672	38.9235	411.383	

-94.2119	-102.086	-96.0755	0.0686661	35.8828	-4.49089	
4.31547	2.36934	8.78291	2.15372	-24.9784	5.43144	
-121.051	-78.4324	-86.0477	38.446	-29.7025	22.4343	
-117.196	-264.447	-80.6269	-8.07538	30.2287	5.31727	
-35.0941	78.5243	-16.8237	-66.2464	9.55142	-12.1375	
63.956	53.6231	33.4886	11.414	25.5878	8.15037	
68.2298	90.0393	99.4376	20.0206	-27.7173	-4.42873	
-72.7165	-44.9963	-42.5372	-27.9052	-39.3978	-7.90671	
-368.73	-187.613	-203.335	-115.786	20.6328	-14.4582	
9.95159	-51.0617	-50.4783	-5.49549	5.43526	-3.83847	


-15.3923	616.553	-17.3677	105.549	41.2313	-343.724	
265.473	1115.92	994.009	515.506	331.832	-68.4795	
-335.062	-2228.93	-79.119	-8.52713	31.6305	149.502	
78.9979	-1191.14	-556.583	260.549	-75.6159	63.9346	
91.7703	-444.81	-748.787	-73.2936	-107.021	1.06846	

1094.16	705.922	292.201	-92.3546	103.351	143.37	
