460	240198	90271
423	220146	82908
433	226083	85132
457	238710	89484
6060	3.18859e+06	1.19093e+06
6112	3.2131e+06	1.2018e+06
6006	3.15949e+06	1.18166e+06
6101	3.21063e+06	1.19991e+06
6641	3.4934e+06	1.30605e+06
6843	3.60042e+06	1.34621e+06
5831	3.06394e+06	1.14591e+06
5371	2.82906e+06	1.0561e+06
7199	3.78407e+06	1.41559e+06
7450	3.91606e+06	1.46535e+06
8344	4.38417e+06	1.63883e+06
7792	4.09578e+06	1.53174e+06
7291	3.83297e+06	1.43527e+06
8358	4.39529e+06	1.64399e+06
9246	4.8724e+06	1.82031e+06
8716	4.58073e+06	1.71365e+06
9895	5.20004e+06	1.94413e+06
9693	5.09315e+06	1.90562e+06
7728	4.06189e+06	1.51972e+06
7516	3.95826e+06	1.47895e+06
11469	6.03869e+06	2.25624e+06
10625	5.5905e+06	2.09124e+06
1293	677020	253566
5919	3.11724e+06	1.16485e+06
10923	5.73666e+06	2.14716e+06
5785	3.04322e+06	1.13747e+06
5533	2.91036e+06	1.08854e+06
11552	6.07039e+06	2.27298e+06
10284	5.40808e+06	2.02318e+06
6536	3.43332e+06	1.28521e+06
11980	6.29883e+06	2.35475e+06
13592	7.12911e+06	2.67016e+06
9510	4.99796e+06	1.86796e+06
4878	2.56808e+06	959185
388	200616	75705
6487	3.40912e+06	1.27555e+06
13884	7.29601e+06	2.73091e+06
15814	8.30572e+06	3.10964e+06
377	196742	73643
5738	3.0148e+06	1.12883e+06
14088	7.40893e+06	2.76899e+06
332	173971	65095
8021	4.22237e+06	1.57756e+06
9120	4.7954e+06	1.79369e+06
339	175604	66145
17998	9.47607e+06	3.5381e+06
11103	5.83474e+06	2.1847e+06
12183	6.39918e+06	2.39588e+06
8813	4.63668e+06	1.73395e+06
278	144230	54345
8852	4.66033e+06	1.74139e+06
5762	3.02902e+06	1.13321e+06
15479	8.1301e+06	3.04244e+06
266	138490	52100
7375	3.8857e+06	1.45118e+06
6099	3.20792e+06	1.20001e+06
5781	3.03856e+06	1.13633e+06
9349	4.90976e+06	1.83716e+06
12392	6.50968e+06	2.43595e+06
303	158360	59416
9238	4.85416e+06	1.8166e+06
307	160316	60259
6323	3.32525e+06	1.24389e+06
21877	1.15036e+07	4.30289e+06
4889	2.57186e+06	961014
317	165079	61988
9942	5.23211e+06	1.9541e+06
8326	4.38223e+06	1.63706e+06
9988	5.24771e+06	1.96418e+06
313	164094	61382
10977	5.78045e+06	2.15826e+06
6402	3.37122e+06	1.25925e+06
10101	5.31113e+06	1.98583e+06
8387	4.41136e+06	1.65038e+06
12062	6.33424e+06	2.37226e+06
6047	3.17385e+06	1.1882e+06
15611	8.19561e+06	3.06693e+06
8071	4.24226e+06	1.58675e+06
6818	3.58543e+06	1.34174e+06
7693	4.04704e+06	1.51318e+06
5407	2.84584e+06	1.06368e+06
5918	3.10856e+06	1.16348e+06
11264	5.91668e+06	2.21516e+06
7118	3.7424e+06	1.39861e+06
10146	5.32821e+06	1.99608e+06
4734	2.49264e+06	929932
7781	4.08734e+06	1.53031e+06
8662	4.56167e+06	1.70388e+06
10569	5.55111e+06	2.07881e+06
6018	3.1637e+06	1.18347e+06
11500	6.0471e+06	2.26136e+06
8336	4.38563e+06	1.63921e+06
7665	4.02566e+06	1.50667e+06
13296	6.98461e+06	2.61391e+06
11648	6.12766e+06	2.29032e+06
6474	3.39904e+06	1.27197e+06
14038	7.39583e+06	2.76058e+06
8064	4.24394e+06	1.58658e+06
13111	6.89302e+06	2.5787e+06
6298	3.30841e+06	1.23902e+06
9402	4.95215e+06	1.8484e+06
15294	8.04054e+06	3.0085e+06
6363	3.3481e+06	1.25135e+06
10568	5.55982e+06	2.07834e+06
10469	5.51139e+06	2.05866e+06
11324	5.95861e+06	2.22768e+06
7525	3.95535e+06	1.47876e+06
5389	2.8325e+06	1.06017e+06
11661	6.12989e+06	2.29404e+06
10183	5.35555e+06	2.00242e+06
6042	3.1772e+06	1.18737e+06
7812	4.10622e+06	1.53649e+06
6742	3.54569e+06	1.32525e+06
12494	6.58056e+06	2.45749e+06
15266	8.02315e+06	3.00104e+06
17959	9.46121e+06	3.53161e+06
10167	5.33547e+06	1.99643e+06
273	142600	53541
7133	3.74904e+06	1.40245e+06
10810	5.67949e+06	2.12575e+06
10765	5.66133e+06	2.11918e+06
299	155866	58295
305	159638	59745
8039	4.23249e+06	1.58183e+06
308	161626	60639
9853	5.18035e+06	1.93858e+06
6203	3.2604e+06	1.22016e+06
7178	3.77803e+06	1.41038e+06
283	147625	55315
5894	3.09549e+06	1.15965e+06
9106	4.78532e+06	1.78997e+06
277	145092	54477
309	161056	60393
10975	5.76617e+06	2.15957e+06
9685	5.0931e+06	1.90486e+06
211	109541	41200
6413	3.36424e+06	1.26075e+06
7851	4.13339e+06	1.54427e+06
12061	6.34354e+06	2.37172e+06
5920	3.11376e+06	1.16349e+06
6548	3.44943e+06	1.28799e+06
8704	4.57062e+06	1.70928e+06
