3068.5	1211.11	-990.67	1779.88	1677.49	1429.95	746.312	-1098.84	-174.533	-1458.43	
-12690.6	-5709.36	2072.39	18547.2	1164.45	3275.63	-6758.95	2636.88	-3348.91	3291.71	
360.129	2544.35	-108.575	-2931.23	-1894.98	-198.299	-328.684	-1106.69	-641.689	-1253.77	
-7079.49	-774.482	20247	3750	-24943.6	-19322.2	-4235.9	-14506.8	-3207.8	-9068.04	
-41900.1	-5592.02	-4682.13	-23635.2	8783.82	957.779	938.914	-10180.7	-16559.9	-14570.5	
-74827.1	-39497	-47435.6	15069.2	-11911.2	4521.99	8208.84	-23922.9	-25866.2	-5246.99	
5219.71	12126.2	2714.55	-1046.34	-4639.41	-3274.33	-3096.96	1247.03	668.342	3259.81	
-5935.56	-4259.01	702.533	14184.8	18583.2	-5695.52	-5089.69	-972.893	-29130.2	-6535.88	
-23465.5	-31731.3	-19563.3	27949.2	22297.8	-2652.94	-2424.64	9002.36	10750.2	5084.42	
-19611.5	9961.93	4637.71	-9804.86	18357.9	29132.6	7460.7	34984.7	23572	2035.19	
1342.9	-24179.5	46120.7	28768.8	26005.3	-25654	-17065.4	-2364.88	-14512.3	17184.9	
-4059.44	665.337	593.3	957.797	1760.15	1450.35	1070.83	2663.92	3201.49	-789.01	
-39352.8	-22671.2	9997.31	-3264.36	34640.3	24520.1	-10417.2	5852.82	-20757.4	941.063	
-5026.4	176.303	1987.98	-1726.14	-1515.68	-1179.1	89.0651	-33.3233	2599.39	1785.51	
-36364.3	5762.04	2682.19	-11257	-7715.97	14173.6	11457.4	-10980.1	13470.7	-7299.2	
7198.35	129.331	-3884.17	-1569.52	18114.4	11718.7	-4139.96	-11627.6	-2661	15301.4	
-392.665	-18904.2	-1415.08	13174.9	1566.22	36032.2	42971.9	9205.86	20421.3	-9548.53	
49855	5126.88	34684.7	-19426.9	-12916.3	4475.79	-19065.4	-3586.95	6125.69	29086.7	
9135.25	22192.6	32160.6	14879.9	-2013.82	-12243.3	9224.35	-3607.72	-4692.75	7232.9	
3260.2	664.853	1432.79	-57.0688	-1822.52	-381.716	219.702	-1310.31	-774.183	-1023.98	
16998.9	3341.22	10194.2	16652.3	-1422.96	761.516	-113.613	4454.12	23390.2	9472.54	
4213.52	-5853.27	32532.6	18494.5	-26727.9	-25277.2	9732.32	-2348.4	-12698	4798.85	
-1942.76	1180.97	2107.86	1019.9	-272.75	1092.9	4096.74	2575.07	-34.1209	-201.535	
-30730.1	18726.7	-12117.3	8006.91	23324.3	-6083.15	20115.7	12519.2	-7062.62	10119.6	
11207.3	54522.4	22143.3	-10393.2	-12711.7	-8859.44	7869.38	11548.1	-6830.55	7016.32	
-2996	-1823.71	-1542.86	-459.794	564.484	-304.942	936.871	1363.59	910.352	308.19	
-3303.07	-5037.07	-750.91	1744.28	162.716	-337.972	-1451	-2435.64	-839.265	-373.072	
54215	38766.6	-17625.4	-3908.05	-10639.6	-15424.3	-16079.9	-1404.54	-9518.29	1639.36	
2588.12	1721.6	1703.26	-851.459	-725.777	1620.12	2658.92	1404.42	-1052.29	-781.407	
-3760.18	3.17808	-4561.27	-4778.68	-11200.1	-8221.2	-2618.98	-1792	-348.171	271.216	
-35870.1	-33231.6	-24132.1	-16305.6	28709	16629.2	3242.65	-11589.5	-11243.7	4606.04	
68271.3	3981.98	-7818.66	-22300.8	-17358.8	-22476.3	-21842.3	-27771.9	-12198.2	25460.8	
9696.45	4814.67	-33830.3	-29577	951.953	6299.34	23234.7	16320.5	15289.8	275.062	
-3281.38	-24858	-5327.9	-554.172	28933.4	13335.1	2252.5	2922.25	4887.25	-14808.7	
2474.15	-3785.05	27896.6	11206.4	14369.4	11681.9	9194.53	249.111	11267.7	29504.2	
262.192	14487	14404.4	22766.4	10875.8	20487.4	20455.2	-6302.03	-4612.24	21461.8	
14337.8	-22470.6	-13835.6	-703.539	-34136.5	-11342.6	10629.6	2835.45	-12060.2	246.907	
57515.2	-22689.9	-10311	15838.2	-9523.8	-9812.68	8057.73	12320.6	-4221.81	8623.01	
-35484.3	-50822.5	-18197.8	1124.14	-20996.5	-5107.22	17433.3	-772.407	-3033.8	10435.6	
-24894.6	-14709	-24176.2	-1708.99	-1152.24	5306.36	-2420.64	-803.543	4916.38	9205.65	
-39420.5	-28614.6	-13361.9	13598.5	7517.48	1040.94	3929.04	-5674.71	7366.78	3234.95	
-75154.4	-1142.1	5899.57	11912.4	-23719.3	-21689.9	13986.3	16309.4	-30877.3	-40174.2	
-5926.72	-11210.2	11085.2	74494.5	28783.2	23379.3	9894.44	-973.751	-13483.8	11527.7	
24241.4	70039.4	17126.9	-17835.8	-10738.6	-1150.94	19567.7	1192.64	-3586.22	27992.8	
20268.1	30628	5021.75	-4317.04	18973.6	20910.4	20680.1	17957.2	8961.59	8675.11	
3309.1	-17769	27381.6	14636.7	-2400.8	-895.597	-611.067	-6830.19	17221.4	-485.696	
-19597.6	-20728.6	-40648.3	-12746.2	11544.8	1761.24	-18789.1	-3763.84	5430.85	10844.3	
32201.3	17712.7	-8455.31	-31178.8	3828.06	4129.07	11922.5	17506.3	8364.67	29201.9	
-29992.8	20069.1	164.375	23724.6	6317.36	4675.39	-15980.5	-18912.4	22965.9	6337.19	
-30391.5	-30302.2	-28403.8	-7532.46	62075.9	21010.6	-24964.6	-25703.2	7944.38	-426.119	
11143	33674.1	20398.7	-1602.08	15603.3	30622.3	-17418.4	675.971	-14442.2	-21306.3	
11024.1	-5896.66	8587.84	5465.37	6993.52	6941.57	-12958.4	-9588.8	-1658	14891.3	
-25293.7	17059.2	-25226.1	-7828.8	-10737.4	-8385.57	17951	-2558.72	10738.6	513.897	
1415.75	3456.26	703.498	-3016.04	-2643.5	1735.16	-1435.68	-2444.7	2058.74	2949.42	
-2446.76	21020.7	-2090.57	4133.94	11621.2	11673	11182.4	-4796.97	-10973.4	-5242.24	
-8048.39	15015.7	3029.96	28014.2	7267.94	13023.9	20792.6	1304.27	-2930.32	-10561.9	
-37032.9	19578	-7568.55	22407.9	30612.3	-17692.2	5873.08	41715.6	34615.6	-12117.1	
5166.78	5029.75	1136.55	30632.1	35845.9	33911.8	9169.05	11437.6	10485.9	27185.8	
71557.6	22486.8	11041.4	2249.47	-649.812	6965.27	-3686.89	-4680.97	-2654.75	37983.9	
30857.6	-18510.6	-15175.3	1938.37	17000.5	12162.4	25058.7	-2620.55	-17913.2	-8623.4	
8403.53	-11476.8	29268.6	23943	14247.5	25662	11587.8	270.706	17768.5	18416.8	
-39392.9	-44225.1	-40481.1	4324.52	3385.08	8938.84	-2095.05	-18328.6	-9987.25	-11733.4	
987.256	39705.8	59813.3	-18423.5	-21097.1	28932.9	11019.9	-7173.43	-6002.57	-2471.56	
11194.3	10832	41595.6	5954.87	14103.7	10015.4	-2157.41	-6835.23	5480.93	8999.12	
-3788.55	-28271.7	-79023.8	-36983	-6940.01	15388.5	15340.6	15802.8	38459.8	-1528.12	
12639.9	1314.11	8366.69	62138.7	78943.2	16772.7	-39362.3	-19551	1986.66	-16344.4	
-27129.6	-19395.9	16872.7	12677.1	-3357.69	-3268.2	-4036.4	-3139.68	9188.13	-9997.01	
16847.3	-12552.1	42.0841	540.841	19761.4	21643.3	17403.6	-10112	-15656.2	-2274.92	
-8179.16	-38615.7	-11780.2	12637.7	11755.6	8175.82	-1953.62	14953.9	10873.3	8901.54	
8338.06	-12082.1	10336.6	-8079.56	2159.07	22410.1	12751.8	-23654.7	-11501.3	13644.6	
13808.4	6519.42	-18065.8	47120.5	-581.152	8729.93	31112.2	20497.2	-3996.99	2956.51	
6088.8	-13388.1	-9313.34	-16746.5	-17948.6	-326.305	7808.45	9286.03	6141.86	9625.1	
16785.3	9291.56	9674.67	28049.9	25913.3	-4052.93	9665.06	20483	54019.5	35795.2	
-12209.9	18133.8	26403.7	11398	29405.8	30588	-5216.54	2037.05	14351.7	24831.8	
-50445.1	13639.2	-36556.4	-23219.4	2906.17	11083.2	850.574	-4130.85	-18388.2	-23902.3	
19278.7	-9123.93	-1647.28	6506.61	-15955.7	-27028.2	3271.1	519.96	26047.8	18026	
10908.3	37110.6	38584.2	27345.8	27387.6	4515.63	-11868.1	23103.4	14074.6	20769.5	
4113.48	14783.2	-12842.3	-24080.5	10352.3	10438.8	5515.29	-8757.4	5161.06	34834.7	
