0.430821   0.000409835   0.00246919
0.889112   0.000991442   0.00336267
1.24444   0.00473172   0.00445967
1.56846   0.0084294   0.00463237
1.9662   -0.00877029   0.00459268
2.46438   0.000661457   0.00469067
3.0892   0.00130359   0.0046215
3.81692   0.00226347   0.00485414
4.61738   -0.0120125   0.00484224
5.51839   0.00262801   0.00478106
6.59186   0.0021019   0.00444866
7.84182   -0.00672204   0.00446815
9.23655   -0.00275091   0.00436435
