0.430821   0.0306036   0.00143845
0.889112   0.0548591   0.00195895
1.24444   0.0750114   0.00259803
1.56846   0.091108   0.00269863
1.9662   0.0961456   0.00267551
2.46438   0.102808   0.0027326
3.0892   0.104819   0.0026923
3.81692   0.100003   0.00282783
4.61738   0.0967042   0.0028209
5.51839   0.0855867   0.00278526
6.59186   0.0720089   0.00259161
7.84182   0.0680006   0.00260296
9.23655   0.0534159   0.00254249
