4872.26	-1301.27	-1290.37	-1575.32	-3844.51	4755.06	-5864.26	-1226.43	-1772.97	3233.45	-293.654	10557.8	-2036.29	-5828.83	-8320.45	14209.1	16549.9	3216.33	8629.24	7659.91	-2307.65	8095.19	-15252.1	6971.86	1383.31	-33000.1	4144.12	6004.49	-6758.26	-14439	-1580.13	-1388.43	6925.66	-16572	9989.92	
-1714.99	6986.69	-3178.28	-6757.41	-2971.83	-900.137	-258.7	3198.87	-7456.45	-7707.3	6811.4	-22196.9	-57.5541	-6083.67	-9118	-1842.79	8912.12	1632.91	5273.78	25304.3	-23553.7	5659.59	-37480.6	11009.2	3499.43	20371.1	14627.8	-12511.1	7279.77	-213.757	3319.08	-19068.6	27859.4	34818.8	2944.6	
-2061.35	1341.62	-2789.59	-15393.5	-6180.13	-3993.87	1102.95	5293.25	-7283.25	10476.1	-11232.4	-6985.16	4843.13	-13899.3	-10736	20448	9601.66	-7946.37	7926.31	5838.52	17074.3	-5263.44	-15386.1	-11281.3	-3972.71	5684.63	-33211.5	36194	12527.7	25183.6	23068.5	-16591.1	-30917.6	-9160.09	-2689.52	
-3922.83	2690.68	236.891	6494.52	5304.43	-1140.53	1339.05	1440.23	528.275	-3691.17	-7761.43	10103.4	10075.1	-26955.7	8844.26	14773.3	-445.111	-774.985	21258.4	-19777.8	-13854.3	-8730.68	27310.2	-5826.64	-16872.1	27372	-3134.16	476.685	16951.3	10935.9	6279.83	12549.5	50989.9	31145.4	2866.25	
52.6102	-5137.64	-372.601	-4579.56	-1567.85	-10111.2	-1433.5	-696.763	-8754.16	545.92	-1712.14	-3715.35	-2679.7	4168.63	-4486.75	9346.77	1054.85	-8864.81	1634.27	-499.14	20116.7	-4141.66	26978.6	-16101.3	6269.85	-19969.6	-7260.17	-1662.84	-8670.31	-2916.02	-17150.3	-21926.5	9682.43	-15724.1	-3186.58	
2088.16	-8964.32	2974.62	-5726.62	-7211.34	18257.2	-10227.7	-3768.46	6144.82	-9191.49	17157.6	16715.5	1345.19	-4380.29	1862.9	8406.3	1713.04	7282.75	10763.4	21153.3	-29092.2	110.419	-12119.8	-1365.77	-4431.93	-6210.9	5345.61	7732.43	66658.8	-24920.3	-36595.1	29896.6	17930.9	15849.7	5048.78	
521.633	4461.87	9692.2	2649.67	-11046.2	934.902	9124.03	1372.15	-6024.43	2222.54	11019.1	-18126.6	-5982.04	20018.6	-7205.91	2420.01	11416.8	-3043.94	-7076.96	-2358.55	-57213.7	-1233.01	-31289.9	-20739.4	-6106.59	-9394.76	-14068.1	-33197.6	-3923.65	21274.3	9958.36	18511.8	20260.2	30974.4	7961.07	
-5526.41	-1331.34	5671.17	-1015.74	1702.2	1042.25	-894.873	-1369.63	5814.09	-5304.81	-7155.06	-1686.96	22459.1	-3775.41	-3420.39	13270.7	1268.8	34314.2	9667.8	-5330.26	10491.1	-9830.18	-7277.48	15733	14924.5	-8151.62	-10290.4	18747.1	-14433.9	13587.2	-8867.12	-11499.5	7996.28	30442	4982.05	
10297.8	10472.4	3949.93	-7359.64	4418.99	-4124.67	-1090.21	14292.9	8120.01	-2537.96	-6022.47	8825	13046.2	35945.9	298.818	-8127.76	-9608.13	8494.71	-9376.65	830.305	-12363.4	20514.4	33827.7	-16871.9	-15590.8	-9424.93	-16240.3	-4160.73	-4933.02	-13618.7	-14497.6	-38902.3	10803.3	-36730	-11199.7	
-796.026	16623.6	-8226.52	-1437.16	-8200.7	-10012.4	-46.7916	-10512.7	-657.942	82.5454	-12527	15310.6	-2308.44	22632.3	12547.1	4380.01	2219.04	29482.8	2361.57	1356.44	-21176.5	-11024	-29425.5	4434.48	9145.99	30025.9	-14158.7	-2258.93	-5005.73	-27067.2	11602.5	2134.42	-5539.2	895.623	13057.5	
