0.3-0.5	0.0329178	0.00226929
0.5-1	0.0447684	0.00189952
1-1.5	0.0581231	0.00287872
1.5-2	0.0800981	0.00435216
2-2.5	0.0788049	0.00652587
2.5-3	0.115366	0.0097242
3-4	0.0586978	0.0116766
4-5	-0.00192642	0.0225543
5-6	-0.0996991	0.0364991

V ref=0.0485762	V int=0.0485762
0.3-0.5	0.0319374	0.00224407
0.5-1	0.044927	0.00187842
1-1.5	0.0585226	0.00284673
1.5-2	0.0817922	0.00430379
2-2.5	0.0787409	0.00645335
2.5-3	0.117181	0.00961614
3-4	0.0591421	0.0115468
4-5	0.00331308	0.0223037
5-6	-0.0761792	0.0360935

V ref=0.0486345	V int=0.0486345
0.3-0.5	0.0326977	0.00227454
0.5-1	0.0443622	0.00190392
1-1.5	0.0589753	0.00288538
1.5-2	0.080957	0.00436222
2-2.5	0.0765481	0.00654096
2.5-3	0.120883	0.00974669
3-4	0.0564867	0.0117036
4-5	-0.00230353	0.0226065
5-6	-0.0857676	0.0365835

V ref=0.0485642	V int=0.0485642
0.3-0.5	0.0328124	0.00221501
0.5-1	0.0447281	0.00185409
1-1.5	0.0589836	0.00280987
1.5-2	0.0804962	0.00424806
2-2.5	0.0771904	0.00636978
2.5-3	0.116739	0.00949162
3-4	0.0567633	0.0113973
4-5	0.00550112	0.0220149
5-6	-0.0771879	0.0356261

V ref=0.0487027	V int=0.0487027
0.3-0.5	0.031711	0.00232
0.5-1	0.044207	0.00194197
1-1.5	0.0583457	0.00294305
1.5-2	0.0861418	0.00444942
2-2.5	0.0785227	0.0066717
2.5-3	0.120044	0.00994151
3-4	0.0442124	0.0119375
4-5	0.0247966	0.0230583
5-6	-0.131742	0.0373147

V ref=0.0484617	V int=0.0484617
0.3-0.5	0.0311284	0.00238726
0.5-1	0.0444101	0.00199827
1-1.5	0.0575965	0.00302838
1.5-2	0.0858271	0.00457841
2-2.5	0.0772223	0.00686513
2.5-3	0.127247	0.0102297
3-4	0.0517871	0.0122836
4-5	-0.00822194	0.0237269
5-6	-0.0966529	0.0383966

V ref=0.0483147	V int=0.0483147
0.3-0.5	0.0334746	0.00233758
0.5-1	0.0435221	0.00195669
1-1.5	0.0581006	0.00296536
1.5-2	0.0809567	0.00448314
2-2.5	0.0799928	0.00672226
2.5-3	0.128639	0.0100169
3-4	0.0471975	0.012028
4-5	-0.00878495	0.0232331
5-6	-0.075106	0.0375975

V ref=0.0484227	V int=0.0484227
0.3-0.5	0.0325003	0.00223228
0.5-1	0.0450804	0.00186855
1-1.5	0.0590048	0.00283178
1.5-2	0.0803172	0.00428119
2-2.5	0.0765423	0.00641945
2.5-3	0.115595	0.00956563
3-4	0.0537857	0.0114862
4-5	0.006099	0.0221865
5-6	-0.0907717	0.0359039

V ref=0.048662	V int=0.048662
0.3-0.5	0.0327712	0.00229281
0.5-1	0.0446095	0.00191921
1-1.5	0.0582941	0.00290856
1.5-2	0.0805115	0.00439727
2-2.5	0.0771443	0.00659351
2.5-3	0.121827	0.009825
3-4	0.0540141	0.0117976
4-5	-0.00834462	0.0227881
5-6	-0.0853603	0.0368774

V ref=0.0485227	V int=0.0485227
0.3-0.5	0.033089	0.00230559
0.5-1	0.0435125	0.00192991
1-1.5	0.0594016	0.00292477
1.5-2	0.081787	0.00442178
2-2.5	0.0781307	0.00663026
2.5-3	0.121723	0.00987976
3-4	0.0522782	0.0118634
4-5	-0.00180016	0.0229151
5-6	-0.0862792	0.0370829

V ref=0.0484939	V int=0.0484939
0.3-0.5	0.0332122	0.00224623
0.5-1	0.0448316	0.00188023
1-1.5	0.0574214	0.00284947
1.5-2	0.081459	0.00430794
2-2.5	0.0779941	0.00645956
2.5-3	0.116634	0.00962541
3-4	0.0539055	0.011558
4-5	8.33904e-05	0.0223252
5-6	-0.0841916	0.0361282

V ref=0.0486295	V int=0.0486295
0.3-0.5	0.0330279	0.00227768
0.5-1	0.0440408	0.00190654
1-1.5	0.0588813	0.00288936
1.5-2	0.0806191	0.00436824
2-2.5	0.0772714	0.00654999
2.5-3	0.123065	0.00976014
3-4	0.0563504	0.0117198
4-5	0.00446002	0.0226377
5-6	-0.0899749	0.036634

V ref=0.048557	V int=0.048557
0.3-0.5	0.0330123	0.00228099
0.5-1	0.0436348	0.00190932
1-1.5	0.0582533	0.00289357
1.5-2	0.0847194	0.0043746
2-2.5	0.077854	0.00655952
2.5-3	0.121797	0.00977435
3-4	0.0538529	0.0117368
4-5	-0.00284276	0.0226706
5-6	-0.0872531	0.0366873

V ref=0.0485495	V int=0.0485495
0.3-0.5	0.0271518	0.00605627
0.5-1	0.0423097	0.00506944
1-1.5	0.0550845	0.00768272
1.5-2	0.0640034	0.011615
2-2.5	0.0944882	0.0174162
2.5-3	0.0783153	0.0259519
3-4	0.0367951	0.0311625
4-5	0.075369	0.0601929
5-6	-0.0769459	0.0974086

V ref=0.0441741	V int=0.0441741
0.3-0.5	0.030827	0.00228422
0.5-1	0.0453053	0.00191202
1-1.5	0.0582774	0.00289766
1.5-2	0.0833596	0.00438079
2-2.5	0.0807827	0.0065688
2.5-3	0.12169	0.00978818
3-4	0.0506145	0.0117534
4-5	-0.0060408	0.0227027
5-6	-0.103728	0.0367392

V ref=0.0485422	V int=0.0485422
0.3-0.5	0.0329806	0.00230697
0.5-1	0.0446931	0.00193107
1-1.5	0.0576091	0.00292652
1.5-2	0.0812578	0.00442442
2-2.5	0.0761882	0.00663423
2.5-3	0.122377	0.00988567
3-4	0.0564112	0.0118705
4-5	-0.0205806	0.0229288
5-6	-0.111251	0.0371051

V ref=0.0484908	V int=0.0484908
0.3-0.5	0.032286	0.00225853
0.5-1	0.0444862	0.00189051
1-1.5	0.0588862	0.00286507
1.5-2	0.0818682	0.00433151
2-2.5	0.0788886	0.00649491
2.5-3	0.118341	0.00967808
3-4	0.0565175	0.0116212
4-5	-0.00110477	0.0224473
5-6	-0.0818912	0.036326

V ref=0.048601	V int=0.048601
0.3-0.5	0.0324518	0.00225188
0.5-1	0.0448771	0.00188495
1-1.5	0.0581348	0.00285663
1.5-2	0.0810881	0.00431876
2-2.5	0.0812265	0.00647579
2.5-3	0.112509	0.00964959
3-4	0.0566553	0.011587
4-5	0.00323381	0.0223813
5-6	-0.0830165	0.036219

V ref=0.0486164	V int=0.0486164
0.3-0.5	0.0320089	0.00231349
0.5-1	0.0436932	0.00193652
1-1.5	0.0577655	0.00293479
1.5-2	0.0840192	0.00443692
2-2.5	0.0795739	0.00665297
2.5-3	0.134201	0.0099136
3-4	0.0582893	0.011904
4-5	0.00748889	0.0229936
5-6	-0.0877616	0.03721

V ref=0.0484762	V int=0.0484762
0.3-0.5	0.0334525	0.00227535
0.5-1	0.0441861	0.00190459
1-1.5	0.0573945	0.0028864
1.5-2	0.0813477	0.00436377
2-2.5	0.0808673	0.00654328
2.5-3	0.118973	0.00975016
3-4	0.0540412	0.0117078
4-5	-0.00189202	0.0226145
5-6	-0.0764123	0.0365965

V ref=0.0485624	V int=0.0485624

0.0322725	0.0024715	0.00136648
0.0443093	0.00206879	0.000686165
0.0581528	0.00313524	0.000900672
0.0811313	0.00473997	0.00430769
0.0791987	0.00710738	0.0037966
0.118657	0.0105907	0.0104626
0.0533899	0.0127171	0.00527016
0.00332512	0.0245641	0.0186262
-0.0893586	0.0397515	0.0135265
