239.088	10.7481	-858.188	-66.6274	799.293	612.527	1044.22	1368.77	-77.1654	-3.76615	-640.621	179.207	-742.792	313.386	35.3805	789.817	885.814	-260.419	-22.6389	-164.112	-115.116	-1997.98	762.792	-34.363	-1879.98	-1104.53	1609.2	1142.75	-141.094	1355.02	-738.079	1435.37	-407.029	873.804	1104.3	-759.423	1164.33	901.288	414.418	608.219	
464.936	-126.51	308.963	-246.89	-243.242	-385.172	1254.21	309.921	-145.448	627.169	753.769	-420.794	-44.6004	-743.953	-14.4824	-313.392	502.88	-934.04	1105.55	1090.37	-844.358	-232.193	370.217	943.26	-390.961	462.887	-705.683	1471.15	-413.241	-3235.75	-2175.7	1078.93	-2064.15	1244.62	-104.838	670.804	1787.4	2440.59	3703.8	66.5141	
-134.16	181.393	-293.463	359.582	-875.06	439.126	630.698	66.9856	-112.043	232.561	151.833	-180.847	117.253	467.987	17.5369	-886.297	33.7282	1437.8	-127.795	-367.314	1129.43	-1006.35	-194.753	-1930.75	2358.32	-944.594	-173.912	-1121.73	348.991	-1310.24	1612.09	-814.957	-192.086	-1209.64	917.269	-160.218	-3326.54	-1906.26	245.324	752.659	
-17.3141	-314.21	-115.404	349.552	-36.8986	190.076	324.866	161.607	-75.5156	791.827	577.507	746.358	117.373	114.921	0.39848	887.776	-607.495	575.72	-772.154	-114.157	-102.843	-1852.6	334.599	-1935.05	-3872.09	869.095	7.44752	-854.888	-1944.99	-1264.84	-1243.05	-2165.95	326.096	154.083	600.914	939.16	3098.71	-1643.85	-998.132	1828.81	
-113.424	135.078	142.606	-171.465	-82.4264	0.330777	-258.951	419.818	-440.545	-128.684	-292.968	-729.874	140.975	477.576	-136.429	134.52	-402.679	-131.435	414.712	117.38	-360.586	85.515	-644.524	55.9005	825.976	-626.649	-566.212	-170.655	-159.082	913.631	407.759	-225.737	540.538	-1441.63	187.66	570.197	-943.994	-329.398	400.499	380.405	
267.684	170.652	358.245	473.05	-1688.42	203.236	-173.221	-269.699	90.4798	43.4894	-695.321	-227.543	-320.019	155.128	-473.657	619.222	214.203	262.162	75.6958	308.586	-152.739	152.658	-22.3418	101.432	-495.054	-536.196	-116.568	305.266	-55.0147	2.70126	1949.72	-447.559	881.984	1498.74	73.0933	667.554	36.4012	346.082	-237.261	-765.08	
286.296	-92.7451	-454.018	616.351	617.413	318.646	906.681	-1871.21	122.236	417.649	124.772	-916.393	1280.43	-34.4416	-406.664	794.084	47.644	64.4597	616.664	-656.645	-974.19	1346.7	3278.68	706.878	-2279.8	-784.404	-182.756	-3343.98	999.186	1544.49	-1334.23	469.14	-1885.83	1379.75	65.2755	677.545	-1858.99	3230.99	2510.24	-1742.19	
-127.38	-175.337	-390.666	132.376	509.866	-305.308	-36.2375	-759.909	-66.5997	-438.273	-8.75491	-499.788	-405.09	-127.31	-345.759	783.947	470.325	-490.755	-334.328	246.558	629.227	-507.67	-34.7688	1021.42	1205.03	-661.866	1054.98	140.072	-388.096	-426.02	824.572	-338.215	-18.5927	1386.43	-1017.94	1373.07	1731.97	-2318.18	1151.67	589.538	
-2.74736	302.042	120.223	113.903	631.1	-18.7817	-624.748	643.97	144.796	60.6181	-1932.23	973.505	579.502	403.873	11.6084	63.9225	706.545	-536.195	418.23	578.676	-524.689	815.817	-1274.93	110.523	872.312	690.622	-1443.63	-299.938	893.394	-2863.43	-1255.75	399.661	233.545	61.7796	212.625	224.324	-2398.05	-1627.12	1572.2	1519.09	
59.8524	-212.963	-3.91349	-997.091	41.6888	277.095	892.561	-306.976	259.122	319.487	677.682	167.766	-800.2	-642.056	41.7403	-342.343	497.717	1223.94	-214.587	258.876	728.895	-98.2775	-1176.44	-794.989	493.16	456.112	-926.059	450.332	53.7019	338.108	1778.33	1258.39	-768.984	2051.1	363.973	1832.46	-3109.35	-1719.88	-264.109	3378.62	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-78.0385	48.5675	134.394	-26.6124	131.574	0	0	0	0	0	0	0	0	0	0	-201.343	-229.376	92.8382	-89.3327	101.544	0	0	0	0	0	
0	0	0	0	0	-128.937	253.89	547.891	64.8747	-628.558	463.314	-64.0488	267.608	39.746	260.228	-460.34	-106.812	-520.687	450.314	-731.639	-642.009	888.377	352.484	-521.229	575.813	-669.247	1646.96	-1282.67	1040.19	-784.154	119.962	573.526	-130.786	746.595	879.227	393.673	1929.92	-199.724	443.057	424.658	
46.1316	76.5507	298.08	-131.736	190.899	239.618	-235.698	-34.9402	216.665	220.798	442.213	-274.744	-19.1316	122.942	-106.313	-68.4867	-207.69	-416.183	83.6085	-91.1018	-412.084	269.991	-287.736	-77.3416	-824.328	444.842	52.1847	179.255	-513.658	-198.327	263.912	-32.2262	731.339	-417.3	189.199	-329.94	171.058	-1891.63	919.624	-77.7803	
100.841	-241.549	187.418	958.873	848.434	-187.795	2.50402	-490.266	-27.6115	-401.08	148.38	-575.311	107.773	-138.389	-821.475	-1132.53	-407.051	-1345.54	185.854	519.083	1120.73	-1021.09	703.584	-1430.86	57.2325	1801.05	-211.793	-148.779	409.832	276.674	-1059.89	471.587	682.763	217.803	728.959	2188.88	2563.86	-2272.17	-602.164	-1527.1	
96.9333	55.1741	600.743	-76.3152	-31.7049	-78.5993	442.74	-191.397	-275.822	-839.648	-209.199	206.974	596.611	-242.587	-330.509	-335.303	25.9645	-92.8644	-111.426	-327.674	-171.04	-641.803	-203.796	-394.634	481.295	567.121	1408.74	-1559.58	-1434.15	279.137	-319.821	-977.863	528.083	44.1513	709.118	973.89	637.104	-856.919	934.597	107.826	
232.067	-202.037	-62.193	-181.555	-617.609	-149.789	947.78	466.765	-562.932	-309.28	-582.172	-153.464	870.264	184.035	-339.617	15.2448	177.487	1125.02	585.128	678.014	554.329	-393.266	-496.804	-290.427	-1438.76	-203.034	-1110.96	-149.663	-397.067	-902.494	833.324	2595.88	-424.82	732.835	417.55	-237.892	585.675	-496.357	1055.08	-516.82	
-155.181	382.05	-286.462	156.961	1580.67	236.331	-86.0279	-596.79	-193.348	438.342	-608.251	-988.63	705.424	-313.76	54.7024	395.673	908.799	-403.09	-136.246	-192.947	62.6667	-345.249	-486.54	548.002	-564.487	1733.2	-786.068	-18.6446	1309.11	474.188	3046.48	2378.87	-2657.77	-1155.79	-125.965	-318.349	-928.888	-742.119	-372.458	-425.876	
74.8265	507.056	599.49	-50.6515	-432.663	193.662	687.341	497.506	-345.719	-532.296	999.452	201.562	621.892	290.09	-202.524	-55.1489	-450.824	769.904	-739.327	-240.2	-850.962	484.641	500.743	553.039	1599.36	-922.347	10.1364	-1009.7	80.8198	-648.876	667.676	528.16	-804.333	735.261	-245.831	-1525.34	-2072.3	809.399	112.594	-3107.05	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.0839	-52.1963	130.991	-95.0248	179.828	195.451	230.576	-186.147	-28.6844	31.8781	0	0	0	0	0	0	0	0	0	0	
-95.5542	-80.248	-300.384	-376.383	-292.926	-179.004	613.146	83.8253	-244.786	144.414	1722.36	433.2	194.003	69.4813	-903.272	197.451	-16.7691	-554.305	-747.124	615.319	-262.414	866.488	-966.453	176.769	1052.09	363.134	-996.468	-904.307	-259.29	-143.439	1489.19	-673.507	1374.41	10.4876	9.65956	-699.592	-980.812	714.496	2733.95	25.2483	
-191.543	-58.6177	375.566	-44.2229	-87.6761	-146.92	-652.714	312.53	188.147	55.8084	-443.212	1189.91	337.038	488.305	85.1095	224.877	-338.44	-915.035	221.996	443.354	207.819	-812.113	-920.549	1274.17	-99.7223	177.508	1259.95	-629.414	373.649	412.8	-1729.04	1726.2	1127.68	-366.079	-70.9688	-430.117	-960.337	1375.06	-678.544	360.278	
58.4861	-36.3902	125.894	-83.9416	-447.864	-68.3438	529.789	70.6263	-263.669	-590.287	42.704	-138.933	-312.666	-202.594	-50.5633	235.173	561.256	-60.2403	-586.348	312.907	896.389	800.487	-106.261	-1415.11	2172.41	1055.81	-1373.9	-29.4949	-1001.94	1435.06	-1004.33	578.163	2054.08	105.089	-521.222	793.84	653.701	679.346	618.465	1019.94	
125.254	530.484	-25.6227	-944.124	0.333022	-186.74	1573.87	252.48	246.665	405.487	207.916	-2533.53	849.621	947.818	-422.828	1664.03	626.766	-2465.8	-132.927	608.046	-392.697	-608.523	-1044.98	-939.621	282.451	2883.29	19.5319	-532.877	-274.372	218.537	369.519	-1192.31	1163.36	749.317	770.04	-37.5217	2077.51	1592.62	3172.33	2969.71	
195.839	127.979	452.542	-88.34	-1658.45	225.637	97.1453	-295.292	30.246	432.008	735.59	-346.985	-562.034	-289.476	145.622	-470.274	626.839	1181.58	827.616	11.4018	755.582	-1183.07	-350.471	-126.379	-57.2274	200.158	-227.591	957.848	-1327.37	474.367	-672.734	1218.78	392.612	936.857	-70.6045	-3185.58	2809.34	-1878.54	-2503.91	298	
-197.71	422.113	210.573	546.381	-925.901	53.2749	246.156	15.2018	62.2081	210.049	529.258	892.146	1371.3	-142.652	-84.0582	-791.115	575.044	940.161	-446.442	417.605	-353.789	-743.155	-62.3135	-946.978	856.299	-45.6141	-1133.21	1205.66	-1838.29	-1850.9	-1811.14	1595.47	214.519	880.299	-148.6	-926.872	-829.054	897.864	1571.67	465.082	
149.385	-308.887	77.5282	528.183	3013.08	462.998	303.487	317.634	-216.107	213.818	715.969	437.288	394.933	558.241	471.003	490.48	729.858	1757.35	-1180.2	79.2904	574.871	597.521	-595.335	-211.179	1519.51	758.358	-2828.9	-1230.54	-667.951	-3610.27	106.69	1306.41	1253.12	996.378	344.245	-2740.93	-1473.2	366.664	-629.782	780.286	
162.174	550.884	316.658	-768.376	-143.254	-504.524	-287.13	283.637	-327.496	521.459	-238.456	758.769	-124.286	82.6184	-230.116	-120.784	-637.755	-334.085	-62.2404	247.914	370.272	699.757	333.991	-749.732	-292.425	564.28	160.478	100.749	2247.89	-143.792	-559.234	-935.817	-254.344	-1429.27	-2073.6	866.14	-1453.27	562.626	244.832	-476.063	
328.573	-115.186	249.757	513.348	204.906	-693.176	-1020.33	600.565	-217.839	-381.206	1511.79	90.215	-388.672	-724.746	-283.34	-600.875	64.5771	-296.04	-93.7451	-147.071	-518.712	1236.73	1015.97	1896.03	159.091	-463.477	-753.514	-816.003	339.832	-1211.26	-2253.7	2222.15	2539.32	1507.22	736.005	-1180.62	-1762.43	-1936.31	1228.05	40.1638	
-83.0376	-369.664	448.076	94.8583	87.3279	-155.804	-154.837	410.508	-41.973	321.471	49.7711	-526.573	344.32	301.122	-244.266	-180.386	167.787	370.364	-174.556	89.3138	-458.421	833.644	138.884	-907.017	-344.503	469.444	874.834	-39.1797	1083.53	1068.75	2181.95	914.31	-1321.73	-498.376	437.066	1102.05	-703.924	-383.747	537.874	1098.66	
-247.579	17.7427	-481.036	203.587	-1161.28	55.036	-488.052	646.126	14.454	141.775	-113.294	-971.43	-489.287	66.6546	-39.8075	533.482	-503.694	-483.944	386.088	402.044	-265.825	1134.93	515.565	-196.716	429.086	-326.483	-909.764	1069.95	850.159	830.824	324.518	-729.922	-260.63	-591.648	-756.371	309.53	1841.15	-58.6843	403.04	1278.14	
-90.6945	149.247	-251.981	-369.149	-680.646	-199.732	200.246	369.839	40.6807	-116.795	-720.747	149.988	535.819	110.391	-13.1697	944.946	392.578	38.2193	14.7489	-658.707	54.0077	-78.8975	1094.3	-157.114	1444.51	100.221	998.14	266.758	-568.877	2086.12	1004.5	1038.59	722.292	-1553.43	1540.08	-2287.24	-1371.98	-640.984	-1255.3	-457.522	
-277.435	-121.429	477.487	72.7566	242.905	-47.5977	537.653	5.25144	339.893	-46.2729	102.727	-98.1373	-162.747	-301.634	-27.2647	-80.8296	81.3127	835.675	56.7686	322.161	156.059	-5.49868	-1200.03	-1643.34	-683.754	-692.993	1453.07	-1260.27	-1276.24	-1300.89	1125.64	-1305.8	690.315	-143.637	-1161.52	-524.332	-1133.61	321.706	977.851	-141.018	
-30.2402	57.1832	167.084	25.2901	62.4922	-163.248	-22.1063	289.121	-293.164	-43.946	609.688	-32.1914	209.229	273.942	-46.7037	-402.713	237.075	362.248	-186.248	155.545	-20.2889	452.029	-745.812	-536.157	1384.57	-620.18	246.899	-638.342	1290.26	-305.452	2187.42	-878.656	1023.08	-823.722	-459.252	-1575.92	36.121	1116.33	2157.24	-2075.31	
374.534	-280.45	-176.158	1040.54	-957.729	110.274	973.328	571.465	242.087	-219.837	-463.584	84.4144	74.7354	-134.786	-237.563	649.757	-271.564	453.067	417.904	504.357	19.4903	540.15	641.638	853.028	-76.7406	30.1011	-999.946	662.543	-1136.73	138.365	-791.801	-2543.55	-1138.56	179.533	-738.048	-303.647	-3057.66	-176.872	377.633	-694.837	
-53.4895	-218.009	-210.832	245.536	250.947	-351.958	766.439	895.397	350.79	352.343	-160.681	-205.204	-754.656	-835.48	619.397	-1060.99	282.355	747.583	879.643	-369.194	579.644	234.941	706.957	-24.4537	3261.17	509.486	-1718.24	715.866	364.294	-43.7002	-1158.57	-80.9389	1940.12	1307.93	1634.42	-1845.13	1614.78	2212.5	3547.98	2612.77	
0	0	0	0	0	0	0	0	0	0	89.013	-241.786	-111.449	-214.051	89.0269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20.4886	-212.945	-108.878	-21.1138	39.041	126.972	-39.8358	43.8228	83.812	-6.12209	
372.235	403.832	324.621	-986.997	1392.67	689.943	-714.855	-158.894	18.5036	81.6632	-853.475	139.234	-394.317	495.65	149.551	889.5	950.458	-9.42512	-912.899	182.181	255.605	332.558	449.817	-1827.85	829.301	1588.94	342.735	-613.399	-1329.59	2492.33	2478.25	1243.63	1011.17	-403.826	-445.492	1306.38	-705.497	-550.895	-152.545	-140.817	
137.666	319.91	-245.368	-253.987	961.21	-133.173	568.648	812.187	44.1858	-170.469	-301.408	444.206	121.303	171.398	-1.06705	-556.974	6.22756	548.747	48.6724	307.747	449.226	450.025	76.7578	458.611	-1154.08	-840.919	1387.39	796.401	1341.14	85.023	-9.87623	1355.04	-535.176	41.7041	879.348	-715.592	40.2741	-431.19	-309.345	1034.83	
-49.9528	2.82408	94.043	112.034	-63.6685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-144.447	-24.8273	55.2701	35.8071	-139.426	70.9505	29.2021	398.563	-200.87	261.579	0	0	0	0	0	0	0	0	0	0	
-223.406	-315.569	160.511	-434.111	-181.432	359.276	-257.637	411.015	-55.0256	-149.34	-1404.66	-788.016	643.241	471.153	172.581	76.0336	-211.518	-512.236	-719.471	172.62	158.658	1381.12	540.509	1363.83	-1877.27	245.3	354.127	1702.41	-185.844	834.184	1184.06	2158.47	-1668.64	-1307.4	351.202	-106.029	1940.25	-2670.96	-480.607	272.438	
278.517	192.776	-149.356	48.9523	578.623	363.719	252.351	-655.711	-266.227	136.58	-290.903	-627.291	-366.625	378.89	328.395	188.441	55.4745	5.93588	-64.0051	226.473	-160.105	-212.201	-101.972	-225.89	524.401	344.168	-233.708	22.5344	343.702	237.752	1433.98	97.9732	-391.877	-286.243	22.8572	-482.498	584.196	-2064.92	166.005	-430.654	
0	0	0	0	0	-47.7142	134.183	175.426	80.0784	-33.1308	0	0	0	0	0	0	0	0	0	0	8.27287	-103.165	129.034	136.797	223.169	-591.155	-267.852	486.412	-234.349	213.278	-128.42	244.288	-99.6808	17.4193	120.739	29.0203	451.104	39.1494	24.8025	-70.1834	
-93.1301	430.914	-174.162	296.547	-255.46	-66.6245	-255.48	166.474	222.501	-13.4707	-846.48	1382.77	-136.009	-279.74	86.2227	413.273	-418.088	861.603	-280.659	-103.799	-89.6024	-26.479	-125.961	-1115.46	-287.221	1661.54	-540.012	-830.314	1205.44	1963.55	2770.01	-499.092	-779.445	1064.48	186.649	-1658.41	-1546.82	-1032.7	-528.898	1402.43	
12.1667	306.139	65.3573	192.444	193.998	-96.2428	-35.4629	177.52	70.7268	-221.477	38.9983	-11.8648	-468.197	261.613	394.09	-791.409	-148.497	258.732	319.93	269.5	-1216.69	-973.489	-391.665	-831.699	561.771	871.684	657.559	438.92	890.476	1360.68	-1753.19	464.573	-1179.09	-2385.18	-326.896	-2955.04	1488.58	1217.52	-1277.11	-683.773	
242.481	-476.077	420.946	460.265	191.907	154.335	-261.456	100.407	137.596	-162.744	1013.12	202.166	99.4111	-114.072	258.938	535.761	738.432	552.162	66.6608	413.991	-626.577	-637.166	377.026	827.081	-659.521	565.939	427.777	262.567	-431.792	-332.038	-955.837	1633.62	-407.007	-1186.07	505.829	1224.74	1712.34	-503.676	1058.7	-1750.77	
-58.7691	12.19	-360.954	-464.637	238.911	-500.386	523.17	-947.151	-718.603	393.91	432.456	-78.7237	-62.4497	297.491	403.646	-225.458	411.273	863.713	405.117	33.9971	-756.318	-213.817	512.187	814.802	-1284.64	-1366.19	562.337	-285.817	164.859	996.917	-1272.87	-437.591	-1063.69	-470.779	156.828	1409.01	-1194.77	-1423.37	189.693	-171.541	
-0.634389	76.7327	678.366	225.835	141.04	-111.863	298.58	-193.445	-178.883	122.474	-365.251	1046.61	-1257.03	-455.146	293.527	-609.888	224.814	-706.465	469.693	342.011	-705.948	26.6817	393.551	440.227	-703.496	770.175	2690.78	-1313.53	-748.155	2258.58	-1473.22	1944.39	708.188	329.071	22.5912	-1302.6	-3416.25	1513.03	668.146	-3156.92	
140.428	-57.062	108.376	260.56	-198.89	-30.1741	138.448	180.153	-141.065	87.0294	-539.943	421.485	269.396	78.1857	235.438	334.018	630.017	456.223	-309.707	-897.09	855.267	702.703	751.803	2.52689	-648.9	-484.738	-485.119	611.041	398.349	-1626.12	-383.446	1433.57	1500.48	1540.7	1239.94	-517.492	-326.499	23.0271	1221.96	-894.623	
-186.231	360.228	283.427	-358.175	1100.21	243.26	677.282	293.023	418.654	10.1061	-952.179	1565.81	679.95	144.49	-573.35	73.7439	-618.268	-29.6788	-105.828	-26.1254	-267.203	-582.784	798.537	1409.75	-813.638	985.527	383.752	135.836	-2147.04	-212.962	1213.86	-236.437	-1161.9	657.509	625.604	-873.169	-2318.25	-1239.34	-1732.26	499.523	
378.61	659.761	89.6509	218.573	654.034	-40.8159	1917.14	-715.155	228.462	47.605	-607.695	373.045	-175.012	-74.7108	176.956	-421.115	-640.697	1350.02	-160.982	282.174	-84.7769	480.027	-326.921	-589.499	1508.26	2019.39	-694.19	-807.999	-1046.69	767.858	-3228.93	-53.0361	-934.617	263.411	-433.282	1160.21	-814.274	-1980.16	2186.73	-1420.15	
218.741	-206.382	520.089	-294.52	-143.048	561.12	127.207	1029.67	-474.659	149.523	1281.76	1585.08	685.617	381.096	-320.917	575.737	-71.5389	29.6768	-936.689	-430.788	-339.595	634.745	-84.3858	-123.997	890.326	-527.081	416.795	-876.217	-239.064	-1313.91	844.838	776.879	1064.52	780.71	-586.64	302.904	4574.7	288.058	-1933.85	1635.6	
33.7918	-177.894	79.0792	252.812	-100.341	30.2974	31.5905	162.314	-755.505	-406.592	-34.1785	-954.037	1040.89	-314.927	375.363	-331.822	112.809	-578.906	-990.36	227.145	56.3148	678.343	-1783.04	-884.698	335.382	-745.518	119.546	18.9999	891.977	824.898	1823.06	1542.59	131.403	-523.119	1344.15	-1925.1	-4346.1	-378.204	1336.6	-644.89	
-2.75852	-24.0236	-189.888	-278.671	-161.425	-235.365	-405.627	615.408	-207.347	-24.6549	830.208	-1110.19	-577.56	-467.184	96.3064	-717.467	-488.446	930.563	-147.171	475.185	556.767	-1068.16	-256.845	293.093	-1734.52	-439.566	862.938	830.428	-1033.48	892.126	1584.57	-1487.28	-1138.95	262.934	1293.47	-3.46897	2914.52	-814.078	753.352	1920.51	
-93.7706	-120.728	208.076	321.217	-349.861	78.0629	893.212	-453.975	0.36999	-324.46	-765.948	-168.364	367.038	-594.967	-196.391	-209.544	41.9171	-19.341	-332.092	-511.894	356.569	237.851	653.551	99.2039	-657.483	297.022	35.5077	37.8455	1068.33	552.596	-823.805	-319.904	-476.287	92.0525	111.137	871.556	1314.94	-237.5	1348.58	1804.51	
-175.762	-397.148	-6.10694	-438.078	-1467.01	-291.545	225.385	-277.101	625.536	66.0515	-119.974	1790.49	475.673	1042.9	-152.318	109.199	-497.52	-430.438	-277.593	181.558	-175.178	-244.376	-674.467	826.338	-2189.38	42.6982	-1017.27	-2342.78	-1742.31	1180.33	-1410.87	-478.475	159.08	1619.84	852.35	1078.39	428.991	-587.721	-1608.76	2626.04	
366.298	-146.592	-266.129	71.8137	214.634	-231.181	-416.906	-1168.44	335.401	137.084	510.105	-309.058	-831.77	513.979	-15.7283	-1232.75	199.988	1524.54	524.719	-213.706	318.364	1288.22	202.467	144.23	-511.029	432.557	97.0448	-2094.21	-1569.3	-1454.05	-1029.18	140.492	30.0974	-586.656	871.576	8.32814	-1903.36	899.213	818.293	-847.953	
361.561	-187.454	53.2285	235.62	1014.39	-83.0843	-128.637	-49.5021	141.069	315.831	-45.4675	-286.03	661.424	214.197	173.544	180.677	124.325	1010.13	-289.728	488.785	-104.105	-514.544	-1408.31	-795.089	-1673.15	-453.436	193.483	-409.333	-1592.76	618.951	-240.612	-721.805	368.867	-279.51	-67.4426	1761.08	496.33	-703.807	-1314.3	-891.311	
-26.4608	-105.26	24.3464	436.599	-835.389	117.436	-36.0603	823.395	-425.97	126.118	-897.215	-776.175	-194.058	-380.016	-389.397	-788.82	1508.08	1421	-543.704	53.1269	-324.542	29.647	594.081	251.613	-1483.64	-288.603	-749.84	479.301	1003.42	-1046.33	1291.82	-2281.73	-619.673	-2075.31	1911.24	1281.41	371.406	1882.71	320.363	1235.34	
